chr_name	start	end	val	color	gene	transcript
chr19_gl949753_alt	389474	395221	1	lightgray	LILRB4	NM_001394937.1
chr19_gl949753_alt	389474	395221	1	lightgray	LILRB4	NM_001394938.1
chr19_gl949753_alt	389474	395221	1	lightgray	LILRB4	NM_001394936.1
chr19_gl949753_alt	389474	395221	1	lightgray	LILRB4	NM_001278429.4
chr19_gl949753_alt	389474	395221	1	lightgray	LILRB4	NM_001394935.1
chr19_gl949753_alt	389474	395221	1	lightgray	LILRB4	NM_001394934.1
chr19_gl949753_alt	389474	395221	1	lightgray	LILRB4	NM_001394939.1
chr19_gl949753_alt	389474	395221	1	lightgray	LILRB4	NM_001278427.4
chr19_gl949753_alt	389474	395221	1	lightgray	LILRB4	NM_001278426.4
chr19_gl949753_alt	389474	395221	1	lightgray	LILRB4	NM_001278428.4
chr19_gl949753_alt	389474	395221	1	lightgray	LILRB4	NM_001394933.1
chr19_gl949753_alt	450506	462679	1	lightgray	KIR3DL3	NM_153443.5
chr19_gl949753_alt	464552	495276	1	lightgray	KIR2DL3	NM_015868.3
chr19_gl949753_alt	618297	625233	1	lightgray	NCR1	NM_001242357.3
chr19_gl949753_alt	618297	625233	1	lightgray	NCR1	NM_001242356.3
chr19_gl949753_alt	618297	625233	1	lightgray	NCR1	NM_001145458.3
chr19_gl949753_alt	618297	625233	1	lightgray	NCR1	NM_001145457.3
chr19_gl949753_alt	618297	625233	1	lightgray	NCR1	NM_004829.7
chr19_gl949753_alt	635668	659665	1	lightgray	NLRP7	NM_001127255.1
chr19_gl949753_alt	635668	659665	1	lightgray	NLRP7	NM_206828.3
chr19_gl949753_alt	635668	659665	1	lightgray	NLRP7	NM_139176.3
chr19_gl949753_alt	677443	713298	1	lightgray	NLRP2	NM_001174081.3
chr19_gl949753_alt	678533	713298	1	lightgray	NLRP2	NM_001174083.2
chr19_gl949753_alt	678533	713298	1	lightgray	NLRP2	NM_001174082.3
chr19_gl949753_alt	678533	713298	1	lightgray	NLRP2	NM_001348003.2
chr19_gl949753_alt	678533	713298	1	lightgray	NLRP2	NM_017852.5
chr19_gl949753_alt	725864	750424	1	lightgray	GP6	NM_001083899.2
chr19_gl949753_alt	725864	750424	1	lightgray	GP6	NM_016363.5
chr19_gl949753_alt	725864	750424	1	lightgray	GP6	NM_001256017.2
chr19_gl949753_alt	756475	775308	1	lightgray	RDH13	NM_001145971.2
chr19_gl949753_alt	756475	781680	1	lightgray	RDH13	NM_138412.4
chr19_gl949753_alt	788028	795804	1	lightgray	EPS8L1	NM_133180.3
chr19_gl949753_alt	792540	795804	1	lightgray	EPS8L1	NM_017729.4
chr19_jh159149_fix	10209	22186	1	lightgray	ADAMTS10	NM_001282352.2
chr19_jh159149_fix	10209	40685	1	lightgray	ADAMTS10	NM_030957.4
chr19_jh159149_fix	60602	111121	1	lightgray	NFILZ	NM_001378600.1
chr19_jh159149_fix	60602	111121	1	lightgray	NFILZ	NM_001378599.1
chr19_jh159149_fix	85546	111121	1	lightgray	NFILZ	NM_001378601.1
chr19_jh159149_fix	127369	128765	1	lightgray	ACTL9	NM_178525.5
chr19_jh159149_fix	151603	162130	1	lightgray	OR2Z1	NM_001004699.3
chr19_jh159149_fix	236139	243201	1	lightgray	ZNF558	NM_001304350.2
chr19_jh159149_fix	236139	243201	1	lightgray	ZNF558	NM_144693.3
chr19_kb021647_fix	15191	38264	1	lightgray	VSTM1	NM_198481.4
chr19_kb021647_fix	15191	38264	1	lightgray	VSTM1	NM_001288792.2
chr19_kb021647_fix	15191	38264	1	lightgray	VSTM1	NM_001288791.2
chr19_kb021647_fix	15191	38264	1	lightgray	VSTM1	NM_001288793.2
chr19_kb021647_fix	44261	50912	1	lightgray	TARM1	NM_001330650.1
chr19_kb021647_fix	44261	55732	1	lightgray	TARM1	NM_001135686.3
chr19_kb021647_fix	69034	75170	1	lightgray	OSCAR	NM_206818.4
chr19_kb021647_fix	69034	75170	1	lightgray	OSCAR	NM_130771.6
chr19_kb021647_fix	69034	75170	1	lightgray	OSCAR	NM_001282349.3
chr19_kb021647_fix	69034	75170	1	lightgray	OSCAR	NM_133169.6
chr19_kb021647_fix	69034	75170	1	lightgray	OSCAR	NM_001282350.3
chr19_kb021647_fix	69034	75170	1	lightgray	OSCAR	NM_133168.6
chr19_kb021647_fix	77221	81935	1	lightgray	NDUFA3	NM_004542.4
chr19_kb021647_fix	81386	89441	1	lightgray	TFPT	NM_001321792.2
chr19_kb021647_fix	81386	90024	1	lightgray	TFPT	NM_013342.4
chr19_kb021647_fix	90120	106080	1	lightgray	PRPF31	NM_015629.4
chr19_kb021647_fix	112128	130048	1	lightgray	CNOT3	NM_014516.4
chr19_kb021647_fix	129527	134088	1	lightgray	LENG1	NM_024316.3
chr19_kb021647_fix	134474	147527	1	lightgray	TMC4	NM_001145303.3
chr19_kb021647_fix	134474	147527	1	lightgray	TMC4	NM_144686.4
chr19_kb021647_fix	147781	163947	1	lightgray	MBOAT7	NM_024298.5
chr19_kb021647_fix	147781	163947	1	lightgray	MBOAT7	NM_001146083.3
chr19_kb021647_fix	147781	163947	1	lightgray	MBOAT7	NM_001146056.3
chr19_kb021647_fix	152626	163947	1	lightgray	MBOAT7	NM_001146082.3
chr19_kb021647_fix	164710	168899	1	lightgray	TSEN34	NM_001282333.2
chr19_kb021647_fix	164710	168899	1	lightgray	TSEN34	NM_001386740.1
chr19_kb021647_fix	164710	168899	1	lightgray	TSEN34	NM_024075.5
chr19_kb021647_fix	165097	168899	1	lightgray	TSEN34	NM_001282332.2
chr19_kb021647_fix	165674	168899	1	lightgray	TSEN34	NM_001077446.4
chr19_kb021647_fix	175224	182014	1	lightgray	RPS9	NM_001321704.2
chr19_kb021647_fix	175224	182014	1	lightgray	RPS9	NM_001321705.2
chr19_kb021647_fix	175224	182014	1	lightgray	RPS9	NM_001321706.2
chr19_kb021647_fix	175224	182014	1	lightgray	RPS9	NM_001013.4
chr19_kb021647_fix	175224	182014	1	lightgray	RPS9	NM_001321701.2
chr19_kb021647_fix	175224	182014	1	lightgray	RPS9	NM_001321702.2
chr19_kb021647_fix	190644	197374	1	lightgray	LILRB3	NM_001320960.2
chr19_kb021647_fix	190644	197374	1	lightgray	LILRB3	NM_001081450.3
chr19_kb021647_fix	190644	197374	1	lightgray	LILRB3	NM_006864.4
chr19_kb021647_fix	212915	217157	1	lightgray	LILRA6	NM_024318.4
chr19_kb021647_fix	223787	231640	1	lightgray	LILRB5	NM_001081442.3
chr19_kb021647_fix	223787	231640	1	lightgray	LILRB5	NM_006840.5
chr19_kb021647_fix	223787	231640	1	lightgray	LILRB5	NM_001081443.3
chr19_kb021647_fix	224834	231640	1	lightgray	LILRB5	NM_001304457.3
chr19_kb021647_fix	248178	255250	1	lightgray	LILRB2	NM_001278403.3
chr19_kb021647_fix	248178	255477	1	lightgray	LILRB2	NM_005874.5
chr19_kb021647_fix	248178	255477	1	lightgray	LILRB2	NM_001080978.4
chr19_kb021647_fix	248178	255477	1	lightgray	LILRB2	NM_001278404.3
chr19_kb021647_fix	248187	254911	1	lightgray	LILRB2	NM_001278405.2
chr19_kb021647_fix	251902	254911	1	lightgray	LILRB2	NM_001278406.2
chr19_kb021647_fix	281436	287533	1	lightgray	LILRA5	NM_021250.4
chr19_kb021647_fix	281436	287533	1	lightgray	LILRA5	NM_181985.4
chr19_kb021647_fix	285531	287533	1	lightgray	LILRA5	NM_181879.3
chr19_kb021647_fix	285531	287533	1	lightgray	LILRA5	NM_181986.3
chr19_kb021647_fix	307551	313529	1	lightgray	LILRA4	NM_012276.5
chr19_kb021647_fix	325750	339298	1	lightgray	LAIR1	NM_002287.6
chr19_kb021647_fix	325750	339298	1	lightgray	LAIR1	NM_021706.5
chr19_kb021647_fix	325750	339298	1	lightgray	LAIR1	NM_001289025.3
chr19_kb021647_fix	325750	339298	1	lightgray	LAIR1	NM_001289023.3
chr19_kb021647_fix	325750	344925	1	lightgray	LAIR1	NM_001289026.3
chr19_kb021647_fix	325750	344925	1	lightgray	LAIR1	NM_001289027.3
chr19_kb021647_fix	389830	411271	1	lightgray	TTYH1	NM_001005367.3
chr19_kb021647_fix	389830	411271	1	lightgray	TTYH1	NM_020659.4
chr19_kb021647_fix	389830	411271	1	lightgray	TTYH1	NM_001201461.2
chr19_kb021647_fix	423565	436383	1	lightgray	LENG8	NM_001375641.1
chr19_kb021647_fix	423565	436383	1	lightgray	LENG8	NM_001375639.1
chr19_kb021647_fix	423565	436383	1	lightgray	LENG8	NM_052925.4
chr19_kb021647_fix	423565	436383	1	lightgray	LENG8	NM_001375638.1
chr19_kb021647_fix	424023	436383	1	lightgray	LENG8	NM_001375640.1
chr19_kb021647_fix	436098	438145	1	lightgray	LENG9	NM_001301782.2
chr19_kb021647_fix	439392	447663	1	lightgray	CDC42EP5	NM_145057.4
chr19_kb021647_fix	477197	485054	1	lightgray	LAIR2	NM_021270.5
chr19_kb021647_fix	477197	485054	1	lightgray	LAIR2	NM_002288.6
chr19_kb021647_fix	547354	564654	1	lightgray	LILRA2	NM_001290271.2
chr19_kb021647_fix	547354	564654	1	lightgray	LILRA2	NM_006866.4
chr19_kb021647_fix	548156	564654	1	lightgray	LILRA2	NM_001130917.3
chr19_kb021647_fix	548197	561927	1	lightgray	LILRA2	NM_001290270.1
chr19_kb021647_fix	567998	576748	1	lightgray	LILRA1	NM_001278318.2
chr19_kb021647_fix	567998	576748	1	lightgray	LILRA1	NM_006863.4
chr19_kb021647_fix	568563	574087	1	lightgray	LILRA1	NM_001278319.1
chr19_kb021647_fix	590688	612389	1	lightgray	LILRB1	NM_001388355.1
chr19_kb021647_fix	591334	612389	1	lightgray	LILRB1	NM_001388356.1
chr19_kb021647_fix	591334	612389	1	lightgray	LILRB1	NM_001388357.1
chr19_kb021647_fix	591334	612389	1	lightgray	LILRB1	NM_001388358.1
chr19_kb021647_fix	591495	611923	1	lightgray	LILRB1	NM_006669.7
chr19_kb021647_fix	604850	611923	1	lightgray	LILRB1	NM_001081639.4
chr19_kb021647_fix	604850	611923	1	lightgray	LILRB1	NM_001081638.4
chr19_kb021647_fix	604850	612389	1	lightgray	LILRB1	NM_001081637.3
chr19_kb021647_fix	604883	608550	1	lightgray	LILRB1	NM_001278399.2
chr19_kb021647_fix	604883	611923	1	lightgray	LILRB1	NM_001278398.2
chr19_kb021647_fix	637351	639574	1	lightgray	LILRB4	NM_001278430.4
chr19_kb021647_fix	637351	643085	1	lightgray	LILRB4	NM_001394937.1
chr19_kb021647_fix	637351	643085	1	lightgray	LILRB4	NM_001394938.1
chr19_kb021647_fix	637351	643085	1	lightgray	LILRB4	NM_001394936.1
chr19_kb021647_fix	637351	643085	1	lightgray	LILRB4	NM_001278429.4
chr19_kb021647_fix	637351	643085	1	lightgray	LILRB4	NM_001394935.1
chr19_kb021647_fix	637351	643085	1	lightgray	LILRB4	NM_001394934.1
chr19_kb021647_fix	637351	643085	1	lightgray	LILRB4	NM_001394939.1
chr19_kb021647_fix	637351	643085	1	lightgray	LILRB4	NM_001278427.4
chr19_kb021647_fix	637351	643085	1	lightgray	LILRB4	NM_001278426.4
chr19_kb021647_fix	637351	643085	1	lightgray	LILRB4	NM_001278428.4
chr19_kb021647_fix	637351	643085	1	lightgray	LILRB4	NM_001394933.1
chr19_kb021647_fix	698808	710999	1	lightgray	KIR3DL3	NM_153443.5
chr19_kb021647_fix	712879	727419	1	lightgray	KIR2DL3	NM_015868.3
chr19_kb021647_fix	744159	758690	1	lightgray	KIR2DL1	NM_014218.3
chr19_kb021647_fix	760659	805146	1	lightgray	KIR3DL1	NM_001322168.1
chr19_kb021647_fix	777977	788885	1	lightgray	KIR2DL4	NM_001080770.2
chr19_kb021647_fix	777977	788885	1	lightgray	KIR2DL4	NM_001080772.2
chr19_kb021647_fix	807074	822943	1	lightgray	KIR2DS4	NM_001281972.2
chr19_kb021647_fix	807074	822943	1	lightgray	KIR2DS4	NM_001281971.2
chr19_kb021647_fix	824810	841575	1	lightgray	KIR3DL2	NM_001242867.2
chr19_kb021647_fix	824810	841575	1	lightgray	KIR3DL2	NM_006737.4
chr19_kb021647_fix	848602	865788	1	lightgray	FCAR	NM_133277.4
chr19_kb021647_fix	848602	865788	1	lightgray	FCAR	NM_133273.4
chr19_kb021647_fix	848602	865788	1	lightgray	FCAR	NM_133274.4
chr19_kb021647_fix	848602	865788	1	lightgray	FCAR	NM_133278.4
chr19_kb021647_fix	848602	865788	1	lightgray	FCAR	NM_133272.4
chr19_kb021647_fix	848602	865788	1	lightgray	FCAR	NM_133271.4
chr19_kb021647_fix	848602	865788	1	lightgray	FCAR	NM_133269.4
chr19_kb021647_fix	848602	865788	1	lightgray	FCAR	NM_002000.4
chr19_kb021647_fix	880515	887441	1	lightgray	NCR1	NM_001242357.3
chr19_kb021647_fix	880515	887441	1	lightgray	NCR1	NM_001242356.3
chr19_kb021647_fix	880515	887441	1	lightgray	NCR1	NM_001145458.3
chr19_kb021647_fix	880515	887441	1	lightgray	NCR1	NM_001145457.3
chr19_kb021647_fix	880515	887441	1	lightgray	NCR1	NM_004829.7
chr19_kb021647_fix	897876	921873	1	lightgray	NLRP7	NM_001127255.1
chr19_kb021647_fix	897876	921873	1	lightgray	NLRP7	NM_206828.3
chr19_kb021647_fix	897876	921873	1	lightgray	NLRP7	NM_139176.3
chr19_kb021647_fix	939651	975506	1	lightgray	NLRP2	NM_001174081.3
chr19_kb021647_fix	940741	975506	1	lightgray	NLRP2	NM_001174083.2
chr19_kb021647_fix	940741	975506	1	lightgray	NLRP2	NM_001174082.3
chr19_kb021647_fix	940741	975506	1	lightgray	NLRP2	NM_001348003.2
chr19_kb021647_fix	940741	975506	1	lightgray	NLRP2	NM_017852.5
chr19_kb021647_fix	988072	1012632	1	lightgray	GP6	NM_001083899.2
chr19_kb021647_fix	988072	1012632	1	lightgray	GP6	NM_016363.5
chr19_kb021647_fix	988072	1012632	1	lightgray	GP6	NM_001256017.2
chr19_kb021647_fix	1018683	1037516	1	lightgray	RDH13	NM_001145971.2
chr19_kb021647_fix	1018683	1043888	1	lightgray	RDH13	NM_138412.4
chr19_kb021647_fix	1050236	1058012	1	lightgray	EPS8L1	NM_133180.3
chr19_kb021647_fix	1054748	1058012	1	lightgray	EPS8L1	NM_017729.4
chr19_ke332505_fix	356	8576	1	lightgray	DMAC2	NM_001167867.2
chr19_ke332505_fix	356	8576	1	lightgray	DMAC2	NM_001167868.2
chr19_ke332505_fix	356	8576	1	lightgray	DMAC2	NM_001320839.2
chr19_ke332505_fix	356	8576	1	lightgray	DMAC2	NM_001320840.2
chr19_ke332505_fix	356	8576	1	lightgray	DMAC2	NM_001320841.2
chr19_ke332505_fix	356	8951	1	lightgray	DMAC2	NM_018035.3
chr19_ke332505_fix	356	8951	1	lightgray	DMAC2	NM_001167869.2
chr19_ke332505_fix	356	8951	1	lightgray	DMAC2	NM_001320838.2
chr19_ke332505_fix	356	8951	1	lightgray	DMAC2	NM_001320844.2
chr19_ke332505_fix	356	8951	1	lightgray	DMAC2	NM_001167871.2
chr19_ke332505_fix	356	8951	1	lightgray	DMAC2	NM_001167870.2
chr19_ke332505_fix	12194	13804	1	lightgray	ERICH4	NM_001130514.3
chr19_ke332505_fix	118556	155883	1	lightgray	CEACAM21	NM_001288773.3
chr19_ke332505_fix	145204	155883	1	lightgray	CEACAM21	NM_033543.6
chr19_ke332505_fix	145204	155883	1	lightgray	CEACAM21	NM_001098506.4
chr19_ke332505_fix	145204	155883	1	lightgray	CEACAM21	NM_001290113.2
chr19_ke332505_fix	188053	196113	1	lightgray	CEACAM4	NM_001362495.2
chr19_ke332505_fix	188053	196113	1	lightgray	CEACAM4	NM_001817.4
chr19_ke332505_fix	188053	196113	1	lightgray	CEACAM4	NM_001362492.2
chr19_ke332505_fix	188053	196113	1	lightgray	CEACAM4	NM_001362493.2
chr19_ke332505_fix	242341	257309	1	lightgray	CEACAM7	NM_006890.5
chr19_ke332505_fix	242341	257309	1	lightgray	CEACAM7	NM_001291485.2
chr19_ke332505_fix	277664	296391	1	lightgray	CEACAM5	NM_001308398.2
chr19_ke332505_fix	277664	299472	1	lightgray	CEACAM5	NM_001291484.3
chr19_ke332505_fix	277664	299472	1	lightgray	CEACAM5	NM_004363.6
chr19_ke332505_fix	324568	341250	1	lightgray	CEACAM6	NM_002483.7
chr19_ke332505_fix	365625	380593	1	lightgray	CEACAM3	NM_001277163.3
chr19_ke332505_fix	365625	380593	1	lightgray	CEACAM3	NM_001815.5
chr19_ke332505_fix	406112	412944	1	lightgray	LYPD4	NM_001291419.2
chr19_ke332505_fix	406112	413722	1	lightgray	LYPD4	NM_173506.7
chr19_ke332505_fix	414080	421372	1	lightgray	DMRTC2	NM_001040283.3
chr19_ke332505_fix	429293	441964	1	lightgray	RPS19	NM_001022.4
chr19_ke332505_fix	429293	441964	1	lightgray	RPS19	NM_001321485.2
chr19_ke332505_fix	429293	441964	1	lightgray	RPS19	NM_001321484.2
chr19_ke332505_fix	429442	441964	1	lightgray	RPS19	NM_001321483.2
chr19_ke332505_fix	446317	450411	1	lightgray	CD79A	NM_021601.4
chr19_ke332505_fix	446317	450411	1	lightgray	CD79A	NM_001783.4
chr19_ke332505_fix	452222	476491	1	lightgray	ARHGEF1	NM_001396004.1
chr19_ke332505_fix	452222	476491	1	lightgray	ARHGEF1	NM_198977.2
chr19_ke332505_fix	452222	476491	1	lightgray	ARHGEF1	NM_001396006.1
chr19_ke332505_fix	452222	476491	1	lightgray	ARHGEF1	NM_004706.4
chr19_ke332505_fix	452222	476491	1	lightgray	ARHGEF1	NM_001396000.1
chr19_ke332505_fix	452222	499180	1	lightgray	ARHGEF1	NM_001396002.1
chr19_ke332505_fix	452222	499180	1	lightgray	ARHGEF1	NM_001396003.1
chr19_ke332505_fix	453481	476491	1	lightgray	ARHGEF1	NM_199002.2
chr19_ke332505_fix	476742	497488	1	lightgray	ERFL	NM_001365103.2
chr19_ke332505_fix	525721	528360	1	lightgray	RABAC1	NM_006423.3
chr19_ke332505_fix	535620	562506	1	lightgray	ATP1A3	NM_001256213.2
chr19_ke332505_fix	535620	563269	1	lightgray	ATP1A3	NM_001256214.2
chr19_ke332505_fix	535620	563269	1	lightgray	ATP1A3	NM_152296.5
chr19_ke332505_fix	567362	575853	1	lightgray	GRIK5	NM_002088.5
chr19_ke332505_fix	570824	575853	1	lightgray	GRIK5	NM_001301030.2
chr1_gl000192_random	5291	16348	1	lightgray	NBPF12	NM_001278141.3
chr1_gl383516_fix	36937	48656	1	lightgray	LYPD8	NM_001291283.2
chr1_gl383516_fix	36937	48672	1	lightgray	LYPD8	NM_001085474.2
chr1_gl383518_alt	44750	91509	1	lightgray	INTS3	NM_001324475.2
chr1_gl383518_alt	44750	91509	1	lightgray	INTS3	NM_023015.5
chr1_gl383518_alt	92107	96858	1	lightgray	SLC27A3	NM_001317929.4
chr1_gl383518_alt	92107	96858	1	lightgray	SLC27A3	NM_024330.4
chr1_gl383518_alt	121425	145051	1	lightgray	GATAD2B	NM_020699.4
chr1_gl383519_alt	7273	18851	1	lightgray	MTX1	NM_002455.5
chr1_gl383519_alt	7273	18867	1	lightgray	MTX1	NM_198883.3
chr1_gl383519_alt	39474	46272	1	lightgray	GBA	NM_000157.4
chr1_gl383519_alt	39474	46272	1	lightgray	GBA	NM_001171812.2
chr1_gl383519_alt	39474	49650	1	lightgray	GBA	NM_001005741.3
chr1_gl383519_alt	39474	49650	1	lightgray	GBA	NM_001005742.3
chr1_gl383519_alt	39474	49650	1	lightgray	GBA	NM_001171811.2
chr1_gl383519_alt	52227	60506	1	lightgray	FAM189B	NM_006589.3
chr1_gl383519_alt	52227	60506	1	lightgray	FAM189B	NM_001267608.2
chr1_gl383519_alt	52227	60506	1	lightgray	FAM189B	NM_198264.2
chr1_gl383519_alt	61003	67383	1	lightgray	SCAMP3	NM_005698.4
chr1_gl383519_alt	61003	67383	1	lightgray	SCAMP3	NM_052837.3
chr1_gl383519_alt	67890	78527	1	lightgray	CLK2	NM_001294338.2
chr1_gl383519_alt	67890	78527	1	lightgray	CLK2	NM_003993.4
chr1_gl383519_alt	67890	78527	1	lightgray	CLK2	NM_001294339.2
chr1_gl383519_alt	67890	78527	1	lightgray	CLK2	NM_001363704.2
chr1_gl383519_alt	82485	94871	1	lightgray	HCN3	NM_020897.3
chr1_gl383519_alt	94315	105975	1	lightgray	PKLR	NM_181871.4
chr1_gl383519_alt	94315	106461	1	lightgray	PKLR	NM_000298.6
chr1_gl383520_alt	164627	182085	1	lightgray	ATP6V1G3	NM_001376863.1
chr1_gl383520_alt	164627	182085	1	lightgray	ATP6V1G3	NM_001376862.1
chr1_gl383520_alt	164627	182085	1	lightgray	ATP6V1G3	NM_001376861.1
chr1_gl383520_alt	164627	182350	1	lightgray	ATP6V1G3	NM_133326.2
chr1_gl383520_alt	164627	182350	1	lightgray	ATP6V1G3	NM_001320218.2
chr1_gl383520_alt	164627	182350	1	lightgray	ATP6V1G3	NM_133262.3
chr1_gl383520_alt	280444	336575	1	lightgray	PTPRC	NM_001267798.2
chr1_gl383520_alt	280444	359707	1	lightgray	PTPRC	NM_080921.4
chr1_gl383520_alt	280444	359707	1	lightgray	PTPRC	NM_002838.5
chr1_gl949741_fix	9865	34767	1	lightgray	SERINC2	NM_001199038.2
chr1_gl949741_fix	10241	34767	1	lightgray	SERINC2	NM_001199037.2
chr1_gl949741_fix	13301	34767	1	lightgray	SERINC2	NM_178865.5
chr1_gl949741_fix	13901	34767	1	lightgray	SERINC2	NM_018565.4
chr1_gl949741_fix	13901	34767	1	lightgray	SERINC2	NM_001199039.2
chr1_jh636052_fix	717798	721390	1	lightgray	H3-7	NM_001355409.3
chr1_jh636052_fix	720922	721390	1	lightgray	H3-7	NM_001372105.2
chr1_jh636052_fix	770699	787399	1	lightgray	FAM72C	NM_001287385.2
chr1_jh636052_fix	770699	787399	1	lightgray	FAM72C	NM_001346071.2
chr1_jh636052_fix	770699	787399	1	lightgray	FAM72C	NM_001346070.2
chr1_jh636052_fix	770699	788977	1	lightgray	FAM72C	NM_001346067.2
chr1_jh636052_fix	778763	787399	1	lightgray	FAM72C	NM_001346068.2
chr1_jh636052_fix	1188287	1189047	1	lightgray	PPIAL4E	NM_001144032.3
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385426.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385414.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385425.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385430.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385444.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385411.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385428.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385378.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385436.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385406.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385437.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385422.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385408.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385442.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385431.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001170755.3
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385435.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385373.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385415.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385418.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385429.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385441.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385440.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385434.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385423.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385419.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385375.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385409.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385445.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385412.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385404.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385420.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_173638.5
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385433.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385407.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385410.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385424.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385421.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385403.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385376.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385427.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385413.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385439.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385432.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385446.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385405.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385447.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385448.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385417.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385438.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385374.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385443.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385377.1
chr1_jh636052_fix	1236802	1277082	1	lightgray	NBPF15	NM_001385416.1
chr1_jh636052_fix	1408305	1409065	1	lightgray	PPIAL4F	NM_001164262.3
chr1_jh636052_fix	1702700	1910741	1	lightgray	SRGAP2B	NM_001271870.5
chr1_jh636052_fix	1702700	1910793	1	lightgray	SRGAP2B	NM_001385228.1
chr1_jh636052_fix	1702700	1910793	1	lightgray	SRGAP2B	NM_001385226.1
chr1_jh636052_fix	1702700	1910793	1	lightgray	SRGAP2B	NM_001368324.2
chr1_jh636052_fix	1702700	1910793	1	lightgray	SRGAP2B	NM_001330684.2
chr1_jh636052_fix	1702700	1910793	1	lightgray	SRGAP2B	NM_001366280.2
chr1_jh636052_fix	1702700	1910793	1	lightgray	SRGAP2B	NM_001385227.1
chr1_jh636052_fix	1910171	1928109	1	lightgray	FAM72D	NM_001345942.2
chr1_jh636052_fix	1911386	1928109	1	lightgray	FAM72D	NM_207418.3
chr1_jh636052_fix	2056827	2057587	1	lightgray	PPIAL4D	NM_001164261.2
