chr_name	start	end	val	color	gene	transcript
chr17	21126963	21191420	1	lightgray	DHRS7B	NM_001393660.1
chr17	21126963	21191420	1	lightgray	DHRS7B	NM_001393658.1
chr17	21126963	21191420	1	lightgray	DHRS7B	NM_001393657.1
chr17	21126963	21191420	1	lightgray	DHRS7B	NM_001393659.1
chr17	21126963	21191420	1	lightgray	DHRS7B	NM_015510.5
chr17	21166169	21191420	1	lightgray	DHRS7B	NM_001330159.3
chr17	21197953	21214161	1	lightgray	TMEM11	NM_003876.3
chr17	21238869	21253410	1	lightgray	NATD1	NM_152914.3
chr17	21284710	21315232	1	lightgray	MAP2K3	NM_145109.3
chr17	21284710	21315232	1	lightgray	MAP2K3	NM_001316332.2
chr17	21288035	21315240	1	lightgray	MAP2K3	NM_002756.4
chr17	21376356	21419870	1	lightgray	KCNJ12	NM_021012.5
chr17	21692522	21704612	1	lightgray	KCNJ18	NM_001194958.2
chr17	27294113	27315926	1	lightgray	WSB1	NM_134265.4
chr17	27294113	27315926	1	lightgray	WSB1	NM_001348350.2
chr17	27294113	27315926	1	lightgray	WSB1	NM_015626.10
chr17	27456447	27626435	1	lightgray	KSR1	NM_001367810.1
chr17	27456447	27626435	1	lightgray	KSR1	NM_001394583.1
chr17	27471963	27626435	1	lightgray	KSR1	NM_014238.2
chr17	27560337	27626435	1	lightgray	KSR1	NM_001394585.1
chr17	27560337	27626435	1	lightgray	KSR1	NM_001394584.1
chr17	27631187	27649560	1	lightgray	LGALS9	NM_001330163.2
chr17	27631187	27649560	1	lightgray	LGALS9	NM_002308.4
chr17	27631187	27649560	1	lightgray	LGALS9	NM_009587.3
chr17	27756765	27800529	1	lightgray	NOS2	NM_000625.4
chr17	27878357	27893365	1	lightgray	LYRM9	NM_001076680.3
chr17	28042676	28196381	1	lightgray	NLK	NM_016231.5
chr17	28319199	28328685	1	lightgray	TMEM97	NM_014573.3
chr17	28328325	28335472	1	lightgray	IFT20	NM_001267774.2
chr17	28328325	28335472	1	lightgray	IFT20	NM_001267775.2
chr17	28328325	28335472	1	lightgray	IFT20	NM_001267777.2
chr17	28328325	28335472	1	lightgray	IFT20	NM_174887.4
chr17	28328325	28335472	1	lightgray	IFT20	NM_001267776.2
chr17	28328325	28335472	1	lightgray	IFT20	NM_001267778.2
chr17	28335760	28347009	1	lightgray	TNFAIP1	NM_021137.5
chr17	28346632	28357527	1	lightgray	POLDIP2	NM_015584.5
chr17	28346632	28357527	1	lightgray	POLDIP2	NM_001290145.2
chr17	28357646	28363683	1	lightgray	TMEM199	NM_152464.3
chr17	28363505	28365199	1	lightgray	SEBOX	NM_001080837.4
chr17	28367283	28370307	1	lightgray	VTN	NM_000638.4
chr17	28371693	28404049	1	lightgray	SARM1	NM_015077.4
chr17	28394641	28406212	1	lightgray	SLC46A1	NM_080669.6
chr17	28394641	28406212	1	lightgray	SLC46A1	NM_001242366.3
chr17	28473643	28497781	1	lightgray	SLC13A2	NM_003984.4
chr17	28473643	28497781	1	lightgray	SLC13A2	NM_001145975.2
chr17	28473643	28497781	1	lightgray	SLC13A2	NM_001346683.2
chr17	28473643	28497781	1	lightgray	SLC13A2	NM_001346684.2
chr17	28506347	28538900	1	lightgray	FOXN1	NM_001369369.1
chr17	28523940	28538900	1	lightgray	FOXN1	NM_003593.3
chr17	28546706	28552628	1	lightgray	UNC119	NM_054035.2
chr17	28546707	28552624	1	lightgray	UNC119	NM_001330166.2
chr17	28546707	28552624	1	lightgray	UNC119	NM_005148.4
chr17	28553386	28571524	1	lightgray	PIGS	NM_033198.4
chr17	28573119	28576895	1	lightgray	ALDOC	NM_005165.3
chr17	28577573	28599025	1	lightgray	SPAG5	NM_006461.4
chr17	28607962	28614185	1	lightgray	RSKR	NM_001174103.2
chr17	28614439	28645159	1	lightgray	KIAA0100	NM_001363829.1
chr17	28614439	28645159	1	lightgray	KIAA0100	NM_001363828.1
chr17	28614439	28645159	1	lightgray	KIAA0100	NM_001363827.1
chr17	28614439	28645159	1	lightgray	KIAA0100	NM_001363826.1
chr17	28614445	28645158	1	lightgray	KIAA0100	NM_014680.5
chr17	28614445	28645158	1	lightgray	KIAA0100	NM_001321560.2
chr17	28639060	28645158	1	lightgray	KIAA0100	NM_001321561.2
chr17	28648345	28661906	1	lightgray	SDF2	NM_006923.4
chr17	28662204	28702679	1	lightgray	SUPT6H	NM_003170.5
chr17	28662204	28702679	1	lightgray	SUPT6H	NM_001320755.2
chr17	28703196	28710104	1	lightgray	PROCA1	NM_001366303.1
chr17	28703196	28711299	1	lightgray	PROCA1	NM_001304952.2
chr17	28703196	28711299	1	lightgray	PROCA1	NM_001304954.2
chr17	28703196	28711299	1	lightgray	PROCA1	NM_001366302.1
chr17	28703196	28711888	1	lightgray	PROCA1	NM_001304949.2
chr17	28703196	28711888	1	lightgray	PROCA1	NM_001304953.2
chr17	28703196	28711888	1	lightgray	PROCA1	NM_001366301.1
chr17	28703196	28711888	1	lightgray	PROCA1	NM_152465.3
chr17	28703196	28711888	1	lightgray	PROCA1	NM_001304951.2
chr17	28714280	28718268	1	lightgray	RAB34	NM_001142625.2
chr17	28714280	28718268	1	lightgray	RAB34	NM_001144943.1
chr17	28714280	28718268	1	lightgray	RAB34	NM_001142624.2
chr17	28714280	28718268	1	lightgray	RAB34	NM_001256278.1
chr17	28714283	28717868	1	lightgray	RAB34	NM_001256281.3
chr17	28714283	28717868	1	lightgray	RAB34	NM_031934.6
chr17	28714283	28717868	1	lightgray	RAB34	NM_001144942.2
chr17	28714283	28718167	1	lightgray	RAB34	NM_001256277.2
chr17	28714283	28718167	1	lightgray	RAB34	NM_001256276.2
chr17	28719984	28724359	1	lightgray	RPL23A	NM_000984.6
chr17	28724347	28726233	1	lightgray	TLCD1	NM_138463.4
chr17	28724347	28726932	1	lightgray	TLCD1	NM_001160407.2
chr17	28728787	28743455	1	lightgray	NEK8	NM_178170.3
chr17	28744010	28750956	1	lightgray	TRAF4	NM_004295.4
chr17	28755979	28812471	1	lightgray	FAM222B	NM_001288634.2
chr17	28755979	28842790	1	lightgray	FAM222B	NM_001288636.2
chr17	28755979	28842790	1	lightgray	FAM222B	NM_001288632.2
chr17	28755979	28842790	1	lightgray	FAM222B	NM_001288638.2
chr17	28755979	28842790	1	lightgray	FAM222B	NM_018182.4
chr17	28755979	28842790	1	lightgray	FAM222B	NM_001288639.2
chr17	28755979	28842790	1	lightgray	FAM222B	NM_001288637.2
chr17	28755979	28842790	1	lightgray	FAM222B	NM_001288635.2
chr17	28755979	28842790	1	lightgray	FAM222B	NM_001288633.2
chr17	28755979	28842790	1	lightgray	FAM222B	NM_001288631.2
chr17	28755979	28842790	1	lightgray	FAM222B	NM_001077498.3
chr17	28755979	28842790	1	lightgray	FAM222B	NM_001288640.2
chr17	28855015	28861061	1	lightgray	ERAL1	NM_001317985.2
chr17	28855015	28861061	1	lightgray	ERAL1	NM_001317986.2
chr17	28855015	28861061	1	lightgray	ERAL1	NM_005702.4
chr17	28879338	28897733	1	lightgray	FLOT2	NM_001330170.2
chr17	28879338	28897733	1	lightgray	FLOT2	NM_004475.3
chr17	28897780	28903079	1	lightgray	DHRS13	NM_144683.4
chr17	28905249	28951518	1	lightgray	PHF12	NM_001290131.2
chr17	28905249	28951518	1	lightgray	PHF12	NM_001033561.2
chr17	28912143	28951518	1	lightgray	PHF12	NM_020889.3
chr17	28954904	29006033	1	lightgray	SEZ6	NM_178860.5
chr17	28954904	29006033	1	lightgray	SEZ6	NM_001098635.2
chr17	28954904	29006440	1	lightgray	SEZ6	NM_001290202.2
chr17	29043140	29057216	1	lightgray	PIPOX	NM_016518.3
chr17	29071121	29140389	1	lightgray	MYO18A	NM_001346768.2
chr17	29071121	29176773	1	lightgray	MYO18A	NM_001346767.2
chr17	29071121	29180398	1	lightgray	MYO18A	NM_001346765.2
chr17	29071121	29180398	1	lightgray	MYO18A	NM_001346766.2
chr17	29071121	29180398	1	lightgray	MYO18A	NM_078471.4
chr17	29071121	29180398	1	lightgray	MYO18A	NM_203318.2
chr17	29246858	29254494	1	lightgray	CRYBA1	NM_005208.5
chr17	29255838	29294148	1	lightgray	NUFIP2	NM_020772.3
chr17	29390362	29551903	1	lightgray	TAOK1	NM_020791.4
chr17	29390924	29551903	1	lightgray	TAOK1	NM_025142.1
chr17	29560546	29567037	1	lightgray	ABHD15	NM_198147.3
chr17	29568275	29573157	1	lightgray	TP53I13	NM_001346078.1
chr17	29568275	29573157	1	lightgray	TP53I13	NM_001346077.1
chr17	29568275	29573157	1	lightgray	TP53I13	NM_001346082.1
chr17	29568700	29573157	1	lightgray	TP53I13	NM_001346079.2
chr17	29568700	29573157	1	lightgray	TP53I13	NM_001346081.2
chr17	29568700	29573157	1	lightgray	TP53I13	NM_138349.4
chr17	29573474	29589648	1	lightgray	GIT1	NM_001085454.2
chr17	29573474	29589648	1	lightgray	GIT1	NM_014030.4
chr17	29593131	29614761	1	lightgray	ANKRD13B	NM_152345.5
chr17	29614761	29618114	1	lightgray	CORO6	NM_001351302.3
chr17	29614761	29618114	1	lightgray	CORO6	NM_001351301.3
chr17	29614761	29622912	1	lightgray	CORO6	NM_032854.4
chr17	29614761	29622912	1	lightgray	CORO6	NM_001388434.1
chr17	29614761	29622912	1	lightgray	CORO6	NM_001388438.1
chr17	29614761	29622912	1	lightgray	CORO6	NM_001388435.1
chr17	29614761	29622912	1	lightgray	CORO6	NM_001388431.1
chr17	29614761	29622912	1	lightgray	CORO6	NM_001388433.1
chr17	29614761	29622912	1	lightgray	CORO6	NM_001388436.1
chr17	29614761	29622912	1	lightgray	CORO6	NM_001388437.1
chr17	29625937	29930040	1	lightgray	SSH2	NM_033389.3
chr17	29625937	29930228	1	lightgray	SSH2	NM_001282129.2
chr17	29673838	29761432	1	lightgray	SSH2	NM_001282131.2
chr17	29673838	29930228	1	lightgray	SSH2	NM_001282130.2
chr17	29929902	30074630	1	lightgray	EFCAB5	NM_001145053.2
chr17	29941633	30108452	1	lightgray	EFCAB5	NM_198529.4
chr17	30116815	30186475	1	lightgray	NSRP1	NM_001261467.2
chr17	30116815	30186475	1	lightgray	NSRP1	NM_032141.4
chr17	30194318	30235697	1	lightgray	SLC6A4	NM_001045.6
chr17	30248202	30291944	1	lightgray	BLMH	NM_000386.4
chr17	30316332	30334057	1	lightgray	TMIGD1	NM_206832.3
chr17	30316332	30334057	1	lightgray	TMIGD1	NM_001319942.2
chr17	30378926	30469989	1	lightgray	CPD	NM_001304.5
chr17	30380477	30469657	1	lightgray	CPD	NM_001199775.1
chr17	30477407	30527592	1	lightgray	GOSR1	NM_001007025.2
chr17	30477407	30527592	1	lightgray	GOSR1	NM_004871.3
chr17	30477407	30527592	1	lightgray	GOSR1	NM_001007024.2
chr17	30782683	30824692	1	lightgray	CRLF3	NM_015986.4
chr17	30831965	30895869	1	lightgray	ATAD5	NM_024857.5
chr17	30898985	30906238	1	lightgray	TEFM	NM_024683.4
chr17	30921944	30959322	1	lightgray	ADAP2	NM_001346714.2
chr17	30921944	30959322	1	lightgray	ADAP2	NM_001346716.2
chr17	30921944	30959322	1	lightgray	ADAP2	NM_018404.3
chr17	30921944	30959322	1	lightgray	ADAP2	NM_001346712.2
chr17	30971038	30999911	1	lightgray	RNF135	NM_197939.2
chr17	30971038	30999911	1	lightgray	RNF135	NM_032322.4
chr17	30971038	30999911	1	lightgray	RNF135	NM_001184992.2
chr17	31094926	31377677	1	lightgray	NF1	NM_000267.3
chr17	31094976	31222764	1	lightgray	NF1	NM_001128147.3
chr17	31094976	31377675	1	lightgray	NF1	NM_001042492.3
chr17	31294646	31297239	1	lightgray	OMG	NM_002544.5
chr17	31303769	31314054	1	lightgray	EVI2B	NM_006495.4
chr17	31316409	31321622	1	lightgray	EVI2A	NM_001003927.3
chr17	31316409	31321622	1	lightgray	EVI2A	NM_014210.4
chr17	31391674	31538211	1	lightgray	RAB11FIP4	NM_032932.6
chr17	31488107	31538211	1	lightgray	RAB11FIP4	NM_001346749.2
chr17	31488107	31538211	1	lightgray	RAB11FIP4	NM_001346747.2
chr17	31488107	31538211	1	lightgray	RAB11FIP4	NM_001303542.3
chr17	31488107	31538211	1	lightgray	RAB11FIP4	NM_001346748.2
chr17	31851870	31858962	1	lightgray	COPRS	NM_001330176.2
chr17	31851870	31859244	1	lightgray	COPRS	NM_018405.4
chr17	31860903	31901708	1	lightgray	UTP6	NM_018428.3
chr17	31937006	32001038	1	lightgray	SUZ12	NM_001321207.2
chr17	31937006	32001038	1	lightgray	SUZ12	NM_015355.4
chr17	32007382	32053487	1	lightgray	LRRC37B	NM_001321350.2
chr17	32021107	32053487	1	lightgray	LRRC37B	NM_052888.3
chr17	32142501	32225727	1	lightgray	RHOT1	NM_001288755.2
chr17	32142501	32225727	1	lightgray	RHOT1	NM_018307.5
chr17	32142501	32225727	1	lightgray	RHOT1	NM_001033566.3
chr17	32142501	32225727	1	lightgray	RHOT1	NM_001288754.2
chr17	32142501	32225727	1	lightgray	RHOT1	NM_001033568.3
chr17	32142501	32225727	1	lightgray	RHOT1	NM_001033567.3
chr17	32142501	32225727	1	lightgray	RHOT1	NM_001288758.2
chr17	32265831	32324659	1	lightgray	RHBDL3	NM_001330181.2
chr17	32265831	32324659	1	lightgray	RHBDL3	NM_138328.3
chr17	32266175	32324661	1	lightgray	RHBDL3	NM_001363834.1
chr17	32266175	32324661	1	lightgray	RHBDL3	NM_001363836.1
chr17	32266175	32324661	1	lightgray	RHBDL3	NM_001363835.1
chr17	32328440	32342173	1	lightgray	C17orf75	NM_022344.4
chr17	32350156	32381885	1	lightgray	ZNF207	NM_003457.4
chr17	32350156	32381885	1	lightgray	ZNF207	NM_001032293.3
chr17	32350156	32381885	1	lightgray	ZNF207	NM_001098507.2
chr17	32444509	32483319	1	lightgray	PSMD11	NM_002815.4
chr17	32444509	32483319	1	lightgray	PSMD11	NM_001270482.2
chr17	32486992	32491253	1	lightgray	CDK5R1	NM_003885.3
chr17	32492521	32877124	1	lightgray	MYO1D	NM_015194.3
chr17	32594201	32877124	1	lightgray	MYO1D	NM_001303279.2
chr17	32759811	32877124	1	lightgray	MYO1D	NM_001303280.2
chr17	32895432	32906586	1	lightgray	H2BN1	NM_001401340.1
chr17	32928152	32944315	1	lightgray	TMEM98	NM_001033504.2
chr17	32928152	32944315	1	lightgray	TMEM98	NM_015544.3
chr17	32928152	32944315	1	lightgray	TMEM98	NM_001301746.2
chr17	32991846	32997877	1	lightgray	SPACA3	NM_001317226.2
chr17	32991846	32997877	1	lightgray	SPACA3	NM_173847.5
chr17	32992850	32997877	1	lightgray	SPACA3	NM_001317225.2
chr17	33013086	33293295	1	lightgray	ASIC2	NM_183377.2
chr17	33013086	34156768	1	lightgray	ASIC2	NM_001094.5
chr17	34255284	34257203	1	lightgray	CCL2	NM_002982.4
chr17	34270220	34272242	1	lightgray	CCL7	NM_006273.4
chr17	34285741	34288334	1	lightgray	CCL11	NM_002986.3
chr17	34319434	34321402	1	lightgray	CCL8	NM_005623.3
chr17	34356479	34358610	1	lightgray	CCL13	NM_005408.3
chr17	34360327	34363233	1	lightgray	CCL1	NM_002981.2
chr17	34579581	34639318	1	lightgray	TMEM132E	NM_001304438.2
chr17	34927860	34961460	1	lightgray	CCT6B	NM_006584.4
chr17	34927860	34961460	1	lightgray	CCT6B	NM_001193529.3
chr17	34927860	34961460	1	lightgray	CCT6B	NM_001193530.2
chr17	34961539	34963777	1	lightgray	ZNF830	NM_052857.4
chr17	34980511	35003153	1	lightgray	LIG3	NM_002311.5
chr17	34980511	35009743	1	lightgray	LIG3	NM_013975.4
chr17	35005989	35063707	1	lightgray	RFFL	NM_001017368.2
chr17	35092220	35119758	1	lightgray	RAD51D	NM_001142571.2
chr17	35092220	35119758	1	lightgray	RAD51D	NM_133629.3
chr17	35092220	35119860	1	lightgray	RAD51D	NM_002878.4
chr17	35121614	35130732	1	lightgray	FNDC8	NM_017559.4
chr17	35128729	35142303	1	lightgray	NLE1	NM_018096.5
chr17	35131321	35142251	1	lightgray	NLE1	NM_001014445.2
chr17	35147816	35189343	1	lightgray	UNC45B	NM_001267052.2
chr17	35147816	35189343	1	lightgray	UNC45B	NM_001033576.2
chr17	35148263	35189345	1	lightgray	UNC45B	NM_001308281.1
chr17	35148263	35189345	1	lightgray	UNC45B	NM_173167.3
chr17	35192519	35194393	1	lightgray	SLC35G3	NM_152462.2
chr17	35243071	35273655	1	lightgray	SLFN5	NM_001330183.2
chr17	35243071	35273655	1	lightgray	SLFN5	NM_144975.4
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001104587.2
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001376010.1
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001376007.1
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001104588.2
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001387162.1
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001376011.1
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001387159.1
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001104589.2
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001376009.1
chr17	35350304	35373621	1	lightgray	SLFN11	NM_152270.4
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001376008.1
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001104590.2
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001387158.1
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001387161.1
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001387163.1
chr17	35350304	35373621	1	lightgray	SLFN11	NM_001387160.1
chr17	35410921	35432500	1	lightgray	SLFN12	NM_018042.5
chr17	35410921	35433174	1	lightgray	SLFN12	NM_001289009.2
chr17	35435095	35448766	1	lightgray	SLFN13	NM_144682.6
chr17	35464253	35537678	1	lightgray	SLFN12L	NM_001195790.3
chr17	35464253	35537678	1	lightgray	SLFN12L	NM_001363830.2
chr17	35543984	35560819	1	lightgray	SLFN14	NM_001129820.2
chr17	35574794	35578571	1	lightgray	PEX12	NM_000286.3
chr17	35587321	35726413	1	lightgray	AP2B1	NM_001282.3
chr17	35587321	35726413	1	lightgray	AP2B1	NM_001030006.2
chr17	35731638	35743521	1	lightgray	RASL10B	NM_033315.4
chr17	35744510	35753239	1	lightgray	GAS2L2	NM_139285.4
chr17	35760886	35765079	1	lightgray	C17orf50	NM_145272.4
chr17	35765864	35795641	1	lightgray	MMP28	NM_032950.4
chr17	35765864	35795641	1	lightgray	MMP28	NM_024302.5
chr17	35778504	35795641	1	lightgray	MMP28	NM_001032278.3
chr17	35809483	35847242	1	lightgray	TAF15	NM_003487.4
chr17	35809483	35847242	1	lightgray	TAF15	NM_139215.3
chr17	35854954	35868891	1	lightgray	HEATR9	NM_152781.4
chr17	35854954	35868891	1	lightgray	HEATR9	NM_001321395.2
chr17	35871490	35880360	1	lightgray	CCL5	NM_001278736.2
chr17	35871490	35880360	1	lightgray	CCL5	NM_002985.3
chr17	35918079	35930299	1	lightgray	RDM1	NM_001163130.1
chr17	35918079	35930299	1	lightgray	RDM1	NM_001163122.1
chr17	35918079	35930299	1	lightgray	RDM1	NM_001163124.1
chr17	35918079	35930773	1	lightgray	RDM1	NM_145654.4
chr17	35918079	35930773	1	lightgray	RDM1	NM_001163121.2
chr17	35918079	35930773	1	lightgray	RDM1	NM_001163120.2
chr17	35922154	35930773	1	lightgray	RDM1	NM_001034836.2
chr17	35922154	35930773	1	lightgray	RDM1	NM_001330194.2
chr17	35922477	35930299	1	lightgray	RDM1	NM_001163125.1
chr17	35934517	35943713	1	lightgray	LYZL6	NM_020426.4
chr17	35934517	35943713	1	lightgray	LYZL6	NM_001199951.3
chr17	35976498	35981497	1	lightgray	CCL16	NM_004590.4
chr17	35983287	35986729	1	lightgray	CCL14	NM_032962.5
chr17	35983287	35986729	1	lightgray	CCL14	NM_032963.4
chr17	35997581	36001553	1	lightgray	CCL15	NM_032965.6
chr17	36013057	36017972	1	lightgray	CCL23	NM_005064.6
chr17	36013057	36017972	1	lightgray	CCL23	NM_145898.4
chr17	36064271	36072032	1	lightgray	CCL18	NM_002988.4
chr17	36088255	36090143	1	lightgray	CCL3	NM_002983.3
chr17	36103826	36105614	1	lightgray	CCL4	NM_002984.4
chr17	36165682	36176636	1	lightgray	TBC1D3B	NM_001001417.7
chr17	36194868	36196758	1	lightgray	CCL3L3	NM_001001437.4
chr17	36211062	36212873	1	lightgray	CCL4L2	NM_001291474.2
chr17	36211062	36212873	1	lightgray	CCL4L2	NM_001291468.2
chr17	36211062	36212873	1	lightgray	CCL4L2	NM_001291473.2
chr17	36211062	36212873	1	lightgray	CCL4L2	NM_001291472.2
chr17	36211062	36212873	1	lightgray	CCL4L2	NM_001291471.2
chr17	36211062	36212873	1	lightgray	CCL4L2	NM_001291475.2
chr17	36211062	36212873	1	lightgray	CCL4L2	NM_001291469.2
chr17	36211062	36212873	1	lightgray	CCL4L2	NM_001291470.2
chr17	36253638	36264570	1	lightgray	TBC1D3I	NM_001291463.2
chr17	36323883	36334759	1	lightgray	TBC1D3G	NM_001291462.2
chr17	36377530	36388435	1	lightgray	TBC1D3H	NM_001123392.4
chr17	36428611	36439521	1	lightgray	TBC1D3F	NM_032258.5
chr17	36486680	36495822	1	lightgray	ZNHIT3	NM_001281434.2
chr17	36486680	36495822	1	lightgray	ZNHIT3	NM_001281433.2
chr17	36486680	36495822	1	lightgray	ZNHIT3	NM_004773.4
chr17	36486680	36499312	1	lightgray	ZNHIT3	NM_001281432.2
chr17	36495635	36534868	1	lightgray	MYO19	NM_001163735.2
chr17	36495635	36534868	1	lightgray	MYO19	NM_025109.6
chr17	36513085	36534868	1	lightgray	MYO19	NM_001033580.3
chr17	36534986	36539303	1	lightgray	PIGW	NM_001346755.2
chr17	36534986	36539303	1	lightgray	PIGW	NM_001346754.2
chr17	36534986	36539303	1	lightgray	PIGW	NM_178517.5
chr17	36544918	36589848	1	lightgray	GGNBP2	NM_024835.5
chr17	36591878	36600804	1	lightgray	DHRS11	NM_024308.4
chr17	36601582	36608964	1	lightgray	MRM1	NM_024864.5
chr17	36937474	36944612	1	lightgray	LHX1	NM_005568.5
chr17	36948953	37056871	1	lightgray	AATF	NM_012138.4
chr17	37084991	37299767	1	lightgray	ACACA	NM_198838.2
chr17	37084991	37299767	1	lightgray	ACACA	NM_198837.2
chr17	37084991	37359096	1	lightgray	ACACA	NM_198836.3
chr17	37084991	37406836	1	lightgray	ACACA	NM_198839.3
chr17	37084991	37406836	1	lightgray	ACACA	NM_198834.3
chr17	37375984	37392708	1	lightgray	C17orf78	NM_001321399.2
chr17	37375984	37392708	1	lightgray	C17orf78	NM_173625.5
chr17	37406885	37465655	1	lightgray	TADA2A	NM_001291918.2
chr17	37406885	37479725	1	lightgray	TADA2A	NM_001166105.3
chr17	37407223	37465655	1	lightgray	TADA2A	NM_133439.4
chr17	37407223	37479725	1	lightgray	TADA2A	NM_001488.5
chr17	37489890	37513498	1	lightgray	DUSP14	NM_007026.4
chr17	37514806	37609418	1	lightgray	SYNRG	NM_007247.6
chr17	37514806	37609418	1	lightgray	SYNRG	NM_198882.3
chr17	37514806	37609418	1	lightgray	SYNRG	NM_001163544.3
chr17	37514806	37609418	1	lightgray	SYNRG	NM_080550.5
chr17	37514806	37609418	1	lightgray	SYNRG	NM_001163546.3
chr17	37514806	37609418	1	lightgray	SYNRG	NM_001163547.3
chr17	37514806	37609418	1	lightgray	SYNRG	NM_001163545.3
chr17	37609738	37643446	1	lightgray	DDX52	NM_001291476.2
chr17	37609738	37643446	1	lightgray	DDX52	NM_007010.5
chr17	37686430	37745059	1	lightgray	HNF1B	NM_000458.4
chr17	37686430	37745059	1	lightgray	HNF1B	NM_001165923.4
chr17	37686430	37745059	1	lightgray	HNF1B	NM_001304286.2
chr17	37924414	37935371	1	lightgray	TBC1D3K	NM_001291464.2
chr17	37978154	37989060	1	lightgray	TBC1D3L	NM_001369499.1
chr17	37978154	37989060	1	lightgray	TBC1D3L	NM_001369500.1
chr17	37978154	37989060	1	lightgray	TBC1D3L	NM_001369501.1
chr17	37978154	37989060	1	lightgray	TBC1D3L	NM_001291459.2
chr17	38003975	38014908	1	lightgray	TBC1D3D	NM_001291465.2
chr17	38057692	38068634	1	lightgray	TBC1D3C	NM_001001418.6
chr17	38127950	38138868	1	lightgray	TBC1D3E	NM_001291466.2
chr17	38181658	38192555	1	lightgray	TBC1D3	NM_001123391.4
chr17	38297167	38323211	1	lightgray	MRPL45	NM_001278279.3
chr17	38297167	38323211	1	lightgray	MRPL45	NM_032351.6
chr17	38324570	38343956	1	lightgray	GPR179	NM_001004334.4
chr17	38351843	38405593	1	lightgray	SOCS7	NM_014598.4
chr17	38428463	38512385	1	lightgray	ARHGAP23	NM_001199417.2
chr17	38530030	38605952	1	lightgray	SRCIN1	NM_025248.3
chr17	38671702	38674957	1	lightgray	EPOP	NM_001130677.2
chr17	38705272	38729795	1	lightgray	MLLT6	NM_005937.4
chr17	38730340	38735605	1	lightgray	CISD3	NM_001136498.2
chr17	38733897	38746628	1	lightgray	PCGF2	NM_001369615.1
chr17	38733897	38748336	1	lightgray	PCGF2	NM_007144.3
chr17	38733897	38748336	1	lightgray	PCGF2	NM_001369614.1
chr17	38752740	38764225	1	lightgray	PSMB3	NM_002795.4
chr17	38765690	38799556	1	lightgray	PIP4K2B	NM_003559.5
chr17	38800440	38825321	1	lightgray	CWC25	NM_017748.5
chr17	38835085	38841438	1	lightgray	C17orf98	NM_001080465.3
chr17	38847859	38853721	1	lightgray	RPL23	NM_000978.4
chr17	38870057	38921770	1	lightgray	LASP1	NM_001271608.2
chr17	38870057	38921770	1	lightgray	LASP1	NM_006148.4
chr17	38936431	38967403	1	lightgray	FBXO47	NM_001008777.3
chr17	39063312	39151637	1	lightgray	PLXDC1	NM_020405.5
chr17	39156893	39166161	1	lightgray	ARL5C	NM_001143968.1
chr17	39173452	39197669	1	lightgray	CACNB1	NM_000723.5
chr17	39177135	39197669	1	lightgray	CACNB1	NM_199247.3
chr17	39177135	39197669	1	lightgray	CACNB1	NM_199248.3
chr17	39200282	39204732	1	lightgray	RPL19	NM_000981.4
chr17	39200322	39204730	1	lightgray	RPL19	NM_001330200.1
chr17	39210540	39225945	1	lightgray	STAC2	NM_198993.5
chr17	39210540	39225945	1	lightgray	STAC2	NM_001351360.2
chr17	39252662	39401626	1	lightgray	FBXL20	NM_032875.3
chr17	39252662	39401626	1	lightgray	FBXL20	NM_001184906.2
chr17	39252662	39402556	1	lightgray	FBXL20	NM_001370208.1
chr17	39252662	39402556	1	lightgray	FBXL20	NM_001370209.1
chr17	39404284	39451263	1	lightgray	MED1	NM_004774.4
chr17	39461485	39534544	1	lightgray	CDK12	NM_015083.4
chr17	39461485	39534544	1	lightgray	CDK12	NM_016507.4
chr17	39603767	39607920	1	lightgray	NEUROD2	NM_006160.4
chr17	39626951	39636624	1	lightgray	PPP1R1B	NM_032192.4
chr17	39628502	39636624	1	lightgray	PPP1R1B	NM_001242464.2
chr17	39628502	39636624	1	lightgray	PPP1R1B	NM_181505.4
chr17	39637143	39664201	1	lightgray	STARD3	NM_001165937.2
chr17	39637143	39664201	1	lightgray	STARD3	NM_001165938.2
chr17	39637143	39664201	1	lightgray	STARD3	NM_006804.4
chr17	39665348	39666554	1	lightgray	TCAP	NM_003673.4
chr17	39668452	39670475	1	lightgray	PNMT	NM_002686.4
chr17	39671121	39688057	1	lightgray	PGAP3	NM_033419.5
chr17	39671121	39688057	1	lightgray	PGAP3	NM_001291730.2
chr17	39671121	39688057	1	lightgray	PGAP3	NM_001291728.2
chr17	39671121	39688057	1	lightgray	PGAP3	NM_001291732.2
chr17	39671121	39688057	1	lightgray	PGAP3	NM_001291733.2
