chr_name	start	end	value
chr5	200662662	200663051	7.927586344
chr5	200663131	200663894	4.61514583
chr5	200699658	200700381	3.160606302
chr5	200711770	200712235	5.155136783
chr5	200858100	200858522	2.095160175
chr5	200860125	200860308	2.468123823
chr5	200860558	200860773	2.54223951
chr5	200883053	200883475	1.539176215
chr5	200976868	200977473	3.298998093
chr5	201024044	201024368	1.190207878
chr5	201227096	201227811	1.810168757
chr5	201267602	201267996	5.926713849
chr5	201310497	201311035	3.606527766
chr5	201361179	201361672	1.574043122
chr5	201367775	201368515	1.54677166
chr5	201369911	201370483	1.738622285
chr5	201370559	201371030	4.800555848
chr5	201435952	201436159	1.006530068
chr5	201443557	201443919	7.045118792
chr5	201447237	201447692	1.129522282
chr5	201477204	201477983	1.313696588
chr5	201588149	201588846	2.867233037
chr5	201593288	201594008	1.683354716
chr5	201601404	201602495	3.591161147
chr5	201603310	201604037	3.149448176
chr5	201604382	201604612	2.688395034
chr5	201735547	201735895	2.170407103
chr5	201739605	201739788	9.392234387
chr5	201911647	201912970	1.66055673
chr5	201925915	201926181	3.230277678
chr5	201947806	201948192	1.639661693
chr5	201952378	201952772	8.000953666
chr5	201957457	201957855	1.623904732
chr5	202291177	202292058	2.563021362
chr5	202981208	202981636	2.316559739
chr5	202983385	202984382	1.90969942
chr5	202992534	202993280	1.563076788
chr5	203061590	203061962	2.623161683
chr5	203119402	203119742	1.576332536
chr5	203218935	203219023	1.05701178
chr5	203309065	203309494	1.895154607
chr5	203348259	203348885	1.406290997
chr5	203487559	203488154	1.99394095
chr5	203496643	203496872	1.859136963
chr5	203498942	203499234	2.140492105
chr5	203503003	203503556	2.081453044
chr5	203503678	203503998	3.26237627
chr5	203604703	203605243	1.910031112
chr5	203610555	203611345	1.22216653
chr5	204014813	204015382	1.349073994
chr5	204016839	204017055	5.901686356
chr5	204024600	204024984	2.429871721
chr5	204025188	204025749	4.999017069
chr5	204096640	204097116	3.061856311
chr5	204102513	204102942	2.553358351
chr5	204104014	204104522	2.788709215
chr5	204117901	204118421	1.677184916
chr5	204122648	204123085	1.985490119
chr5	204123589	204123922	9.539304281
chr5	204124115	204124237	7.298462092
chr5	204124897	204125117	5.833304772
chr5	204186954	204188174	1.142065078
chr5	204197286	204197875	1.516506437
chr5	204296956	204298023	6.638359608
chr5	204313151	204313644	1.221166914
chr5	204332554	204334016	1.280543046
chr5	204443103	204443516	2.215438716
chr5	204453355	204455918	1.092449319
chr5	204534572	204534815	1.435870372
chr5	204536385	204536835	2.001724355
chr5	204559815	204560322	2.185115912
chr5	204565736	204565953	1.239960248
chr5	204569494	204570300	2.871848799
chr5	204629572	204630070	1.452029474
chr5	204671956	204672674	1.498208992
chr5	204673500	204673969	8.693172941
chr5	204679850	204680866	3.362214672
chr5	204683000	204683210	7.404405395
chr5	204703987	204704991	2.206000613
chr5	204707272	204707843	5.416492402
chr5	204744963	204745240	2.73034736
chr5	204753357	204753835	3.851544011
chr5	204941076	204941441	2.006585675
chr5	204963059	204964273	1.578915872
chr5	204971408	204971747	3.640737845
chr5	204972725	204973513	3.600140103
chr5	205024268	205024965	3.397271519
chr5	205026336	205026708	1.089558854
chr5	205026799	205027300	3.92540289
chr5	205027651	205027941	5.316689348
chr5	205028393	205028631	2.724294131
chr5	205061345	205062022	2.618368957
chr5	205087230	205087748	4.297717045
chr5	205188649	205188976	1.487764966
chr5	205299407	205299689	1.565683699
chr5	205306934	205307478	4.468886844
chr5	205370076	205370399	1.408496695
chr5	205378908	205379268	1.053687164
chr5	205474278	205474661	2.703974535
chr5	205717694	205718136	1.493415763
chr5	205755477	205755717	3.6868794
chr5	205797511	205797762	5.254409874
chr5	205826187	205826304	2.153813493
chr5	205826461	205826767	2.684131308
chr5	205829931	205830057	3.812300428
chr5	205850452	205851019	1.722927248
chr5	205889523	205889774	2.875322732
chr5	205897409	205897612	1.774641157
chr5	206100123	206100683	2.286908659
chr5	206256987	206257468	3.288874363
chr5	206343909	206344028	1.15595876
chr5	206346267	206346832	1.934528161
chr5	206370146	206370436	2.504401516
chr5	206413083	206413371	1.173103089
chr5	206597790	206598005	1.21927978
chr5	206708441	206708874	1.521688378
chr5	206886338	206886554	1.499768806
chr5	206967665	206968230	1.04605362
chr5	207144310	207144850	1.281805377
chr5	208027481	208027833	1.220048157
chr5	208266447	208266529	1.10341429
chr5	208743547	208743684	1.174122935
chr5	208744027	208744294	1.096526333
chr5	208904778	208905324	1.022078451
chr5	209121177	209121295	2.553673851
chr5	210215767	210215852	1.410471699
chr5	210497246	210497466	1.055575117
chr5	210528034	210528350	1.02566644
chr5	210531148	210531861	1.266340706
chr5	210534089	210534816	1.033217964
chr5	210698000	210698677	1.083080168
chr5	210745448	210746026	1.034353639
chr5	210778381	210779366	1.819237888
chr5	210807190	210807420	1.191031715
chr5	211112367	211112493	3.061051392
chr5	211180541	211181281	1.177115873
chr5	211182530	211183848	1.378951228
chr5	211209044	211209388	1.297421742
chr5	211349665	211350687	1.275191527
chr5	211412421	211413100	1.374800248
chr5	211415125	211416108	1.059874043
chr5	212252984	212253600	1.331799381
chr5	212684202	212684997	1.055187268
chr5	212775989	212776540	0.997099209
chr5	212779272	212779520	1.078661089
chr5	213166859	213167554	1.523415233
chr5	213973450	213973752	2.264520993
chr5	214157363	214158395	1.142429824
chr5	214913652	214914209	3.152929796
chr5	215264810	215265045	2.794556752
chr5	215564897	215565057	3.516937446
chr5	215855904	215856160	1.313630811
chr5	215879374	215879470	7.28881345
chr5	215978267	215978972	1.206828315
chr5	216045345	216046062	4.928366651
chr5	216046501	216046742	3.618787123
chr5	216426731	216427284	3.027237481
chr5	216698613	216698894	2.668879449
chr5	216796004	216796303	4.761947874
chr5	217516293	217516359	3.645705898
chr5	217712418	217712974	1.719145539
chr5	217713080	217713846	1.572642005
chr5	218186930	218187135	3.416565546
chr5	218492098	218494105	1.142704483
chr5	219017335	219017723	1.455064965
chr5	219057933	219058052	2.0049865
chr5	220376900	220377467	1.820133383
chr5	220637831	220638237	1.577840618
chr5	220896866	220897613	1.137092872
chr5	220934289	220935120	1.005778434
chr5	221083556	221083752	2.601461437
chr5	221716497	221718625	1.429303354
chr5	222527012	222527755	1.785445566
chr5	222622722	222623010	1.182094109
chr5	222642257	222642867	1.683760157
chr6	1284347	1284578	1.730743272
chr6	1822058	1822146	1.441395288
chr6	2170700	2170931	1.682003919
chr6	2456412	2457047	1.387806968
chr6	2749880	2750442	1.230423268
chr6	2948615	2948910	4.148266219
chr6	4938398	4938706	1.103505587
chr6	5789693	5789798	1.361506345
chr6	6064166	6064306	1.356616917
chr6	6565446	6565472	8.169265084
chr6	6921570	6921816	1.490130099
chr6	7007761	7008070	1.14290212
chr6	7692907	7693277	6.771135657
chr6	8808624	8809414	0.991487884
chr6	9110554	9111248	2.595536983
chr6	12820284	12820426	1.095212564
chr6	13565455	13565778	1.11759813
chr6	20188291	20189320	1.741864574
chr6	20191144	20191405	2.147378508
chr6	20191498	20192137	1.644940452
chr6	20483307	20484750	1.659020151
chr6	20915070	20915474	3.993601141
chr6	21366929	21367026	10.32277886
chr6	22132913	22133489	1.129426159
chr6	22359395	22359503	3.131027202
chr6	23596453	23596696	1.457767706
chr6	23928869	23929050	3.172416514
chr6	26275113	26275441	1.67710448
chr6	26712584	26714983	1.188236444
chr6	27097460	27097969	1.287153442
chr6	28057688	28057902	2.929322116
chr6	28366820	28367033	3.217012322
chr6	28893741	28894229	1.837910832
chr6	29026215	29026467	1.034933916
chr6	30749252	30749717	1.947220249
chr6	31274189	31274230	10.05145229
chr6	31728021	31728813	1.490944645
chr6	32815455	32815731	1.38137549
chr6	32823959	32824250	2.300597377
chr6	33629932	33630611	1.181285128
chr6	34462120	34462651	2.681434477
chr6	34698251	34698335	1.01656599
chr6	35149451	35150535	1.517212027
chr6	36946580	36946614	1.024133826
chr6	37614692	37614714	1.140796617
chr6	38862359	38862595	2.632132514
chr6	40167892	40168385	1.095382512
chr6	40599696	40600082	3.653452815
chr6	40854636	40855850	1.112212284
chr6	40863832	40864338	2.148413816
chr6	41697018	41698413	1.233079003
chr6	42149433	42149605	2.060123509
chr6	43487030	43487127	2.797027291
chr6	43846363	43846457	1.612166999
chr6	44334645	44334862	1.489032767
chr6	46918465	46918637	1.303853068
chr6	46956094	46956270	4.359243377
chr6	46971742	46972456	1.119280243
chr6	48952563	48952670	2.737349004
chr6	49904771	49905109	1.038818578
chr6	53359401	53359526	1.124799437
chr6	53826924	53827059	2.387735578
chr6	55972347	55972539	5.207740828
chr6	58518513	58519381	1.313729443
chr6	58858116	58858499	1.033486265
chr6	60020485	60020992	1.247854464
chr6	60307620	60308093	2.800106281
chr6	61525972	61526114	2.272096728
chr6	61617090	61617181	2.255218004
chr6	62962813	62963394	1.311216842
chr6	63459123	63459450	1.283219759
chr6	63517549	63517755	1.191439751
chr6	63734731	63734866	2.726278389
chr6	63734951	63735091	1.351199505
chr6	65218406	65219281	1.371048109
chr6	65322429	65323461	2.958932541
chr6	65519334	65519446	1.321498602
chr6	65721979	65722318	1.913208939
chr6	66723529	66723717	1.054077364
chr6	66762273	66762404	1.031843897
chr6	69140079	69140331	1.039185816
chr6	69146505	69146960	1.019272097
chr6	70419801	70421240	1.968584109
chr6	71115070	71115284	1.378783246
chr6	72618251	72619176	1.28230021
chr6	72802586	72803171	0.992417443
chr6	72974238	72974560	1.977665369
chr6	73247029	73248130	1.478269077
chr6	78463193	78463218	1.497511476
chr6	83204858	83205199	1.827156401
chr6	83218450	83219065	1.113366554
chr6	83219608	83220028	1.589936649
chr6	84654414	84654447	1.309192534
chr6	84958688	84958832	2.467400587
chr6	85262879	85263115	1.005482133
chr6	86950153	86950332	2.549808684
chr6	88371966	88372460	0.994605052
chr6	88448918	88449876	1.232923466
chr6	88560582	88561691	1.542056996
chr6	88670496	88671252	1.347008926
chr6	88671353	88671835	1.111333329
chr6	89232694	89232852	2.258848252
chr6	89338351	89339227	1.441542564
chr6	90054769	90055104	1.095331617
chr6	90759218	90759840	0.991593806
chr6	91509848	91510118	1.597282568
chr6	92079264	92079762	1.445899962
chr6	92255964	92256303	3.366418135
chr6	93366597	93366957	2.20549192
chr6	94218140	94218546	2.144120512
chr6	94232689	94233348	2.602935086
chr6	94233472	94234438	2.39305731
chr6	94234520	94235548	2.631897366
chr6	94947054	94947091	1.96732607
chr6	95969806	95970329	2.811438546
chr6	96307182	96307362	1.044295602
chr6	96749801	96750384	1.072720208
chr6	97046666	97047084	1.075368522
chr6	97143340	97143731	1.058985678
chr6	99514020	99514336	2.219182572
chr6	99960177	99960707	1.212014099
chr6	100263767	100263941	1.406774846
chr6	101873299	101873444	2.867474078
chr6	103045020	103045169	2.153175904
chr6	104384662	104384695	6.431393829
chr6	104387859	104388008	1.716648711
chr6	104409056	104409222	1.050668854
chr6	105396236	105396448	1.040629149
chr6	105637009	105637222	4.73682847
chr6	105715853	105715958	4.712255124
chr6	106334166	106334609	3.022105975
chr6	106387243	106387650	1.67557042
chr6	106389850	106390566	2.377084776
chr6	106855560	106856022	1.343489684
chr6	106856283	106857319	1.038654202
chr6	107639176	107639515	5.445434774
chr6	108011854	108012049	1.215252951
chr6	108332352	108332688	1.814409518
chr6	108337483	108338113	1.469329333
chr6	108450331	108450604	4.026094009
chr6	108451581	108451876	4.30871909
chr6	108496282	108496533	1.46354819
chr6	111450914	111451549	1.230728882
chr6	111694477	111694958	1.045058923
chr6	111803076	111803222	2.048528292
chr6	112671540	112671807	1.106283793
chr6	113944694	113944932	1.302950785
chr6	113961381	113962316	1.137618246
chr6	114063806	114064079	2.173671938
chr6	114876813	114878219	1.289386422
chr6	115261343	115261768	1.18088668
chr6	115348012	115348054	3.599920175
chr6	115551469	115551547	2.80913465
chr6	115920489	115920942	1.095341032
chr6	116126008	116126248	1.050527982
chr6	116228220	116228417	2.169232637
chr6	118135702	118135795	1.119711212
chr6	118440218	118440409	1.247757909
chr6	118442143	118442333	1.106790257
chr6	119096461	119097046	2.616596053
chr6	119097361	119097790	1.023096345
chr6	119097881	119097990	1.337625256
chr6	120190041	120190414	1.624274374
chr6	121219315	121219382	1.06538631
chr6	121219693	121219972	1.227974841
chr6	121332209	121332508	1.592426068
chr6	121651027	121651517	1.019032598
chr6	122240434	122240638	1.218985996
chr6	122255207	122255663	1.28720485
chr6	122950133	122950460	1.135909588
chr6	123037871	123038422	1.158310415
chr6	123101903	123102140	1.345203268
chr6	123596593	123597134	1.371728939
chr6	123912303	123912564	1.479251945
chr6	123931441	123933924	1.14189545
chr6	124412519	124412766	1.397313889
chr6	124688175	124688913	1.060865552
chr6	126138474	126138756	2.772694451
chr6	127212001	127213210	1.275653888
chr6	127213463	127215221	1.033164754
chr6	127571944	127572765	1.247669502
chr6	127654607	127655260	8.661079689
chr6	127936402	127936518	1.653923489
chr6	128640932	128641402	1.56453841
chr6	129101805	129102182	1.881435208
chr6	129102278	129102729	1.273392034
chr6	129102817	129103459	2.616334929
chr6	130071789	130072722	1.156187291
chr6	132065982	132066172	1.231542554
chr6	132301990	132302114	1.599922134
chr6	132525270	132525296	1.625221199
chr6	132564597	132564812	1.640573791
chr6	132586424	132587026	1.839352789
chr6	132736884	132737206	1.098034201
chr6	133714458	133715184	1.021536954
chr6	133717271	133717626	1.577439819
chr6	134065468	134066326	1.327931507
chr6	134215969	134216692	1.064396848
chr6	135911954	135912095	6.386968191
chr6	136121277	136121698	2.536173002
chr6	136720418	136720995	1.021074594
chr6	137755339	137755604	2.186607592
chr6	138957972	138958099	1.600573707
chr6	139655097	139656008	1.005463401
chr6	139985065	139985404	3.541764725
chr6	141662428	141662528	1.730879157
chr6	142591602	142592434	1.37367181
chr6	142646344	142646376	2.111062446
chr6	143347661	143348213	1.041398222
chr6	144257391	144257709	1.620858323
chr6	145415231	145416403	1.28911878
chr6	145530440	145531606	1.191138484
chr6	145583310	145583726	1.074498588
chr6	145702653	145702956	1.393883569
chr6	145995936	145995975	2.100478247
chr6	146741243	146741991	1.651182276
chr6	148058541	148059577	1.436937392
chr6	148171903	148172048	5.109226749
chr6	149627213	149627371	2.966762511
chr6	149977118	149977912	1.228288193
chr6	150159899	150161805	1.626792272
chr6	150535357	150535671	1.012038044
chr6	151254959	151256063	1.285734554
chr6	151719003	151719373	1.213465785
chr6	151829445	151830275	1.130879475
chr6	151878045	151878207	1.779819491
chr6	152042104	152042369	1.590434547
chr6	152047566	152048892	1.204440107
chr6	152200317	152200410	8.206273457
chr6	152238214	152238660	1.966316173
chr6	152255171	152255446	1.071991282
chr6	153448252	153449024	7.091197299
chr6	153452778	153452860	8.637723509
chr6	154781571	154783166	1.089548909
chr6	155015350	155016190	1.308991916
chr6	155605649	155606172	3.115248581
chr6	155955820	155956422	1.114436398
chr6	156334077	156334229	1.048163497
chr6	157047222	157047286	6.639903764
chr6	157105120	157105766	1.327093619
chr6	157155764	157156463	2.164637309
chr6	157593632	157594172	1.032519831
chr6	157954356	157954773	1.03095872
chr6	158313750	158314804	2.401881679
chr6	158315304	158316039	1.400380576
chr6	158905951	158906272	1.106314655
chr6	159273682	159274095	1.116610877
chr6	159484801	159484998	1.266633188
chr6	159534290	159534434	1.656202494
chr6	159534559	159534705	1.191722115
chr6	159734874	159735572	1.08940825
chr6	160171716	160172363	1.778830251
chr6	160172455	160172533	2.807769968
chr6	160200383	160200763	4.419613339
chr6	160419994	160420381	5.677831508
chr6	160420501	160420914	3.820834066
chr6	160563310	160564292	1.037283765
chr6	160676789	160677076	1.468686288
chr6	160734869	160735854	1.992164223
chr6	160736000	160736678	1.120226508
chr6	160886528	160887039	1.296319873
chr6	160943545	160943691	7.598460819
chr6	161016406	161016897	1.393036834
chr6	161019497	161020204	1.125557516
chr6	161020305	161021011	1.853327733
chr6	161064147	161064227	2.786274144
chr6	161368471	161369603	1.432587044
chr6	161472413	161472539	4.542533337
chr6	161649185	161649318	1.010087569
chr6	161685886	161686283	1.07545857
chr6	161706558	161706844	1.22646865
chr6	162152760	162153074	1.929721238
chr6	162277879	162278070	1.407007812
chr6	162387706	162388768	1.209745662
chr6	162389151	162390204	1.222846898
chr6	162390589	162391556	1.446075822
chr6	162525255	162525515	2.715737035
chr6	162531160	162531535	2.148360594
chr6	162557634	162558234	3.09418899
chr6	162558981	162559395	1.906268811
chr6	162559478	162559854	3.963792417
chr6	162624249	162625027	1.105024163
chr6	162658628	162659005	1.460772702
chr6	162746079	162746641	3.274586399
chr6	162747716	162748135	4.289669777
chr6	162786289	162786805	2.227334592
chr6	162792838	162793070	9.556364147
chr6	162795414	162795918	6.761464931
chr6	162799827	162800326	4.191130358
chr6	162800672	162802049	4.239956181
chr6	162808011	162808671	1.341075125
chr6	162822047	162822656	1.235887092
chr6	162855324	162855720	2.981602252
chr6	162856554	162856603	5.612760691
chr6	162856682	162858172	1.712778519
chr6	162858366	162859337	1.131450002
chr6	162859449	162860557	1.306631374
chr6	162861090	162861222	1.288985431
chr6	162874881	162875108	2.392872341
chr6	162875696	162876216	3.42460744
chr6	162998362	162999093	3.769740253
chr6	163003479	163003894	4.063521636
chr6	163004010	163005220	4.995767188
chr6	163042905	163043614	8.00418746
chr6	163080826	163081015	2.883639562
chr6	163093128	163093487	2.012682534
chr6	163110291	163110487	8.393684005
chr6	163220709	163220980	6.805100508
chr6	163222271	163222967	2.105596762
chr6	163225510	163225975	1.772072127
chr6	163227160	163227371	1.782574433
chr6	163228458	163228663	2.991239139
chr6	163278785	163281420	1.153419494
chr6	163323332	163324496	1.471182874
chr6	163340005	163340380	1.856047472
chr6	163341722	163342389	1.907609662
chr6	163373168	163373843	1.716422825
chr6	163377919	163378528	2.561851714
chr6	163382903	163383113	1.305461071
chr6	163383321	163383523	2.597431591
chr6	163387628	163387888	1.814599763
chr6	163392959	163393365	2.921210531
chr6	163394978	163395606	1.842254797
chr6	163396611	163396927	1.492196494
chr6	163398248	163398853	1.239762065
chr6	163403920	163404258	4.704658338
chr6	163404376	163405371	2.281113551
chr6	163410833	163411332	1.064939062
chr6	163422390	163423041	1.667655346
chr6	163427152	163427545	3.982428795
chr6	163443476	163444229	1.404378355
chr6	163489056	163489468	1.38128616
chr6	163489586	163489941	1.393438946
chr6	163494348	163495152	1.975918479
chr6	163536265	163536602	4.479847037
chr6	163539060	163539380	1.475168301
chr6	163539594	163540293	2.828266814
chr6	163558691	163560620	1.531817152
chr6	163562342	163562572	5.476911384
chr6	163563031	163563158	3.056716177
chr6	163563641	163564479	2.020167724
chr6	163587910	163589215	2.418139228
chr6	163596054	163596215	2.573961053
chr6	163598799	163598912	1.266446781
chr6	163599151	163599313	1.758125899
chr6	163599882	163600221	7.564513333
chr6	163622289	163622354	1.147233536
chr6	163650664	163651231	3.467418748
chr6	163653057	163653272	3.081517806
chr6	163654650	163655004	1.039951638
chr6	163742540	163742753	2.812667059
chr6	163743558	163744355	1.266934747
chr6	163761407	163762251	1.395515871
chr6	163763047	163763484	1.009584738
chr6	163769723	163770165	2.050832687
chr6	163784317	163784561	1.595999319
chr6	163789112	163789750	1.668928412
chr6	163790591	163790828	3.020893786
chr6	163798387	163798873	1.944845766
chr6	163799067	163799765	4.120404813
chr6	163799898	163800140	1.824235924
chr6	163800295	163800825	4.248595154
chr6	163832287	163833510	1.664069153
chr6	163834690	163835495	1.413285259
chr6	163852084	163852499	1.546900269
chr6	163855864	163856173	5.184796312
chr6	163856772	163857058	3.889651389
chr6	163892352	163893140	2.954732771
chr6	163906170	163906824	1.577055566
chr6	163930363	163932138	1.683693929
chr6	163934826	163936199	3.590471064
chr6	163942176	163942458	1.444942727
chr6	163943160	163943425	3.162210921
chr6	163943656	163944945	1.358668836
chr6	163945921	163946804	1.349772265
chr6	163962623	163963345	3.061283159
chr6	164001509	164002584	1.180847741
chr6	164015562	164015896	5.288421942
chr6	164016475	164017599	2.251947347
chr6	164018279	164018609	2.192963629
chr6	164020267	164020811	1.672081975
chr6	164025072	164025547	2.200514593
chr6	164026659	164027619	2.279652974
chr6	164032018	164032403	7.524869445
chr6	164058460	164058770	2.018992601
chr6	164063316	164063692	3.071644303
chr6	164155049	164155715	1.220810124
chr6	164159312	164159633	1.137324494
chr6	164160669	164161170	1.811170113
chr6	164161348	164161934	1.340691731
chr6	164165502	164167361	2.947003788
chr6	164178307	164178629	1.863793919
chr6	164179897	164180214	2.584688976
chr6	164221162	164221492	4.064182221
chr6	164298010	164298546	1.668164111
chr6	164301152	164301828	4.077031029
chr6	164302956	164303567	1.852219143
chr6	164336838	164337174	2.999918966
chr6	164344154	164344652	3.833055944
chr6	164379601	164380335	5.221007987
chr6	164383702	164383945	1.282773179
chr6	164385561	164387770	3.071624881
chr6	164387848	164389338	2.061919837
chr6	164491946	164492192	2.172549472
chr6	164495996	164496251	1.425441853
chr6	164496452	164496804	2.377652361
chr6	164499031	164499798	2.817990655
chr6	164511237	164512087	2.849071967
chr6	164580301	164581231	1.843096682
chr6	164635324	164635724	3.084479996
chr6	164636299	164636781	2.872982534
chr6	164732827	164733183	1.110353404
chr6	164817366	164817656	3.343624105
chr6	164865242	164865848	1.110620538
chr6	164893867	164894224	4.417185202
chr6	164895968	164896248	6.976801907
chr6	164896745	164897695	7.426927061
chr6	164901771	164902270	4.837424774
chr6	164904096	164904517	2.859938541
chr6	164904648	164905107	4.462043954
chr6	164915757	164916499	3.421051227
chr6	165179099	165179707	1.271306526
chr6	165199271	165199586	1.884367602
chr6	165212968	165213417	3.504808317
chr6	165213931	165214284	2.630477158
chr6	165214637	165215444	2.054077975
chr6	165222342	165222494	3.595979914
chr6	165223266	165223708	2.375669061
chr6	165273015	165273680	1.984189667
chr6	165274848	165275202	3.100160808
chr6	165275323	165275564	4.849556088
chr6	165294852	165295639	8.868452072
chr6	165357433	165357799	2.197825787
chr6	165368398	165368770	2.730240541
chr6	165534610	165534844	4.259130616
chr6	165534991	165535620	3.104514107
chr6	165545867	165546353	1.309195097
chr6	165585521	165585880	4.320042483
chr6	165587075	165587755	3.29991891
chr6	165594058	165594394	1.709634071
chr6	165642947	165643837	0.99113387
chr6	165647077	165648177	1.265064216
chr6	165650795	165651180	2.217574652
chr6	165660124	165661151	2.059162326
chr6	165736102	165736294	4.189480875
chr6	165810295	165810793	2.615175229
chr6	165812781	165813487	3.870937375
chr6	165832713	165833564	2.848114405
chr6	165837237	165837977	1.786065374
chr6	165943141	165943476	3.219637001
chr6	165944981	165945526	5.169519249
chr6	165983753	165983862	1.693630158
chr6	165986470	165986889	2.19837696
chr6	166026201	166026541	1.101327365
chr6	166030688	166031117	5.586220319
chr6	166034994	166035600	5.613369604
chr6	166036835	166037171	3.019469016
chr6	166054885	166055652	5.470725173
chr6	166057026	166057161	6.478706623
chr6	166065879	166066377	1.572299986
chr6	166070496	166070991	1.469876022
chr6	166071505	166071947	1.262213161
chr6	166072310	166072358	1.007159723
chr6	166072437	166072665	1.131751257
chr6	166073335	166073795	3.677991586
chr6	166082111	166082775	2.325000264
chr6	166162336	166162868	3.639115616
chr6	166174503	166175224	1.333302859
chr6	166202524	166202695	1.16695567
chr6	166207988	166208243	1.754519418
chr6	166208329	166208964	1.993033136
chr6	166209738	166210064	3.804086143
chr6	166274976	166275273	4.838304274
chr6	166277955	166278273	2.502227603
chr6	166293614	166294195	5.716494336
chr6	166297630	166298092	3.192270162
chr6	166312332	166312774	1.266013336
chr6	166321586	166322363	3.200813109
chr6	166351395	166352091	1.07771905
chr6	166359660	166359977	1.899612843
chr6	166378341	166378499	1.638042636
chr6	166384742	166385216	1.194682117
chr6	166427689	166427848	7.372883273
chr6	166479594	166480493	1.643538065
chr6	166481107	166482076	1.611988959
chr6	166507676	166507977	2.010720415
chr6	166538706	166539297	2.025504518
chr6	166574086	166574508	1.55018426
chr6	166577745	166578172	1.915999239
chr6	166588755	166589046	1.592093757
chr6	166590900	166591233	1.481379778
chr6	166600006	166600402	1.520237483
chr6	166643551	166643748	1.121380456
chr6	166646014	166646223	2.260242309
chr6	166650763	166651196	1.640995316
chr6	166659992	166660268	1.952675554
chr6	166660480	166661237	1.854776105
chr6	166668165	166668845	3.869362068
chr6	166677497	166678390	3.183233264
chr6	166679222	166679459	1.564295049
chr6	166749062	166749127	5.117416991
chr6	166749548	166749815	2.412525252
chr6	166758868	166759372	1.212544148
chr6	166759470	166760531	1.717698871
chr6	166800665	166801230	1.883643359
chr6	166837976	166838202	7.169922468
chr6	166841085	166841525	1.123732
chr6	166841635	166842051	2.002633355
chr6	166869688	166870583	3.686908997
chr6	166875649	166876023	1.108998294
chr6	166877608	166878236	1.680053313
chr6	166886007	166886181	2.280283481
chr6	166926736	166927115	3.305304282
chr6	166929138	166929648	8.538882745
chr6	166973547	166974138	2.703930075
chr6	166976828	166977201	1.052701935
chr6	166982447	166982719	1.379148593
chr6	167109761	167110756	3.07718067
chr6	167140087	167140763	4.093933316
chr6	167213524	167213906	1.57630361
chr6	167216524	167216798	2.692468438
chr6	167216876	167216969	3.883426527
chr6	167224096	167224471	4.554890591
chr6	167224622	167225150	3.607803134
chr6	167227599	167228060	1.585775245
chr6	167228528	167228806	3.694403206
chr6	167241915	167242315	7.023766994
chr6	167248236	167248707	1.584164844
chr6	167249418	167249719	1.484999311
chr6	167250329	167250860	1.065458275
chr6	167288539	167288761	3.446017945
chr6	167314555	167314847	3.754244207
chr6	167315353	167315517	2.832978502
chr6	167334958	167335106	2.789677462
chr6	167390966	167391474	2.780750726
chr6	167402012	167402166	1.381397991
chr6	167404823	167405251	1.619764415
chr6	167440080	167440561	2.902328919
chr6	167866842	167866981	2.406607843
chr6	168309067	168309089	1.147775286
chr6	168507620	168509918	1.2523214
chr6	168696778	168697717	1.40101901
chr6	168725040	168725346	1.505668492
chr6	168885985	168886210	1.447548002
chr6	169005965	169006968	1.050983337
chr6	169007073	169008154	1.585072797
chr6	169008791	169009851	1.230425096
chr6	169494736	169496070	1.005772485
chr6	169688450	169688889	1.289812926
chr6	169755336	169755505	1.429875989
chr6	170105788	170106745	1.237179747
chr6	170149687	170150731	1.019452138
chr6	170242263	170243959	3.629533664
chr6	170397232	170397443	1.081992124
chr6	170407858	170408100	1.448605179
chr6	170739491	170739763	1.010420227
chr6	170766748	170767180	1.294871221
chr6	170950201	170950507	1.14822212
chr6	170972067	170972499	0.996082601
chr6	170973445	170973834	1.340308039
chr6	171035316	171036279	1.5181312
chr6	171049780	171050898	1.191229846
chr6	171053891	171054645	1.291540374
chr6	171155440	171156445	1.268986543
chr6	171474467	171475131	1.144267771
chr6	171567551	171567851	1.024146212
chr6	173359291	173359993	1.002869307
chr7	625506	625851	0.998953772
chr7	1273978	1274135	1.709279082
chr7	1373946	1375115	1.271458244
chr7	2118398	2118478	2.787633014
chr7	3301551	3301828	1.159593847
chr7	5845642	5846018	4.545817653
chr7	5921550	5922569	1.04443705
chr7	6342473	6344742	2.555060668
chr7	6492555	6493072	1.042246795
chr7	6497678	6497935	1.250079549
chr7	6498294	6498759	1.586877767
chr7	6583635	6584171	1.571813456
chr7	6588757	6588934	2.455542653
chr7	6673077	6673326	1.505389952
chr7	6792493	6793227	1.522786076
chr7	6811368	6811667	1.06703327
chr7	6850048	6850756	4.628036175
chr7	6867675	6868383	1.409742667
chr7	6929371	6929803	2.510170815
chr7	6930681	6931226	2.976259909
chr7	6963654	6963959	5.213473295
chr7	6964302	6965025	1.33387236
chr7	6968186	6968225	2.707157425
chr7	6968331	6968437	1.588124872
chr7	7058004	7058425	3.168136801
chr7	7106921	7107453	2.311980451
chr7	7108148	7108423	4.436709067
chr7	7108526	7108739	5.811526839
chr7	7110138	7110515	4.592038072
chr7	7111439	7111831	1.916025816
chr7	7228391	7228947	2.988789756
chr7	7302406	7302718	2.182976208
chr7	7394408	7394743	5.432484814
chr7	7399536	7400071	2.783357611
chr7	7401943	7402320	2.216289194
