chr_name	start	end	log2FoldChange	padj	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr7	135063547	135076474	2.00695166323113	0.00343993819860135	MSTRG.49332	Zm00001d020867	GRMZM2G031613	Subtilisin-like protease SBT5.3	[source:homolog]
chr8	176886016	177244447	1.06711456293954	0.00343993819860135	MSTRG.57615	Zm00001d012597	GRMZM2G139374		
chr10	126532005	126537113	-1.31050430432952	0.00346973812524458	MSTRG.12210	Zm00001d025696	GRMZM2G180716	Cellulase (glycosyl hydrolase family 5) protein	[source:homolog]
chr9	91549198	91601730	5.8953075757874505	0.00351326263984891	MSTRG.58925	Zm00001d046474	GRMZM2G337594		
chr10	136295659	136298978	-1.1262269990247	0.00351326263984891	MSTRG.12482	Zm00001d026025	GRMZM2G322634		
chr7	161575386	161582311	-1.0691083788368	0.0035189445184913	MSTRG.50300	Zm00001d021729	GRMZM5G889999	 kik1;kinase interacting kinase1:	 [source: characterized gene (MaizeGDB_09082017)]
chr7	180322822	180562006	-1.0964584573466	0.00352932745255195	MSTRG.53429	Zm00001d022582	GRMZM2G134341	Protein ESKIMO 1	[source:homolog]
chr5	61123012	61139425	3.6731467414026295	0.0035671709242161	MSTRG.36712	Zm00001d014739	GRMZM2G017847		
chr2	216891193	216892807	1.65190695406127	0.00358698969541011	MSTRG.19671	Zm00001d006796	GRMZM2G339994	NAD(P)-binding Rossmann-fold superfamily protein	[source:homolog]
chr1	236108736	236114166	-1.6881440674711499	0.0035950785241238	MSTRG.6538	Zm00001d032721	GRMZM2G380286	Long-chain-alcohol oxidase FAO4B	[source:homolog]
chr10	140544469	140545325	-1.46139534449452	0.00360255906967312	MSTRG.12669	Zm00001d026187	GRMZM2G007899		
chr2	240824641	241045280	2.09134317445223	0.00361132193559556	MSTRG.20801	Zm00001d007845	GRMZM5G827174	Formin-like protein 18	[source:homolog]
chr3	3142741	3145531	-1.05302042686262	0.00361620169835426	MSTRG.21118	Zm00001d039387	GRMZM2G093405	 csu32a;\C2 : NCBI: heme-binding protein 2 alex heme-binding protein 2 precursor	 [source: characterized gene (MaizeGDB_09082017)]
chr3	3406835	3490444	-1.4142490627450401	0.0036211566125131	MSTRG.21131	Zm00001d039397	GRMZM2G050915	NAD(P)-binding Rossmann-fold superfamily protein	[source:homolog]
chr7	179352670	179730770	-1.2416014031299298	0.0036306550829292203	MSTRG.53371	Zm00001d022529	AC155434.2_FG001	alpha/beta-Hydrolases superfamily protein	[source:homolog]
chr3	218703752	218711076	2.29500602946402	0.00364293304608899	MSTRG.26710	Zm00001d044088	GRMZM2G473976	Probable isoprenylcysteine alpha-carbonyl methylesterase ICMEL2	[source:homolog]
chr1	300208996	300210414	-1.19064336006197	0.00364293304608899	MSTRG.8783	Zm00001d034700	GRMZM2G425778	GIL1 (GRAVITROPIC IN THE LIGHT)	[source:homolog]
chr6	160693573	160695070	3.1150092459047802	0.0036577082525795705	MSTRG.45521	Zm00001d038598	GRMZM2G410175	Peroxidase 2%3B Peroxidase R15  	 [source: RefGen_v3] 
chr5	211401090	211405864	1.05491394999079	0.00367436079437477	MSTRG.40589	Zm00001d017985	GRMZM2G140150	Pyruvate dehydrogenase E1 component alpha subunit  	 [source: RefGen_v3] 
chr10	7347502	7354957	-2.6341393901520402	0.00367852176654673	MSTRG.9420	Zm00001d023495	GRMZM2G037831	Magnesium/proton exchanger	[source:homolog]
chr1	76160502	76161041	2.5534045742680602	0.0037003140782634297	MSTRG.2615	Zm00001d029558	GRMZM2G304442	Pathogenesis-related protein 1	[source:homolog]
chr2	170851468	170902466	-1.07451467995561	0.0037406946860434704	MSTRG.17933	Zm00001d005355	GRMZM2G476810	Nuclear pore complex protein GP210	[source:homolog]
chr2	170851468	170902466	-1.07451467995561	0.0037406946860434704	MSTRG.17933	Zm00001d005356	GRMZM2G331533	Nuclear pore complex protein GP210	[source:homolog]
chr2	170851468	170902466	-1.07451467995561	0.0037406946860434704	MSTRG.17933	Zm00001d005358	GRMZM2G098622	Nuclear pore complex protein GP210	[source:homolog]
chr8	30866005	30874580	1.61800554811298	0.00374098800428384	MSTRG.51788	Zm00001d009034	GRMZM5G884914	ubiquitin carrier protein 7	[source:homolog]
chr5	221176542	221177152	4.84377205763345	0.00376931076899919	MSTRG.41947	Zm00001d018459	GRMZM5G897740		
chr1	87586799	87591619	-1.81041538293888	0.00376931076899919	MSTRG.2855	Zm00001d029803	GRMZM2G047187	Major facilitator superfamily protein	[source:homolog]
chr10	77529311	77533684	-1.0953450613476101	0.00379181717156341	MSTRG.10754	Zm00001d024543	GRMZM2G003715	Protein NTM1-like 9	[source:homolog]
chr4	14090028	14582467	-1.05723174464953	0.00379975820755361	MSTRG.28079	Zm00001d049059	GRMZM2G098346	 adh2;alcohol dehydrogenase2: electrophoretic mobility	 null alleles are known; dimeric
chr2	38090401	38098388	1.11228412884976	0.0038003840331298	MSTRG.15062	Zm00001d003257	GRMZM2G100872	26S proteasome non-ATPase regulatory subunit 6 homolog	[source:homolog]
chr1	193727919	193835998	1.18735915022919	0.00380366243245569	MSTRG.5198	Zm00001d031545	GRMZM2G337191	oligopeptide transporter-like protein	[source:homolog]
chr1	194112742	194349978	1.07203708611833	0.0038122934425887296	MSTRG.5216	Zm00001d031554	GRMZM2G329909	Type II inositol polyphosphate 5-phosphatase 15	[source:homolog]
chr1	194112742	194349978	1.07203708611833	0.0038122934425887296	MSTRG.5216	Zm00001d031556	GRMZM2G427451	AIR12  	 [source: RefGen_v3] 
chr2	197088334	197133994	1.06573542683435	0.0038530940906552798	MSTRG.18692	Zm00001d006065	GRMZM2G083504	Transcription factor bHLH62	[source:homolog]
chr2	241596994	241693470	-1.0703759643334498	0.00386038546181696	MSTRG.20839	Zm00001d007884	GRMZM5G851654	MD-2-related lipid recognition domain-containing protein / ML domain-containing protein	[source:homolog]
chr2	241596994	241693470	-1.0703759643334498	0.00386038546181696	MSTRG.20839	Zm00001d007885	GRMZM2G362693	Glutaredoxin family protein	[source:homolog]
chr5	93947996	94210173	1.08467609245506	0.0038868423135910296	MSTRG.37563	Zm00001d015504	GRMZM2G360455	Protein phosphatase 2C isoform gamma  	 [source: RefGen_v3] 
chr5	93947996	94210173	1.08467609245506	0.0038868423135910296	MSTRG.37563	Zm00001d015505	GRMZM2G059363	Nucleoid-associated protein  chloroplastic	[source:homolog]
chr2	3050172	3374243	-1.0743312691833	0.0039140111861588	MSTRG.13752	Zm00001d001941	GRMZM2G119941	 incw4;invertase cell wall4: genomic sequence (Genbank)	 [source: characterized gene (MaizeGDB_09082017)]
chr2	3050172	3374243	-1.0743312691833	0.0039140111861588	MSTRG.13752	Zm00001d001945	GRMZM2G034840	Auxin response factor 4  	 [source: RefGen_v3] 
chr10	137257390	137533019	1.1149325064570499	0.00395034699088786	MSTRG.12713	Zm00001d026068	GRMZM2G414915	Subtilisin-like protease SBT1.3	[source:homolog]
chr6	152608418	152611489	1.75595920376477	0.0039538632476844105	MSTRG.45200	Zm00001d038262	GRMZM2G033641	Patellin-1	[source:homolog]
chr5	219583761	219624054	1.22745837934678	0.003979561221740461	MSTRG.41862	Zm00001d018380	GRMZM2G479110	 arr8;ARR-B-transcription factor 8: Locus designated and assigned to a transcription factor family by the GRASSIUS project (Yilmaz et al 2009) 	 which also provided the mappings to the B73_Reference Genome sequence v2 gene models.
chr8	176331796	176827374	-1.06796108006662	0.00399393439605936	MSTRG.57565	Zm00001d012557	GRMZM2G476009	DNA-directed RNA polymerases II and IV subunit 5A	[source:homolog]
chr2	177521140	177525117	-1.14654026810692	0.00402235549722364	MSTRG.18139	Zm00001d005532	GRMZM2G000601	Ubiquitin-conjugating enzyme E2-17 kDa  	 [source: RefGen_v3] 
chr5	160175512	160297185	-1.6850934968562998	0.0040388870940704395	MSTRG.38735	Zm00001d016379	GRMZM2G133430		
chr1	10105579	10109583	1.30637150789143	0.00405716490269853	MSTRG.306	Zm00001d027649	GRMZM2G062724	CHY-type/CTCHY-type/RING-type Zinc finger protein	[source:homolog]
chr3	211320522	211472754	2.53282480067742	0.00409031229487644	MSTRG.26530	Zm00001d043837	GRMZM5G849099	Transcription factor MYB36	[source:homolog]
chr5	71393772	71397897	2.0224287985108798	0.0041055784144650295	MSTRG.36914	Zm00001d014994	GRMZM2G117012	NAD(P)-binding Rossmann-fold superfamily protein	[source:homolog]
chr2	85362121	85368441	5.90602297054397	0.00415348441582062	MSTRG.16170	Zm00001d004130	AC209624.2_FG001		
chr4	121766630	121769167	3.7809458479515694	0.00417075860824831	MSTRG.30334	Zm00001d050768	GRMZM2G096171	 crr7;cytokinin response regulator7:	 [source: characterized gene (MaizeGDB_09082017)]
chr6	167044121	167146590	-1.52961507506385	0.00417794999316547	MSTRG.46019	Zm00001d038925	GRMZM2G113129		
chr10	10634838	10636311	-1.10259666714135	0.00418709696306546	MSTRG.9542	Zm00001d023577	GRMZM2G402493		
chr7	137150297	137157171	-1.0921966126387	0.0042050943166893	MSTRG.49365	Zm00001d020936	GRMZM2G394027		
chr7	55986333	56472079	1.1338430146768999	0.00420607995383895	MSTRG.47807	Zm00001d019750	GRMZM2G032766	Calcium-dependent lipid-binding (CaLB domain) family protein	[source:homolog]
chr1	98890271	98893863	-5.7825819692429805	0.00423538419440169	MSTRG.3190	Zm00001d030007	GRMZM2G349185		
chr6	25930805	25936596	1.10809570208644	0.0042412497168572	MSTRG.41476	Zm00001d035445	GRMZM2G111579	 gsh1;gamma-glutamylcysteine synthetase1:	 [source: characterized gene (MaizeGDB_09082017)]
chr4	186143255	186145892	-1.78682833229379	0.00425258467398694	MSTRG.32196	Zm00001d052292	GRMZM2G469828	Probable galacturonosyltransferase-like 9	[source:homolog]
chr2	43491839	43707072	1.72639813308597	0.00425738691750677	MSTRG.15257	Zm00001d003414	GRMZM2G009892	NAC domain-containing protein 79	[source:homolog]
chr10	131489298	131495856	-3.0967338312958903	0.00426663047172174	MSTRG.12416	Zm00001d025847	GRMZM2G031660	Beta-glucosidase 47	[source:homolog]
chr10	83604521	83607906	-1.39252216683466	0.00429238219384723	MSTRG.10953	Zm00001d024687	GRMZM2G103785	Putative DUF604-domain containing/glycosyltransferase-related family protein  	 [source: RefGen_v3] 
chr1	4110011	4114676	1.1589846664411299	0.004295449016976529	MSTRG.395	Zm00001d027383	GRMZM2G087207	Hydroxymethylglutaryl-CoA synthase	[source:homolog]
chr7	114645029	114645828	1.17912246397309	0.00435241012296218	MSTRG.48788	Zm00001d020442	GRMZM2G353313		
chr4	185371605	185478905	-2.02553401827223	0.00442569929983747	MSTRG.32170	Zm00001d052269	GRMZM2G149184	Putative auxin efflux carrier  	 [source: RefGen_v3] 
chr2	145453760	145568076	-6.14142654421938	0.00442569929983747	MSTRG.17330	Zm00001d004867	GRMZM2G460465		
chr2	75122349	75135616	2.27248809554772	0.004441182003546079	MSTRG.15978	Zm00001d004008	GRMZM5G859148		
chr1	33543642	33546753	-1.1877113486592	0.00445205220614817	MSTRG.1261	Zm00001d028399	GRMZM2G346861	Thaumatin-like protein 1  	 [source: RefGen_v3] 
chr2	57722598	57733672	3.84021400240697	0.004476507563421679	MSTRG.15621	Zm00001d003755	AC214168.3_FG001	Transcription factor E2FB	[source:homolog]
chr2	1702106	1708142	4.63830587848089	0.00447946848518625	MSTRG.13657	Zm00001d001841	GRMZM2G137596		
chr8	180847477	180848901	5.65358540415366	0.00448068857238062	MSTRG.56368	Zm00001d012782	GRMZM2G130119	UDP-glycosyltransferase 88A1	[source:homolog]
chr5	191255085	191261009	-1.0381252414147502	0.00451168304397254	MSTRG.39741	Zm00001d017271	GRMZM2G540538	Adenosine kinase 2	[source:homolog]
chr8	76185042	76536114	-1.48585784516588	0.00454697418154004	MSTRG.52594	Zm00001d009700	GRMZM2G045664	Probable desiccation-related protein LEA14	[source:homolog]
chr8	13125997	13131966	-5.18894077120584	0.00456067796400088	MSTRG.51003	Zm00001d008563	GRMZM2G457624		
chr9	146835862	146839614	-2.19534673808911	0.004563557546401979	MSTRG.60749	Zm00001d047976	GRMZM2G074032	Protein SHOOT GRAVITROPISM 5	[source:homolog]
chr5	193679955	193683433	-3.67258250690763	0.0045699820297039105	MSTRG.39842	Zm00001d017365	GRMZM2G139773	Vacuolar protein-sorting protein bro1  	 [source: RefGen_v3] 
chr6	840910	842926	1.99254546432733	0.00457515664906848	MSTRG.40812	Zm00001d034986	GRMZM2G052825	Cytochrome P450 71A26	[source:homolog]
chr6	163366031	163368138	-1.15110884913854	0.00457515664906848	MSTRG.45891	Zm00001d038724	GRMZM2G141731	Cyclic phosphodiesterase	[source:homolog]
chr6	38660322	38707714	3.48871863210512	0.00458997899047144	MSTRG.42119	Zm00001d035651	GRMZM2G179069	 dof3;DNA binding with one finger3: cDNA sequence distinct from dof1	 dof2
chr7	69632137	69895923	1.12155768142471	0.00458997899047144	MSTRG.47962	Zm00001d019850	GRMZM2G480516	Fatty acyl-CoA reductase 1	[source:homolog]
chr5	34485905	34495039	-1.0630713726107899	0.00460938446145764	MSTRG.35280	Zm00001d014159	GRMZM2G313649	Protein NETWORKED 1A	[source:homolog]
chr10	134774693	134842982	1.0726048137328699	0.00463773015821189	MSTRG.12573	Zm00001d025958	GRMZM2G155502	Aldehyde dehydrogenase  	 [source: RefGen_v3] 
chr9	145929310	145933655	-1.2246980112956498	0.00464209465585122	MSTRG.60711	Zm00001d047945	GRMZM2G156388	Ras-related small GTP-binding family protein	[source:homolog]
chr10	80279268	80279792	5.06106081044045	0.00465603310497332	MSTRG.10872	Zm00001d024610	GRMZM2G008403		
chr1	298580955	298582475	2.70646160713421	0.00465603310497332	MSTRG.8717	Zm00001d034635	GRMZM2G155329	 chi1;chalcone flavanone isomerase1: genomic sequence	 gene-specific probe
chr1	19960989	20222129	-1.0660625200826799	0.00465603310497332	MSTRG.840	Zm00001d028002	GRMZM2G164527	Ras-related protein RABA4a	[source:homolog]
chr1	48589178	48597260	4.59496268438029	0.00465615575762498	MSTRG.1625	Zm00001d028854	GRMZM2G084799	Transcription factor MYB12	[source:homolog]
chr1	84546940	84831878	1.9660058922751498	0.00466356091911993	MSTRG.2804	Zm00001d029736	GRMZM2G064466	Bell-like homeodomain protein 3  	 [source: RefGen_v3] 
chr5	142583083	142586632	2.09790042707317	0.00469886904042615	MSTRG.38377	Zm00001d016066	GRMZM2G120408	F-box/kelch-repeat protein 	[source:homolog]
chr2	110078638	110345001	-3.02134291976142	0.00469886904042615	MSTRG.16633	Zm00001d004414	GRMZM2G029141	Peptidase S24/S26A/S26B/S26C family protein	[source:homolog]
chr4	169202307	169204728	2.45948004708592	0.00474792068167064	MSTRG.31584	Zm00001d051773	GRMZM2G161746	Zinc finger (C3HC4-type RING finger) family protein	[source:homolog]
chr8	178835778	179199326	3.9646973141291704	0.00478447705615305	MSTRG.57727	Zm00001d012712	GRMZM2G031724	 ga2ox10;gibberellin 2-oxidase10:	 [source: characterized gene (MaizeGDB_09082017)]
chr1	277881422	278098670	-1.0490922107301301	0.0047882858886632	MSTRG.7888	Zm00001d033898	GRMZM2G396114	 hb36;Homeobox-transcription factor 36: Locus designated and assigned to a transcription factor family by the GRASSIUS project (Yilmaz et al 2009) 	 which also provided the mappings to the B73_Reference Genome sequence v2 gene models.NCBI: homeodomain protein JUBEL1
chr2	15542867	15789132	1.2729522537404199	0.00478923509545571	MSTRG.14014	Zm00001d002565	GRMZM2G050216	Zinc finger%2C C3HC4 type family protein  	 [source: RefGen_v3] 
chr2	15542867	15789132	1.2729522537404199	0.00478923509545571	MSTRG.14014	Zm00001d002573	GRMZM2G109869		
chr9	138752709	138757117	4.55305580765291	0.00480592534697469	MSTRG.60369	Zm00001d047671	GRMZM2G022686	Transcription factor MYB12	[source:homolog]
chr2	192997305	193262492	1.169453181872	0.00481500165708375	MSTRG.18646	Zm00001d005932	GRMZM2G087507	Aldose reductase  	 [source: RefGen_v3] 
chr1	244858795	244867513	1.72398094173233	0.0048167370497028	MSTRG.6810	Zm00001d032961	GRMZM2G081554	 an1;anther ear1: andromonoecious dwarf	 intermediate stature; few tassel branches; responds to gibberellins; an1-6923 includes deletion of Bz2+
chr10	124903559	124904909	4.63400402651938	0.00483698728739617	MSTRG.12150	Zm00001d025649	GRMZM2G064311	Protein DETOXIFICATION 42	[source:homolog]
chr4	177081176	177081991	-2.77903230305594	0.0048604957933136	MSTRG.31874	Zm00001d052041	GRMZM2G316778	Protein CDI	[source:homolog]
chr3	174091744	174095154	2.56947024705037	0.00486247763463528	MSTRG.24989	Zm00001d042619	GRMZM2G110195	Amino acid permease 2	[source:homolog]
chr2	244246840	244359205	-1.1951945910716102	0.00490032892420741	MSTRG.20927	Zm00001d007961	GRMZM2G173721		
chr10	110395470	110441915	-1.06052941013474	0.00492148942753613	MSTRG.11649	Zm00001d025235	GRMZM2G152661	Calmodulin-binding transcription activator 4	[source:homolog]
chr7	110245421	110249654	1.0645527969978	0.00494735039493224	MSTRG.48722	Zm00001d020381	GRMZM2G067752	Annexin D5	[source:homolog]
chr8	62916759	62917979	1.43500571249174	0.00494978340719054	MSTRG.52200	Zm00001d009402	GRMZM2G080116	Dynein light chain type 1 family protein	[source:homolog]
chr10	8534674	8967478	-1.03545556549581	0.00496399625706559	MSTRG.9444	Zm00001d023529	GRMZM2G136910	 aasr1;abscisic acid stress ripening1: protects the major ARS protein in maize; protects kernel yield under water deficit; SSR pio059	 IDP9044
chr1	273838969	273844712	1.8476937635287902	0.00497206107400547	MSTRG.7763	Zm00001d033794	GRMZM2G359929	65-kDa microtubule-associated protein 6	[source:homolog]
chr9	25014332	25263859	1.0371375597834	0.00498091882781697	MSTRG.57307	Zm00001d045519	GRMZM5G825515	Oligopeptide transporter 7	[source:homolog]
chr3	150113252	150114488	-5.06081292735087	0.0049899225193795	MSTRG.24297	Zm00001d042082	GRMZM2G065088	Germin-like protein subfamily 2 member 1	[source:homolog]
chr3	212548986	212551766	5.1484287251322005	0.00499026030255307	MSTRG.26511	Zm00001d043870	GRMZM2G423202		
chr5	818339	929850	1.10080278859195	0.00500302386597938	MSTRG.36004	Zm00001d012823	GRMZM2G384339	Heat stress transcription factor A-1a	[source:homolog]
chr10	48629548	48730864	2.0167622412315	0.00501233694774311	MSTRG.10222	Zm00001d024134	GRMZM2G149943	Putative receptor-like protein kinase 	[source:homolog]
chr4	78271317	78275009	1.62112979850501	0.005017256791384521	MSTRG.29651	Zm00001d050277	GRMZM2G166711	Heavy metal transport/detoxification superfamily protein	[source:homolog]
chr5	6795974	6799658	2.8483686573926903	0.00502830262253733	MSTRG.36466	Zm00001d013231	GRMZM2G090432	cytochrome P450 family 81 subfamily D polypeptide 8	[source:homolog]
chr1	293098082	293102556	1.07579640134483	0.005040511620568729	MSTRG.8523	Zm00001d034443	GRMZM2G078200	Plastidial pyruvate kinase 1 chloroplastic	[source:homolog]
chr3	3179455	3181317	-1.3612491797506099	0.00504815074153291	MSTRG.21123	Zm00001d039392	GRMZM2G146161	Cationic amino acid transporter 5	[source:homolog]
chr6	135226984	135228414	3.06883998369255	0.00505358096266127	MSTRG.44590	Zm00001d037721	GRMZM2G051474	UDP-glycosyltransferase 72B1	[source:homolog]
chr6	146985164	146990201	-1.1497668252814799	0.00510699926956182	MSTRG.45033	Zm00001d038076	GRMZM2G085042	UDP-D-xylose:L-fucose alpha-13-D-xylosyltransferase MGP4	[source:homolog]
chr10	144444158	144600173	-1.0797598193807199	0.00514814203332753	MSTRG.13010	Zm00001d026369	GRMZM2G097854	Anthocyanidin reductase	[source:homolog]
chr1	196225096	196229714	1.1201211088081398	0.00515365305863942	MSTRG.5178	Zm00001d031618	GRMZM2G114816		
chr7	20442347	20469546	-3.1857022967017596	0.00515365305863942	MSTRG.47012	Zm00001d019177	GRMZM2G111216	Chloroplast stem-loop binding protein of 41 kDa a chloroplastic	[source:homolog]
chr3	200352821	200356256	-1.37229987113451	0.00523696244480161	MSTRG.25924	Zm00001d043444	GRMZM2G069694	plant-specific domain TIGR01615 family protein expressed	[source:homolog]
chr2	51941038	51950006	1.11339324673557	0.00526799395932343	MSTRG.15494	Zm00001d003648	GRMZM2G357660	Increased DNA methylation 1	[source:homolog]
chr4	229207803	229219343	3.3222510861076002	0.0052896767108525705	MSTRG.33521	Zm00001d053396	GRMZM2G048733	Abscisic acid receptor PYL9	[source:homolog]
chr5	130947371	131108852	1.6679007611571002	0.00529086945042339	MSTRG.38133	Zm00001d015914	GRMZM2G144581	 sweet4b;sugars will eventually be exported transporter4b:	 [source: characterized gene (MaizeGDB_09082017)]
chr1	74095397	74102028	-1.14918284746319	0.00529086945042339	MSTRG.2546	Zm00001d029515	GRMZM2G096682	ACT domain-containing protein ACR4	[source:homolog]
chr1	281459634	281460979	1.70248489914619	0.00531605551916198	MSTRG.8031	Zm00001d034027	GRMZM2G145974	Ethylene-responsive protein  	 [source: RefGen_v3] 
chr3	13017571	13020655	1.27021426385887	0.0053486945629899795	MSTRG.21504	Zm00001d039727	GRMZM2G047815	phosphatidylinositolglycan-related	[source:homolog]
chr2	170380486	170384466	1.12819648326861	0.0053486945629899795	MSTRG.17888	Zm00001d005346	GRMZM2G085153	Aldo-keto reductase/ oxidoreductase  	 [source: RefGen_v3] 
chr10	96011819	96019882	1.41111017175796	0.00535073955834397	MSTRG.11286	Zm00001d024941	GRMZM2G056799	ELMO domain-containing protein 2%2C mRNA  	 [source: RefGen_v3] 
chr6	165655159	165656827	1.53223620894133	0.005428483101585929	MSTRG.45930	Zm00001d038843	GRMZM5G863420	Putative WRKY DNA-binding domain superfamily protein  	 [source: RefGen_v3] 
chr6	118963021	119180087	-1.03459326625217	0.00545316375639858	MSTRG.44078	Zm00001d037275	GRMZM2G360339	B12D protein  	 [source: RefGen_v3] 
chr2	169618975	169702266	1.82083361358031	0.0054845115241648895	MSTRG.17905	Zm00001d005324	GRMZM2G142544	U-box domain-containing protein 33	[source:homolog]
chr2	149548555	149551200	-1.05589871398759	0.005519339793945171	MSTRG.17444	Zm00001d004933	GRMZM2G145651	Carbohydrate-binding X8 domain superfamily protein	[source:homolog]
chr3	19796647	19983070	1.2121262005544	0.0055205111089198	MSTRG.21656	Zm00001d039935	GRMZM2G437100	 hsp17.2;heat shock protein17.2: seedling expressed heat shock protein; cDNA sequence similar to other plant 18 kDa heat shock proteins but distinct in maize	 [source: characterized gene (MaizeGDB_09082017)]
chr8	14146701	14152739	1.2308974998253102	0.00553749710894651	MSTRG.51149	Zm00001d008600	GRMZM2G477503	Sulfoquinovosyl transferase SQD2	[source:homolog]
chr5	171710734	171711252	1.05106117766478	0.00553749710894651	MSTRG.39010	Zm00001d016660	GRMZM2G326111	 ppi1;peptidyl-prolyl isomerase1: cDNA homologous to tomato peptidyl-prolyl cis-trans isomerase	 [source: characterized gene (MaizeGDB_09082017)]
chr3	5145889	5150710	2.23612209002276	0.0055887802355255	MSTRG.21260	Zm00001d039469	GRMZM2G077197	Regulatory protein NPR1	[source:homolog]
chr1	44340623	44341737	-1.3267983443187399	0.00562087255115452	MSTRG.1802	Zm00001d028721	GRMZM2G021095	LOB domain protein 11  	 [source: RefGen_v3] 
chr7	180135264	180139411	-4.05621437429598	0.0056263871391278	MSTRG.53419	Zm00001d022570	GRMZM2G056750		
chr1	106664348	106842310	-4.09464476995227	0.00565748860544827	MSTRG.3351	Zm00001d030114	GRMZM2G344279	60S ribosomal protein L7-2	[source:homolog]
chr8	89790571	89844830	-1.12032352141074	0.00573449344528152	MSTRG.52825	Zm00001d009927	GRMZM2G145914	oxidoreductase 2OG-Fe(II) oxygenase family protein	[source:homolog]
chr1	245055496	245150770	-1.8372368405649298	0.00573449344528152	MSTRG.6826	Zm00001d032973	GRMZM2G064590	Glycerol-3-phosphate acyltransferase 5	[source:homolog]
chr1	117873517	117874098	-1.8820692019020802	0.00578480154707645	MSTRG.3558	Zm00001d030267	GRMZM2G388608		
chr2	106492268	106494016	2.31037384746761	0.00579183035404	MSTRG.16504	Zm00001d004363	GRMZM2G003796	Cytochrome P450 71A26	[source:homolog]
chr4	36550723	36815959	3.43403802422013	0.00579583337441734	MSTRG.28731	Zm00001d049592	GRMZM2G020302		
chr5	34952246	34956390	-2.0936574019952396	0.0058480341206180704	MSTRG.35292	Zm00001d014168	GRMZM2G137694	3-ketoacyl-CoA synthase 2	[source:homolog]
chr1	45894414	46011315	-1.15281358940813	0.0058905423135538395	MSTRG.1851	Zm00001d028769	GRMZM2G135456	tetratricopeptide repeat (TPR)-containing protein	[source:homolog]
chr6	149347666	149475121	1.04650593384101	0.0059063967430641	MSTRG.45111	Zm00001d038146	GRMZM2G060079	Oxidoreductase%2C 2OG-Fe oxygenase family protein  	 [source: RefGen_v3] 
chr7	147346346	147372761	1.421500761018	0.00596447942618452	MSTRG.49787	Zm00001d021269	GRMZM2G338928	Kinesin-like protein KIN-7G	[source:homolog]
chr2	132137970	132139180	5.930196444581011	0.00597549413043164	MSTRG.17062	Zm00001d004700	GRMZM2G099867	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	[source:homolog]
chr1	168453728	168458485	2.19800319567555	0.0059824275045184	MSTRG.4384	Zm00001d030940	GRMZM2G038855	Protein ESKIMO 1	[source:homolog]
chr5	102523891	102530917	1.02719605877033	0.00598803239964082	MSTRG.37722	Zm00001d015638	GRMZM2G086587		
chr5	53021643	53278281	-1.50284073281452	0.00599003416207104	MSTRG.35844	Zm00001d014562	GRMZM2G476538	IAA-amino acid hydrolase ILR1-like 6	[source:homolog]
chr4	44775034	44985634	2.68863358220153	0.0060549944692591395	MSTRG.29015	Zm00001d049797	AC197377.3_FG004		
chr8	27190448	27249206	1.3704250889346699	0.00609115255706825	MSTRG.51619	Zm00001d008957	GRMZM2G001421	Indole-3-acetic acid-amido synthetase GH3.6	[source:homolog]
chr7	78416461	78422406	1.4805379848451599	0.00612723683264131	MSTRG.48095	Zm00001d019944	GRMZM2G020156	BTB/POZ domain-containing protein 	[source:homolog]
chr1	272130304	272133001	1.6473317370033798	0.00613241054649172	MSTRG.7672	Zm00001d033718	GRMZM2G100650	ACD11 homolog protein	[source:homolog]
chr3	234987257	234989705	-1.66178121217825	0.006238426680843421	MSTRG.27523	Zm00001d044690	GRMZM2G309163	Amino-acid permease BAT1	[source:homolog]
chr8	173269489	173271090	4.453431547146691	0.00624712716033163	MSTRG.56098	Zm00001d012382	GRMZM2G045278	Adenine nucleotide alpha hydrolases-like superfamily protein	[source:homolog]
chr3	27822988	28198223	-1.66623515234877	0.00624712716033163	MSTRG.21964	Zm00001d040111	GRMZM2G076029		
chr3	27822988	28198223	-1.66623515234877	0.00624712716033163	MSTRG.21964	Zm00001d040112	GRMZM2G375197		
chr1	23445287	23627633	-1.4154288227775702	0.00628418117075555	MSTRG.949	Zm00001d028129	GRMZM2G005624	 gt1;grassy tillers1: numerous basal branches; vegetatively totipotent in combination with id1 and factors for perennialismputative transcription factor that reduces branching	 and is induced by shade
chr4	214258393	214292543	6.69806114811911	0.00630766361928779	MSTRG.33117	Zm00001d053112	GRMZM2G048353	 esr6;embryo surrounding region6: transcript specific to embryo surrounding region near basal endosperm transfer layer	 [source: characterized gene (MaizeGDB_09082017)]
chr2	37956768	37984761	1.01447930718803	0.00632550305693403	MSTRG.15057	Zm00001d003252	GRMZM2G130230	 gpdh1;glucose-6-phosphate dehydrogenase1: leaf cDNA csu350	 5' sequence similar to plant glucose-6-phosphate dehydrogenase
chr2	23678997	23895285	1.05560776590475	0.00633962181615279	MSTRG.14560	Zm00001d002824	GRMZM2G062554	Vacuolar processing enzyme%2C beta-isozyme  	 [source: RefGen_v3] 
chr3	139451349	139452335	-2.2929446582955197	0.00639302287342675	MSTRG.24074	Zm00001d041826	GRMZM2G324157	 protein; Protein kinase domain containing protein	[source:homolog]
