chr_name	start	end	CNV
chr5	171000001	172000000	0.917818546
chr5	143000001	144000000	0.917991702
chr9	22000001	23000000	0.9179988785
chr6	163000001	164000000	0.9182287725
chr2	58000001	59000000	0.9182307275
chr2	141000001	142000000	0.918351041
chr3	230000001	231000000	0.918370356
chr6	120000001	121000000	0.9184966615
chr7	53000001	54000000	0.9186252
chr6	100000001	101000000	0.918725339
chr10	99000001	100000000	0.9189078655
chr9	45000001	46000000	0.918963373
chr9	151000001	152000000	0.919031985
chr1	121000001	122000000	0.919032204
chr8	19000001	20000000	0.9190364535
chr5	15000001	16000000	0.9200278175
chr8	24000001	25000000	0.9201780355
chr2	240000001	241000000	0.9207806595
chr9	4000001	5000000	0.9208421725
chr5	180000001	181000000	0.9210580015
chr7	10000001	11000000	0.9211088255
chr6	36000001	37000000	0.9212993535
chr9	143000001	144000000	0.9213097965
chr5	22000001	23000000	0.9214002215
chr1	113000001	114000000	0.9215224615
chr8	40000001	41000000	0.921689973
chr5	21000001	22000000	0.921998569
chr5	30000001	31000000	0.922191819
chr7	109000001	110000000	0.9222125605
chr3	9000001	10000000	0.9223470845
chr10	40000001	41000000	0.922413609
chr5	178000001	179000000	0.922442829
chr5	176000001	177000000	0.922495318
chr6	162000001	163000000	0.9225024045
chr10	15000001	16000000	0.9225896515
chr7	130000001	131000000	0.922632885
chr3	99000001	100000000	0.92289843
chr9	108000001	109000000	0.9232547345
chr3	56000001	57000000	0.9235484895
chr4	131000001	132000000	0.9236724975
chr6	2000001	3000000	0.9237231495
chr2	104000001	105000000	0.923877683
chr5	154000001	155000000	0.923886413
chr2	175000001	176000000	0.923892369
chr7	1000001	2000000	0.9239049945
chr9	3000001	4000000	0.9243939
chr5	41000001	42000000	0.9247553495
chr5	64000001	65000000	0.9248361365
chr3	115000001	116000000	0.924904742
chr10	14000001	15000000	0.92496199
chr1	119000001	120000000	0.9249740125
chr7	36000001	37000000	0.9251813555
chr10	140000001	141000000	0.9251851885
chr9	142000001	143000000	0.9253807115
chr2	180000001	181000000	0.9255951305
chr5	168000001	169000000	0.9258641645
chr2	136000001	137000000	0.9260273975
chr5	34000001	35000000	0.9261194505
chr3	144000001	145000000	0.926204468
chr9	138000001	139000000	0.926381499
chr3	11000001	12000000	0.9265427785
chr6	43000001	44000000	0.926766924
chr7	7000001	8000000	0.92684199
chr5	195000001	196000000	0.9269066455
chr2	222000001	223000000	0.9269089235
chr2	202000001	203000000	0.926921707
chr10	113000001	114000000	0.927021482
chr2	144000001	145000000	0.927358463
chr9	82000001	83000000	0.9274910865
chr2	138000001	139000000	0.9275637305
chr10	1	1000000	0.92763795
chr5	47000001	48000000	0.9277424765
chr10	48000001	49000000	0.9278082865
chr3	136000001	137000000	0.9283215285
chr2	221000001	222000000	0.9284018505
chr9	101000001	102000000	0.9285266865
chr3	58000001	59000000	0.9288227385
chr2	116000001	117000000	0.9288701535
chr5	90000001	91000000	0.9289082205
chr7	18000001	19000000	0.929215067
chr3	215000001	216000000	0.929480962
chr3	123000001	124000000	0.9296795465
chr5	16000001	17000000	0.929758971
chr9	53000001	54000000	0.929991473
chr2	214000001	215000000	0.930007659
chr7	115000001	116000000	0.930055962
chr10	28000001	29000000	0.930138608
chr6	119000001	120000000	0.930475613
chr6	5000001	6000000	0.9305293585
chr3	59000001	60000000	0.9306011305
chr9	23000001	24000000	0.9307631505
chr3	81000001	82000000	0.930952676
chr4	1000001	2000000	0.9314172065
chr2	183000001	184000000	0.9314556395
chr10	44000001	45000000	0.931456449
chr9	129000001	130000000	0.93163302
chr3	96000001	97000000	0.9317455505
chr9	25000001	26000000	0.9317941575
chr5	62000001	63000000	0.931958335
chr5	185000001	186000000	0.932059765
chr5	42000001	43000000	0.932203958
chr7	126000001	127000000	0.9326409545
chr1	175000001	176000000	0.932657565
chr10	137000001	138000000	0.93271519
chr2	194000001	195000000	0.932799764
chr8	27000001	28000000	0.932817903
chr6	4000001	5000000	0.9328429935
chr10	93000001	94000000	0.932869271
chr2	223000001	224000000	0.932927841
chr10	23000001	24000000	0.933052788
chr7	54000001	55000000	0.9332704295
chr6	26000001	27000000	0.933584417
chr9	148000001	149000000	0.9336459305
chr7	47000001	48000000	0.933668689
chr8	72000001	73000000	0.9336832995
chr10	21000001	22000000	0.9341309375
chr9	122000001	123000000	0.934211619
chr4	217000001	218000000	0.934240328
chr3	12000001	13000000	0.9342971045
chr3	137000001	138000000	0.934324794
chr5	20000001	21000000	0.9344486615
chr3	38000001	39000000	0.9344757475
chr10	12000001	13000000	0.934525028
chr3	7000001	8000000	0.934762103
chr10	19000001	20000000	0.9348169075
chr10	127000001	128000000	0.934906323
chr8	12000001	13000000	0.9350909675
chr2	156000001	157000000	0.935290251
chr5	85000001	86000000	0.935302091
chr3	118000001	119000000	0.9355945695
chr6	95000001	96000000	0.935784483
chr3	5000001	6000000	0.9358623675
chr2	47000001	48000000	0.935910539
chr1	93000001	94000000	0.93591768
chr5	127000001	128000000	0.9360065745
chr4	219000001	220000000	0.936408972
chr5	187000001	188000000	0.936509151
chr10	136000001	137000000	0.936542341
chr5	175000001	176000000	0.936803367
chr1	142000001	143000000	0.937000105
chr10	70000001	71000000	0.9370033375
chr9	123000001	124000000	0.9371054205
chr10	26000001	27000000	0.937180901
chr5	95000001	96000000	0.9374272945
chr7	35000001	36000000	0.9376658105
chr3	24000001	25000000	0.937753495
chr10	118000001	119000000	0.937993875
chr9	52000001	53000000	0.9380693685
chr2	149000001	150000000	0.9381046085
chr9	16000001	17000000	0.9381225795
chr8	23000001	24000000	0.938167966
chr8	67000001	68000000	0.938246361
chr5	151000001	152000000	0.93827757
chr8	75000001	76000000	0.9383032165
chr2	132000001	133000000	0.938594026
chr5	8000001	9000000	0.939002624
chr1	72000001	73000000	0.939517183
chr9	24000001	25000000	0.939719613
chr2	186000001	187000000	0.939789996
chr3	31000001	32000000	0.940088392
chr4	43000001	44000000	0.9405788825
chr3	218000001	219000000	0.940772342
chr9	147000001	148000000	0.9409529725
chr7	111000001	112000000	0.9413527275
chr7	1	1000000	0.941564824
chr6	117000001	118000000	0.9417225525
chr9	92000001	93000000	0.942233296
chr6	96000001	97000000	0.9422830025
chr5	199000001	200000000	0.942372263
chr5	55000001	56000000	0.9424464365
chr2	70000001	71000000	0.942514463
chr8	45000001	46000000	0.942534246
chr6	164000001	165000000	0.9427625225
chr8	73000001	74000000	0.942904207
chr6	30000001	31000000	0.9431320125
chr5	86000001	87000000	0.9433047335
chr7	114000001	115000000	0.943406855
chr1	68000001	69000000	0.9436577645
chr5	177000001	178000000	0.9439378845
chr5	204000001	205000000	0.9440761815
chr3	64000001	65000000	0.9442083865
chr3	104000001	105000000	0.9442578815
chr3	10000001	11000000	0.944294527
chr5	80000001	81000000	0.944592935
chr8	1000001	2000000	0.944596483
chr10	123000001	124000000	0.9446604685
chr2	239000001	240000000	0.944679131
chr5	173000001	174000000	0.9447738395
chr3	3000001	4000000	0.9448633435
chr1	115000001	116000000	0.9450282215
chr9	136000001	137000000	0.94509793
chr4	243000001	244000000	0.945406159
chr5	65000001	66000000	0.945947871
chr2	42000001	43000000	0.946049251
chr3	100000001	101000000	0.9461431155
chr5	19000001	20000000	0.946295825
chr10	55000001	56000000	0.9466319015
chr10	134000001	135000000	0.946651806
chr6	110000001	111000000	0.9467043995
chr6	89000001	90000000	0.946734698
chr10	22000001	23000000	0.9468090125
chr6	25000001	26000000	0.9468558065
chr10	138000001	139000000	0.946919932
chr1	106000001	107000000	0.9469317615
chr6	46000001	47000000	0.9471295965
chr10	58000001	59000000	0.947213984
chr5	144000001	145000000	0.9476608955
chr6	81000001	82000000	0.947842732
chr4	159000001	160000000	0.9479104065
chr2	167000001	168000000	0.9479804485
chr2	1	1000000	0.9480720015
chr9	9000001	10000000	0.948075487
chr7	3000001	4000000	0.948337364
chr5	68000001	69000000	0.948382942
chr2	110000001	111000000	0.948473982
chr9	96000001	97000000	0.9485881655
chr8	65000001	66000000	0.948608172
chr9	39000001	40000000	0.9486222315
chr3	133000001	134000000	0.948741548
chr5	51000001	52000000	0.9489261085
chr4	201000001	202000000	0.949300765
chr6	135000001	136000000	0.94939397
chr4	240000001	241000000	0.9500439615
chr9	109000001	110000000	0.950212945
chr9	6000001	7000000	0.950353142
chr5	184000001	185000000	0.9505331275
chr9	19000001	20000000	0.950586533
chr5	170000001	171000000	0.950874376
chr1	170000001	171000000	0.950922517
chr4	194000001	195000000	0.9511319315
chr1	126000001	127000000	0.951306771
chr3	135000001	136000000	0.9513338155
chr4	239000001	240000000	0.9514092195
chr2	226000001	227000000	0.951488584
chr7	85000001	86000000	0.9515384105
chr5	179000001	180000000	0.951726577
chr10	116000001	117000000	0.9517722815
chr10	83000001	84000000	0.951874944
chr5	2000001	3000000	0.9520889175
chr7	176000001	177000000	0.9520999385
chr6	97000001	98000000	0.9521068795
chr7	87000001	88000000	0.9523409905
chr4	137000001	138000000	0.9524350515
chr3	221000001	222000000	0.952633504
chr9	141000001	142000000	0.952804164
chr6	59000001	60000000	0.9528503415
chr9	134000001	135000000	0.9529407375
chr3	147000001	148000000	0.953295532
chr6	76000001	77000000	0.9534529825
chr4	197000001	198000000	0.9534883365
chr3	142000001	143000000	0.95352182
chr9	124000001	125000000	0.9535508595
chr10	88000001	89000000	0.9536920765
chr5	93000001	94000000	0.9537283
chr3	119000001	120000000	0.9537416715
chr6	99000001	100000000	0.953746191
chr3	223000001	224000000	0.953750368
chr3	219000001	220000000	0.953985527
chr4	141000001	142000000	0.9540413895
chr10	90000001	91000000	0.9544592125
chr3	45000001	46000000	0.9545495115
chr7	134000001	135000000	0.9545958885
chr8	28000001	29000000	0.9547327805
chr2	188000001	189000000	0.9548764765
chr4	205000001	206000000	0.9552075655
chr2	218000001	219000000	0.9552415795
chr3	102000001	103000000	0.9553456505
chr3	48000001	49000000	0.9554624
chr2	8000001	9000000	0.9555379135
chr3	16000001	17000000	0.955769596
chr7	49000001	50000000	0.955917366
chr3	107000001	108000000	0.955931493
chr6	107000001	108000000	0.956055773
chr2	163000001	164000000	0.9566262025
chr7	102000001	103000000	0.9567537475
chr5	60000001	61000000	0.9569387265
chr2	217000001	218000000	0.9571024325
chr2	66000001	67000000	0.9573845505
chr2	229000001	230000000	0.957794764
chr4	13000001	14000000	0.9578122985
chr9	132000001	133000000	0.958146264
chr4	173000001	174000000	0.9581951585
chr7	101000001	102000000	0.9583302585
chr9	145000001	146000000	0.958759545
chr2	190000001	191000000	0.9587773985
chr3	97000001	98000000	0.9588322445
chr7	31000001	32000000	0.958861603
chr7	2000001	3000000	0.9588631175
chr5	12000001	13000000	0.9588907355
chr5	142000001	143000000	0.9590308975
chr9	15000001	16000000	0.9590796165
chr8	25000001	26000000	0.9592242025
chr10	18000001	19000000	0.95937703
chr4	143000001	144000000	0.959523199
chr5	36000001	37000000	0.959639653
chr1	166000001	167000000	0.9596410185
chr9	135000001	136000000	0.959660668
chr10	66000001	67000000	0.9596717715
chr5	5000001	6000000	0.9596775625
chr8	63000001	64000000	0.959834321
chr6	105000001	106000000	0.95992894
chr8	30000001	31000000	0.960004953
chr3	17000001	18000000	0.9600227075
chr3	231000001	232000000	0.9601155215
chr5	75000001	76000000	0.9601220845
chr3	228000001	229000000	0.9603914245
chr6	74000001	75000000	0.9604363475
chr4	195000001	196000000	0.9605750405
chr3	229000001	230000000	0.9606219855
chr7	29000001	30000000	0.9608843035
chr10	135000001	136000000	0.96092095
chr7	44000001	45000000	0.9609299445
chr5	58000001	59000000	0.960954642
chr9	8000001	9000000	0.960992751
chr1	114000001	115000000	0.961006831
chr5	208000001	209000000	0.9610531045
chr1	82000001	83000000	0.9611430685
chr7	104000001	105000000	0.9612495265
chr6	125000001	126000000	0.961466092
chr5	150000001	151000000	0.961545065
chr5	17000001	18000000	0.961591959
chr4	230000001	231000000	0.9618891465
chr6	148000001	149000000	0.9619815675
chr3	8000001	9000000	0.96198601
chr4	229000001	230000000	0.9620502285
chr7	77000001	78000000	0.9622609345
chr2	140000001	141000000	0.962283463
chr6	73000001	74000000	0.9623641735
chr7	9000001	10000000	0.9623779095
chr3	148000001	149000000	0.9624136325
chr2	7000001	8000000	0.9624238135
chr1	104000001	105000000	0.962473491
chr1	160000001	161000000	0.962509443
chr3	68000001	69000000	0.962532696
chr2	69000001	70000000	0.9627388825
chr6	118000001	119000000	0.9627654775
chr7	28000001	29000000	0.9630123425
chr2	94000001	95000000	0.9631274865
chr10	122000001	123000000	0.963152448
chr9	106000001	107000000	0.9631727235
chr6	9000001	10000000	0.963317527
chr8	7000001	8000000	0.96335108
chr2	68000001	69000000	0.9634096175
chr6	8000001	9000000	0.96348998
chr9	7000001	8000000	0.9636028175
chr5	32000001	33000000	0.964004336
chr9	70000001	71000000	0.964026528
chr1	157000001	158000000	0.964299712
chr3	122000001	123000000	0.9647396785
chr9	128000001	129000000	0.9648962545
chr9	51000001	52000000	0.9650875205
chr5	158000001	159000000	0.965153075
chr8	4000001	5000000	0.965740066
chr4	233000001	234000000	0.9657728455
chr5	205000001	206000000	0.965797438
chr6	114000001	115000000	0.965918178
chr10	10000001	11000000	0.9660388755
chr6	158000001	159000000	0.96617985
chr6	32000001	33000000	0.9663919975
chr9	29000001	30000000	0.966469978
chr4	244000001	245000000	0.966621543
chr6	92000001	93000000	0.9669302295
chr5	209000001	210000000	0.967091388
chr5	186000001	187000000	0.9671390635
chr7	19000001	20000000	0.967495154
chr2	243000001	244000000	0.967591184
chr1	69000001	70000000	0.9676162885
chr5	198000001	199000000	0.967856969
chr5	100000001	101000000	0.9678693785
chr2	5000001	6000000	0.9679229215
chr5	56000001	57000000	0.968006632
chr4	42000001	43000000	0.968006695
chr4	181000001	182000000	0.968146481
chr5	53000001	54000000	0.968437877
chr8	16000001	17000000	0.968505566
chr9	152000001	153000000	0.9685341665
chr7	95000001	96000000	0.9686607255
chr6	115000001	116000000	0.96925147
chr2	102000001	103000000	0.969281636
chr3	214000001	215000000	0.969331089
chr2	54000001	55000000	0.9693609625
chr7	5000001	6000000	0.9694426835
chr2	187000001	188000000	0.969507075
chr5	7000001	8000000	0.969699287
chr8	32000001	33000000	0.9697001275
chr4	163000001	164000000	0.9697452485
chr6	112000001	113000000	0.9705593215
chr1	109000001	110000000	0.9707387655
chr7	34000001	35000000	0.970739891
chr10	139000001	140000000	0.9710022535
chr6	146000001	147000000	0.9714894635
chr7	125000001	126000000	0.971909562
chr5	201000001	202000000	0.9719665465
chr8	62000001	63000000	0.9720781015
chr2	129000001	130000000	0.97212383
chr4	191000001	192000000	0.9721564635
chr2	210000001	211000000	0.9721707575
chr6	165000001	166000000	0.972274494
chr1	149000001	150000000	0.972375641
chr3	224000001	225000000	0.9724432845
chr2	117000001	118000000	0.9726118845
chr5	69000001	70000000	0.9727522995
chr8	64000001	65000000	0.9730319855
chr9	121000001	122000000	0.973102352
chr4	139000001	140000000	0.973224108
chr3	4000001	5000000	0.9733569955
chr9	44000001	45000000	0.973490188
chr8	39000001	40000000	0.9736135245
chr7	113000001	114000000	0.973639952
chr5	43000001	44000000	0.9736516845
chr2	134000001	135000000	0.973852325
chr7	30000001	31000000	0.974209424
chr3	42000001	43000000	0.9744238835
chr3	129000001	130000000	0.9744715915
chr2	9000001	10000000	0.975220964
chr9	105000001	106000000	0.975453288
chr3	2000001	3000000	0.9755943005
chr2	231000001	232000000	0.9755959485
chr6	141000001	142000000	0.9755990505
chr9	37000001	38000000	0.976013192
chr4	95000001	96000000	0.9760662155
chr10	125000001	126000000	0.9761419875
chr7	127000001	128000000	0.97620103
chr5	27000001	28000000	0.9765116885
chr8	20000001	21000000	0.976517288
chr6	31000001	32000000	0.9766584585
chr10	128000001	129000000	0.9767106635
chr1	120000001	121000000	0.9769261735
chr5	189000001	190000000	0.977102858
chr9	10000001	11000000	0.977244398
chr2	81000001	82000000	0.977595612
chr10	100000001	101000000	0.977802445
chr9	125000001	126000000	0.9780534555
chr3	14000001	15000000	0.9780653965
chr7	48000001	49000000	0.978169957
chr2	165000001	166000000	0.978590062
chr8	5000001	6000000	0.978771415
chr3	140000001	141000000	0.978882872
chr6	131000001	132000000	0.9788889015
chr10	31000001	32000000	0.9788962255
chr1	123000001	124000000	0.9789232735
chr4	200000001	201000000	0.9789956055
chr5	207000001	208000000	0.9789976425
chr4	146000001	147000000	0.979043881
chr2	189000001	190000000	0.9791605635
chr2	97000001	98000000	0.9793879825
chr6	138000001	139000000	0.9794838895
chr9	131000001	132000000	0.979490789
chr5	220000001	221000000	0.979564123
chr4	134000001	135000000	0.979566504
chr2	209000001	210000000	0.97973549
chr9	84000001	85000000	0.9800662825
chr10	89000001	90000000	0.980127191
chr9	104000001	105000000	0.980166986
chr1	124000001	125000000	0.980255764
chr7	136000001	137000000	0.980826085
chr9	154000001	155000000	0.980934072
chr8	3000001	4000000	0.981207779
chr9	30000001	31000000	0.981216008
chr2	85000001	86000000	0.9814358045
chr4	245000001	246000000	0.981447478
chr1	89000001	90000000	0.981715161
chr2	131000001	132000000	0.981723727
chr8	76000001	77000000	0.9818918255
chr7	129000001	130000000	0.9820175305
chr4	238000001	239000000	0.9825644325
chr2	118000001	119000000	0.982591822
chr6	29000001	30000000	0.9826014415
chr7	133000001	134000000	0.9826310715
chr5	6000001	7000000	0.9830182355
chr5	196000001	197000000	0.9831733765
chr9	66000001	67000000	0.9838156865
chr4	150000001	151000000	0.9839262315
chr2	225000001	226000000	0.983982408
chr2	235000001	236000000	0.9839962445
chr9	119000001	120000000	0.9843456835
chr8	46000001	47000000	0.984456698
chr4	8000001	9000000	0.9845575105
chr7	100000001	101000000	0.984612526
chr2	55000001	56000000	0.984845101
chr4	71000001	72000000	0.984935252
chr1	74000001	75000000	0.985133524
chr4	234000001	235000000	0.985141851
chr4	235000001	236000000	0.9854524705
chr6	152000001	153000000	0.986566816
chr5	28000001	29000000	0.986710965
chr10	94000001	95000000	0.986719693
chr2	4000001	5000000	0.986752704
chr8	14000001	15000000	0.986855267
chr2	191000001	192000000	0.987044176
chr9	12000001	13000000	0.987357599
chr4	82000001	83000000	0.987435376
chr8	8000001	9000000	0.987646247
chr8	38000001	39000000	0.987662377
chr4	242000001	243000000	0.9878463445
chr1	176000001	177000000	0.988023113
chr4	1	1000000	0.9882057195
chr4	185000001	186000000	0.988557382
chr7	121000001	122000000	0.988572256
chr10	7000001	8000000	0.988725503
chr2	162000001	163000000	0.989005556
chr3	233000001	234000000	0.989098378
chr5	57000001	58000000	0.989346663
chr2	200000001	201000000	0.989552827
chr6	70000001	71000000	0.989659352
chr5	203000001	204000000	0.9897152645
chr5	3000001	4000000	0.989830858
chr9	137000001	138000000	0.9898559755
chr7	15000001	16000000	0.990119808
chr9	99000001	100000000	0.9904900565
chr4	210000001	211000000	0.9905292655
chr3	234000001	235000000	0.990813727
chr2	2000001	3000000	0.9909363585
chr3	110000001	111000000	0.990938078
chr2	6000001	7000000	0.991008607
chr4	132000001	133000000	0.9911882445
chr4	175000001	176000000	0.9912289625
chr8	66000001	67000000	0.991279125
chr10	35000001	36000000	0.9913394145
chr7	178000001	179000000	0.991804327
chr9	111000001	112000000	0.9918968115
chr5	11000001	12000000	0.991931879
chr3	227000001	228000000	0.9921236865
chr9	81000001	82000000	0.992166676
chr3	217000001	218000000	0.9921854845
chr4	67000001	68000000	0.9921943095
chr3	141000001	142000000	0.9921969215
chr9	77000001	78000000	0.992197678
chr3	139000001	140000000	0.992274957
chr6	126000001	127000000	0.99236877
chr8	42000001	43000000	0.9923802005
chr2	1000001	2000000	0.992384656
chr4	129000001	130000000	0.9923878685
chr6	159000001	160000000	0.9923948795
chr4	213000001	214000000	0.992395347
chr1	145000001	146000000	0.9924089685
chr4	167000001	168000000	0.9924185695
chr4	190000001	191000000	0.992536389
chr4	56000001	57000000	0.9925695085
chr5	10000001	11000000	0.99258109
chr9	149000001	150000000	0.992887348
chr5	70000001	71000000	0.992967235
chr4	224000001	225000000	0.9931850395
chr8	44000001	45000000	0.993370261
chr9	79000001	80000000	0.9939300515
chr10	76000001	77000000	0.993990846
chr4	64000001	65000000	0.9940477045
chr5	54000001	55000000	0.994353922
chr3	211000001	212000000	0.9943935865
chr4	11000001	12000000	0.9944574415
chr5	155000001	156000000	0.994701449
chr3	222000001	223000000	0.994731746
chr2	49000001	50000000	0.994972355
chr1	90000001	91000000	0.9951277225
chr4	80000001	81000000	0.9952463025
chr7	144000001	145000000	0.9952730555
chr9	90000001	91000000	0.9953474505
chr4	162000001	163000000	0.99569522
chr4	12000001	13000000	0.995877589
chr4	158000001	159000000	0.996127402
chr4	72000001	73000000	0.996478892
chr7	175000001	176000000	0.996606255
chr1	99000001	100000000	0.9969291995
chr7	89000001	90000000	0.996947616
chr10	87000001	88000000	0.997001573
chr4	73000001	74000000	0.9970453555
chr5	193000001	194000000	0.997229316
chr10	62000001	63000000	0.997557904
chr10	133000001	134000000	0.997567744
chr7	179000001	180000000	0.997674546
chr7	181000001	182000000	0.9977491975
chr2	204000001	205000000	0.997935841
chr9	139000001	140000000	0.9979526815
chr5	18000001	19000000	0.998111858
chr9	144000001	145000000	0.998125868
chr4	62000001	63000000	0.998160232
chr3	207000001	208000000	0.9983786325
chr5	188000001	189000000	0.998685612
chr8	108000001	109000000	0.998707552
chr1	87000001	88000000	0.9987251335
chr4	164000001	165000000	0.998774801
chr4	94000001	95000000	0.998910666
chr6	156000001	157000000	0.9989784635
chr2	185000001	186000000	0.9989848255
chr6	42000001	43000000	0.998986666
chr4	214000001	215000000	0.9991776155
chr5	97000001	98000000	0.999357756
chr1	174000001	175000000	0.999363457
chr5	191000001	192000000	0.9995164185
chr6	143000001	144000000	0.9996834675
chr6	124000001	125000000	0.9998439275
chr3	112000001	113000000	0.9999353095

