chr_name	start	end	log2FoldChange	padj	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr8	173269489	173271090	4.453431547146691	0.00624712716033163	MSTRG.56098	Zm00001d012382	GRMZM2G045278	Adenine nucleotide alpha hydrolases-like superfamily protein	[source:homolog]
chr4	214258393	214292543	6.69806114811911	0.00630766361928779	MSTRG.33117	Zm00001d053112	GRMZM2G048353	 esr6;embryo surrounding region6: transcript specific to embryo surrounding region near basal endosperm transfer layer	 [source: characterized gene (MaizeGDB_09082017)]
chr6	108578038	108578493	3.0022192642453502	0.00649300123604136	MSTRG.43795	Zm00001d036996	GRMZM2G404453		
chr8	61077857	61079330	2.17905464262291	0.00652507413970853	MSTRG.52178	Zm00001d009377	GRMZM2G133070		
chr4	211442081	211444789	2.50933895062284	0.006651094412495289	MSTRG.33062	Zm00001d053060	GRMZM2G089244	Putative MYB DNA-binding domain superfamily protein  	 [source: RefGen_v3] 
chr1	200944137	200947853	2.6717620980114902	0.00666103682810446	MSTRG.5276	Zm00001d031759	GRMZM2G123094	Protein SHOOT GRAVITROPISM 5	[source:homolog]
chr6	151749600	151753116	2.4198366937677402	0.0068551323421055	MSTRG.45192	Zm00001d038211	GRMZM2G062577	Anther-specific proline-rich protein APG  	 [source: RefGen_v3] 
chr10	130920876	130929148	2.47848278140019	0.00700999924729622	MSTRG.12351	Zm00001d025825	GRMZM2G075019	Putative RING zinc finger and VWF domain family protein  	 [source: RefGen_v3] 
chr8	169618708	169621826	3.63776464893507	0.0071210755613745095	MSTRG.56070	Zm00001d012180	GRMZM2G133806	 ial1;ig1-as2 like1: Sequence highly similar to ig1 and to ASYMMETRIC LEAVES2 of Arabidopsis	 [source: characterized gene (MaizeGDB_09082017)]
chr2	53371977	53375140	3.1943200023333995	0.00726612638324401	MSTRG.15526	Zm00001d003671	GRMZM2G078650	Phospholipase C  	 [source: RefGen_v3] 
chr1	256498470	256500905	4.26606436337127	0.00739470162528322	Zm00001d033265	Zm00001d033265	GRMZM2G121570	MYB-type transcription factor  	 [source: RefGen_v3] 
chr9	141823864	141983345	2.5176206572609	0.00778925143569213	MSTRG.60549	Zm00001d047796	GRMZM2G166767	Trifunctional UDP-glucose 46-dehydratase/UDP-4-keto-6-deoxy-D-glucose 35-epimerase/UDP-4-keto-L-rhamnose-reductase RHM2	[source:homolog]
chr7	21635399	22029154	2.13475802516691	0.00779833324965722	MSTRG.47048	Zm00001d019207	GRMZM2G079632	NAC domain-containing protein 2	[source:homolog]
chr1	52310307	52310813	3.40638004708143	0.00779932621961619	MSTRG.1747	Zm00001d028941	GRMZM2G318652	VQ motif family protein expressed	[source:homolog]
chr7	179626214	179977492	2.50734014426093	0.00791622232665054	MSTRG.53384	Zm00001d022546	GRMZM2G430600	INVOLVED IN: 10-formyltetrahydrofolate biosynthetic process folic acid and derivative biosynthetic process; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Serine hydrolase (InterPro:IPR005645); BE /.../bidopsis thaliana protein match is: alpha/beta-Hydrolases superfamily protein (TAIR:AT5G65400.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).	[source:homolog]
chr1	18270367	18646655	2.76535306147308	0.00798565144291758	MSTRG.778	Zm00001d027965	GRMZM2G024099	Aspartyl protease AED3	[source:homolog]
chr6	122566511	123094051	2.6196789382434504	0.007992695678848059	MSTRG.44173	Zm00001d037361	GRMZM2G443888		
chr2	12274892	12277870	3.54942197967906	0.0082334477119055	MSTRG.14367	Zm00001d002416	GRMZM2G053909	RING/U-box superfamily protein	[source:homolog]
chr5	57181933	57184177	2.0207891156406297	0.0082334477119055	MSTRG.35959	Zm00001d014648	GRMZM2G162093	oligopeptide transporter-like protein	[source:homolog]
chr10	129028025	129035383	3.38588027455393	0.0082548935285985	MSTRG.12272	Zm00001d025769	GRMZM2G137920		
chr2	42496182	42497972	2.06634174067428	0.00840289102383635	MSTRG.15229	Zm00001d003386	GRMZM2G110279		
chr3	166836399	166858049	4.86517478732262	0.00846584046293177	MSTRG.24746	Zm00001d042426	GRMZM2G366117		
chr10	82482086	82482747	5.106337131062281	0.00853086296317201	MSTRG.10889	Zm00001d024659	GRMZM2G121137		
chr2	55723746	55887215	3.13511491871091	0.0085560383260533	MSTRG.15565	Zm00001d003709	GRMZM2G368698	Cell wall / vacuolar inhibitor of fructosidase 2	[source:homolog]
chr8	13286218	13288763	4.00220638978374	0.008844526950598109	MSTRG.51118	Zm00001d008570	GRMZM2G022972	Protein SAR DEFICIENT 1	[source:homolog]
chr6	7409171	7416963	3.18413922069018	0.00886323398265858	MSTRG.40987	Zm00001d035163	GRMZM2G127294	Lysine histidine transporter 2	[source:homolog]
chr5	93095266	93097864	5.72221380776192	0.00926358093774977	MSTRG.37531	Zm00001d015485	GRMZM2G472945	Tubby-like protein 8	[source:homolog]
chr3	28676177	28714470	3.63619543803761	0.00938248387147558	MSTRG.21958	Zm00001d040130	GRMZM2G166524	 fea3;fasciated ear3: ear tip broad and branched	 typically splitting and showing ring fasciation to form a hollow ear.
chr3	156903314	156903949	5.23049667537701	0.00953502884967259	MSTRG.24482	Zm00001d042229	GRMZM2G158407		
chr3	171820483	171823900	3.15993559299568	0.00953502884967259	MSTRG.24892	Zm00001d042560	GRMZM2G118250	LOB domain-containing protein 6  	 [source: RefGen_v3] 
chr3	33490795	33491514	5.65268098644178	0.00969227163538871	MSTRG.22123	Zm00001d040245	GRMZM2G108847	Putative serine type endopeptidase inhibitor  	 [source: RefGen_v3] 
chr4	129065314	129066520	4.5946424145617595	0.0103747361566538	MSTRG.30487	Zm00001d050899	GRMZM2G151230	Cell number regulator 2  	 [source: RefGen_v3] 
chr3	216530812	216536924	2.01111715118906	0.0105263411318111	MSTRG.26699	Zm00001d044015	GRMZM2G122228	 prh8;protein phosphatase homolog8:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	230800765	231243502	10.0540274511113	0.0106269390271596	MSTRG.20335	Zm00001d007403	GRMZM2G151227	Chalcone synthase WHP1  	 [source: RefGen_v3] 
chr1	220971331	220973914	5.79984582147007	0.0108841587961193	MSTRG.5997	Zm00001d032298	GRMZM2G347280	 trpp1;trehalose-6-phosphate phosphatase1:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	209512508	209518574	2.25331340781061	0.0109025578675463	MSTRG.19272	Zm00001d006476	GRMZM2G171707	 aco5;aconitase5:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	15128138	15257130	2.38116933322944	0.0109247236911724	MSTRG.13991	Zm00001d002545	GRMZM2G421256	Protein REVEILLE 1	[source:homolog]
chr10	80551131	80554704	3.5071204259799	0.0111915799537423	MSTRG.10844	Zm00001d024620	GRMZM2G123411		
chr5	32578601	32581159	2.7123478652013904	0.0115844469387538	MSTRG.35198	Zm00001d014102	GRMZM2G347174	Divalent ion symporter	[source:homolog]
chr7	134717850	134937241	2.46429905438263	0.0116288017568225	MSTRG.49315	Zm00001d020852	GRMZM2G014558	Cellulose synthase-like protein E1	[source:homolog]
chr7	134717850	134937241	2.46429905438263	0.0116288017568225	MSTRG.49315	Zm00001d020861	GRMZM2G393349	Protein binding protein  	 [source: RefGen_v3] 
chr6	108314569	108450110	2.7892566234967298	0.0119254750925642	MSTRG.43780	Zm00001d036989	GRMZM2G179638	RPGR ORF15 isoform	[source:homolog]
chr10	93908317	93911235	4.62260077476942	0.0120563039085716	MSTRG.11164	Zm00001d024903	GRMZM5G833699	 hsp90;heat shock protein	 90 kDa: heat-induced; encoded protein interacts with HSP101
chr8	155950883	155959677	2.8863544289078398	0.0122058804757863	MSTRG.55429	Zm00001d011614	GRMZM2G006352	Putative MYB DNA-binding domain superfamily protein  	 [source: RefGen_v3] 
chr1	83226918	83332477	2.1183449480113796	0.0122803693343857	MSTRG.2929	Zm00001d029706	GRMZM2G028821	 gst39;glutathione transferase39:	 [source: characterized gene (MaizeGDB_09082017)]
chr8	109459050	109469783	2.19119000086129	0.0124235637424361	MSTRG.53935	Zm00001d010321	GRMZM2G097457	 pdk2;pyruvate	 orthophosphate dikinase2: cytosolic
chr5	3167039	3488860	5.628425943726519	0.0124457024249928	MSTRG.36206	Zm00001d013022	AC210013.4_FG006	(+)-neomenthol dehydrogenase	[source:homolog]
chr2	232330793	232331401	5.953647914005389	0.0126149518310379	MSTRG.20364	Zm00001d007466	GRMZM2G040932		
chr9	107368848	107369638	2.57802472460028	0.0127428657643593	MSTRG.59309	Zm00001d046824	GRMZM2G108997		
chr5	31806662	31810166	4.27902688175792	0.0133626108955944	MSTRG.35170	Zm00001d014084	GRMZM2G330684	Zinc finger (C3HC4-type RING finger) family protein	[source:homolog]
chr1	80552567	80673182	4.35642307209776	0.0135304894258667	MSTRG.2743	Zm00001d029631	GRMZM2G401374	 psei8;cystatin8:	 [source: characterized gene (MaizeGDB_09082017)]
chr6	115848018	115852402	2.4063122785013	0.0143488318785904	MSTRG.43976	Zm00001d037209	GRMZM2G073700	Probable RNA-binding protein ARP1	[source:homolog]
chr1	276987081	276989779	2.1801217201026697	0.0151840923354459	MSTRG.7847	Zm00001d033872	GRMZM2G049349	Peptidase%2C M50 family  	 [source: RefGen_v3] 
chr9	124525391	124529362	3.01213193739555	0.0153170513528837	MSTRG.59881	Zm00001d047257	GRMZM5G841871	B3 domain-containing transcription factor LEC2	[source:homolog]
chr7	152609232	152642812	2.97014215251564	0.0154082196713124	MSTRG.49984	Zm00001d021455	GRMZM2G105419	SAUR52-auxin-responsive SAUR family member  	 [source: RefGen_v3] 
chr1	286887707	286896784	2.00758994308219	0.0160499656826298	MSTRG.8277	Zm00001d034212	GRMZM2G135447	 hb8;Homeobox-transcription factor 8: cDNA	 shoot meristem and developing stem specific
chr5	178261464	178293622	2.8685557339332	0.0163229795706969	MSTRG.39265	Zm00001d016849	GRMZM2G086946	TPX2 (targeting protein for Xklp2) protein family	[source:homolog]
chr8	6124199	6138440	5.58610448039344	0.0164567635010917	MSTRG.51200	Zm00001d008349	GRMZM2G323545		
chr4	133307708	133317610	2.9924708306667998	0.0165278887860546	MSTRG.30571	Zm00001d050955	GRMZM2G313750	Putative cytochrome P450 superfamily protein  	 [source: RefGen_v3] 
chr5	31079162	31083423	2.45162649649148	0.0165318913262267	MSTRG.35136	Zm00001d014060	GRMZM5G865298	Protein NRT1/ PTR FAMILY 5.2	[source:homolog]
chr8	98614762	98714104	3.53956008569241	0.0165796569142698	MSTRG.53626	Zm00001d010079	GRMZM2G094017	HXXXD-type acyl-transferase family protein	[source:homolog]
chr5	76814418	76818198	4.9079501859495895	0.0165889508688085	MSTRG.37071	Zm00001d015133	GRMZM2G168747	Metal transporter Nramp6	[source:homolog]
chr7	6925327	6929601	4.91615547590467	0.0167317230043622	MSTRG.46567	Zm00001d018837	GRMZM2G032145	 burp3;BURP domain-containing protein-RD22-like3:	 [source: characterized gene (MaizeGDB_09082017)]
chr6	144391967	144392983	4.710589448335151	0.0168261740564931	MSTRG.44890	Zm00001d037985	GRMZM2G162659	 esp5;embryo specific protein5: (was Emb5); cDNA clone	 embryo specific
chr9	6096248	6097444	5.30706854310036	0.0175062166114434	MSTRG.56548	Zm00001d044874	GRMZM2G135960	23.6 kDa heat shock protein mitochondrial	[source:homolog]
chr9	102457600	102459835	2.67941443706319	0.017678641786896997	MSTRG.59201	Zm00001d046690	GRMZM2G121621	Galactan beta-14-galactosyltransferase GALS1	[source:homolog]
chr5	98876242	98877021	4.51036435238255	0.018130644606418	MSTRG.37634	Zm00001d015572	AC214244.4_FG003		
chr4	1526661	1530521	4.33952436771479	0.0182264519269069	MSTRG.27576	Zm00001d048622	GRMZM5G843972		
chr2	64103998	64104966	5.65593667196011	0.0182866224427438	MSTRG.15796	Zm00001d003869	GRMZM2G084462	 ipt2;isopentenyl transferase2: encodes an isopentenyl transferase	 [source: characterized gene (MaizeGDB_09082017)]
chr1	224698683	224699694	5.35086606689421	0.0188189605388627	MSTRG.6085	Zm00001d032381	GRMZM2G090264	Two-component response regulator ARR16	[source:homolog]
chr1	91814773	91819708	3.02772407305483	0.0188189605388627	MSTRG.3024	Zm00001d029879	GRMZM2G013987		
chr5	142988720	142991776	2.4478991318218797	0.019330306926294998	MSTRG.38386	Zm00001d016073	GRMZM2G018578	Nuclear poly(A) polymerase 1	[source:homolog]
chr8	129481163	129846689	3.17300920825371	0.0193572030496877	MSTRG.54494	Zm00001d010840	GRMZM2G059693	triacylglycerol lipase-like 1	[source:homolog]
chr5	210202879	210207440	2.54081292363106	0.0197766337847257	MSTRG.40523	Zm00001d017926	GRMZM2G075260	NHL domain-containing protein	[source:homolog]
chr1	5431259	5434466	2.8210917179584403	0.0199721114724841	MSTRG.457	Zm00001d027441	GRMZM2G119494	 cdo1081a;\C2 : probed with an oat leaf cDNA.	 [source: characterized gene (MaizeGDB_09082017)]
chr10	111149589	111152196	3.7293136855046702	0.0203330935486407	MSTRG.11672	Zm00001d025251	GRMZM2G153456	OSJNBa0055C08.12 protein	[source:homolog]
chr5	197521765	197523503	3.91991169980771	0.0208065653530115	MSTRG.40020	Zm00001d017493	GRMZM2G026956	Expansin-B4	[source:homolog]
chr7	148806357	148808293	4.75119497390972	0.0208516975172012	MSTRG.49796	Zm00001d021321	GRMZM2G052288	Diaminopimelate decarboxylase 2 chloroplastic	[source:homolog]
chr7	150972911	151215950	2.3683676208183	0.020880057494779	MSTRG.49920	Zm00001d021403	GRMZM2G042666	 idd7;indeterminate1 domain7:	 [source: characterized gene (MaizeGDB_09082017)]
chr4	7985199	7985836	5.15383142027409	0.0209118077448892	MSTRG.27870	Zm00001d048920	GRMZM2G132162		
chr9	104093461	104618559	2.0674057148762803	0.0211627451511962	MSTRG.59268	Zm00001d046749	GRMZM2G108149	Calcium-dependent lipid-binding (CaLB domain) plant phosphoribosyltransferase family protein	[source:homolog]
chr7	175019667	175024752	2.9486241128736204	0.0211875432510254	MSTRG.53130	Zm00001d022315	GRMZM2G120954	Stomatal closure-related actin-binding protein 1	[source:homolog]
chr1	283054694	283059073	2.41861986987271	0.0212558404163882	MSTRG.8078	Zm00001d034066	GRMZM2G031138	UDP-glycosyltransferase 83A1	[source:homolog]
chr1	79576856	79830933	2.3202963234506	0.0212993946508699	MSTRG.2727	Zm00001d029618	GRMZM2G038991		
chr3	202361988	202365959	2.2906682525349398	0.0212993946508699	MSTRG.26113	Zm00001d043512	GRMZM2G177883	Protein kinase family protein with leucine-rich repeat domain	[source:homolog]
chr4	17363434	17365815	2.8193933450282	0.0213077879531445	MSTRG.28139	Zm00001d049137	GRMZM2G359589		
chr3	137063189	137064493	5.51288112000003	0.021831617097425	MSTRG.23942	Zm00001d041774	GRMZM2G082943	 zar9;Zea mays ARGOS9:	 [source: characterized gene (MaizeGDB_09082017)]
chr8	82095227	82105383	5.505152781409429	0.0219599614909614	MSTRG.52707	Zm00001d009801	GRMZM2G103164	Protein NSP-INTERACTING KINASE 3	[source:homolog]
chr9	122891336	122921210	3.10992576755943	0.0224409235057405	MSTRG.59846	Zm00001d047224	GRMZM5G830250	Probable acetyl-CoA acetyltransferase cytosolic 2	[source:homolog]
chr3	29191521	29194612	3.0857518635416206	0.0226136109162864	MSTRG.21985	Zm00001d040147	GRMZM2G416677		
chr8	176786650	176789645	3.93317015575899	0.0231187537638185	MSTRG.57604	Zm00001d012569	GRMZM2G090971		
chr8	73696023	73932511	2.76651883294627	0.0232289524225416	MSTRG.52440	Zm00001d009631	AC234185.1_FG004	CTP synthase family protein	[source:homolog]
chr1	295324807	295621428	2.0901181258475603	0.023250494885101003	MSTRG.8590	Zm00001d034523	GRMZM2G349062	Pheophorbide a oxygenase  	 [source: RefGen_v3] 
chr4	236105402	236116159	3.29920062284336	0.0235566667209964	MSTRG.33769	Zm00001d053603	GRMZM2G343139	ABC transporter A family member 7	[source:homolog]
chr8	8814262	8820093	2.3069462008701502	0.0237542279090233	MSTRG.50922	Zm00001d008446	GRMZM2G021614	Protein MOTHER of FT and TFL1	[source:homolog]
chr1	121211811	121213196	5.340004855975621	0.0247205792374031	MSTRG.3616	Zm00001d030305	GRMZM2G003909	Proline-rich protein 2	[source:homolog]
chr5	163421231	163695654	6.50194632648062	0.0249563069433049	MSTRG.38816	Zm00001d016471	GRMZM2G028677	Trans-cinnamate 4-monooxygenase	[source:homolog]
chr2	230226142	230227194	6.55959364245975	0.02522714072902	MSTRG.20315	Zm00001d007379	GRMZM2G056329	CASP-like protein 1U2	[source:homolog]
chr8	156038233	156044135	4.042575314572431	0.0252801335908319	MSTRG.55431	Zm00001d011615	GRMZM2G030284	65-kDa microtubule-associated protein 3	[source:homolog]
chr9	47203322	47242918	2.26133149727342	0.0255925178941185	MSTRG.58175	Zm00001d045919	GRMZM2G314094	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha 2	[source:homolog]
chr9	154253930	154426112	6.473323784795199	0.0259637529368843	MSTRG.61753	Zm00001d048311	GRMZM2G087901	 sut7;sucrose transporter7: single copy cDNA; transcripts observed in mature leaf blades of young plants	 and at reproductive stage in various tissues including leaf sheaths
chr7	121382284	121384856	2.55692604717507	0.0268810992851615	MSTRG.48952	Zm00001d020536	GRMZM2G142918	Eukaryotic aspartyl protease family protein	[source:homolog]
chr6	164911115	164915840	4.91792544717034	0.027173337753846002	MSTRG.45778	Zm00001d038811	GRMZM2G474656	Putative homeodomain-like transcription factor superfamily protein  	 [source: RefGen_v3] 
chr2	1675459	1681671	4.14840807838655	0.0283763926384705	MSTRG.13653	Zm00001d001838	GRMZM2G149940	B3 domain-containing transcription factor LEC2	[source:homolog]
chr2	15001466	15005577	3.2616955416596403	0.0283833324473367	MSTRG.13985	Zm00001d002541	GRMZM2G314412	Transducin/WD40 repeat-like superfamily protein	[source:homolog]
chr2	182185292	182270403	2.1075470611601	0.0284920321358956	MSTRG.18235	Zm00001d005654	GRMZM2G373554		
chr4	198407129	198409355	3.07125150600932	0.0291621745007711	MSTRG.32652	Zm00001d052713	GRMZM2G332660	Putative calcium-dependent protein kinase family protein  	 [source: RefGen_v3] 
chr3	101680043	101683106	4.89767639653425	0.0295635319989778	Zm00001d041167	Zm00001d041167	GRMZM2G435385	Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-related	[source:homolog]
chr2	48886178	48887584	4.659322549279049	0.0295897790129378	MSTRG.15398	Zm00001d003581	GRMZM2G105469	cytochrome P450 family 87 subfamily A polypeptide 6	[source:homolog]
chr4	210622227	210626878	2.7452077502427796	0.0298027964235134	MSTRG.33013	Zm00001d053049	GRMZM2G046024	ATPase%2C coupled to transmembrane movement of substance%3B ATPase%2C coupled to transmembrane movement of substances  	 [source: RefGen_v3] 
chr3	11471804	11645661	3.92666860844091	0.0303265873576569	MSTRG.21293	Zm00001d039669	GRMZM2G054509	Cytosolic sulfotransferase 17	[source:homolog]
chr6	111806506	111808586	5.848479110917981	0.0304830718583605	MSTRG.43836	Zm00001d037089	GRMZM2G175250	Putative cytochrome P450 superfamily protein  	 [source: RefGen_v3] 
chr8	174174647	174177720	3.8709743035497404	0.0307159084046892	MSTRG.57423	Zm00001d012419	GRMZM2G009794	WUSCHEL-related homeobox 2	[source:homolog]
chr1	49278338	49280540	2.1714914797055	0.0312830770343836	MSTRG.1668	Zm00001d028873	GRMZM2G084389	Outer envelope pore protein 16-2 chloroplastic	[source:homolog]
chr2	174657408	174828270	2.72179763822865	0.0313190474070046	MSTRG.18050	Zm00001d005454	GRMZM2G173809		
chr4	231193829	231400005	2.13890249483455	0.0320036675275949	MSTRG.33560	Zm00001d053432	GRMZM2G038365	Cytochrome b6-f complex iron-sulfur subunit  	 [source: RefGen_v3] 
chr9	100444099	100444860	4.371065590279709	0.0334434891978174	MSTRG.59114	Zm00001d046649	GRMZM5G830365	Putative AP2/EREBP transcription factor superfamily protein  	 [source: RefGen_v3] 
chr5	1622705	1631341	2.17816597552854	0.0336855779059652	MSTRG.36084	Zm00001d012891	GRMZM2G125812	Biotin/lipoate A/B protein ligase family	[source:homolog]
chr1	243995640	244000346	3.03338852199916	0.0341680893877764	MSTRG.6767	Zm00001d032935	GRMZM2G017237	Type IV inositol polyphosphate 5-phosphatase 7	[source:homolog]
chr2	41027064	41032116	4.77614431554459	0.0345302371666846	MSTRG.15155	Zm00001d003349	GRMZM2G107199	cytochrome P450 family 724 subfamily A polypeptide 1	[source:homolog]
chr3	17688942	17693135	2.4565735042334	0.0351783451775329	MSTRG.21789	Zm00001d039886	GRMZM2G092689		
chr10	137455971	137457804	3.61510281810907	0.0353391218352083	MSTRG.12722	Zm00001d026066	GRMZM2G305146	Xyloglucan galactosyltransferase XLT2	[source:homolog]
chr8	113368257	113369757	2.61271536904103	0.0353391218352083	MSTRG.54035	Zm00001d010409	GRMZM2G150134	Peroxidase 29	[source:homolog]
chr2	233419529	233424431	4.09089305669435	0.0355839549777769	MSTRG.20451	Zm00001d007504	GRMZM2G451729	Sterol 14-demethylase	[source:homolog]
chr8	23362875	23368055	2.82272239167921	0.0364745022453452	MSTRG.51507	Zm00001d008869	AC187157.4_FG005	Class III HD-Zip III protein HB8%3B Putative homeobox/bZIP/lipid-binding protein family  	 [source: RefGen_v3] 
chr8	124955467	124959965	2.32541814607133	0.0366298178239425	MSTRG.54215	Zm00001d010698	GRMZM2G082792	NAD(P)H dehydrogenase (quinone) FQR1	[source:homolog]
chr1	240356665	240358382	4.52695010773497	0.0376300406410691	MSTRG.6693	Zm00001d032854	GRMZM2G130904	Peroxidase 59	[source:homolog]
chr5	42228650	42229681	2.7685474279592	0.0376468033147472	MSTRG.35600	Zm00001d014351	GRMZM5G869635		
chr10	69487371	69498832	4.98915856990984	0.0383143141270649	MSTRG.10596	Zm00001d024411	GRMZM2G471579	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	[source:homolog]
chr4	7259957	7263342	5.91305683296319	0.0387165090917853	MSTRG.27924	Zm00001d048896	GRMZM2G099353		
chr7	92051858	92058017	3.6358077353210496	0.0392638972149217	MSTRG.48355	Zm00001d020101	GRMZM2G110685	Receptor-like protein kinase HSL1	[source:homolog]
chr8	103948359	103951066	2.31562356134704	0.0395910088137165	MSTRG.53801	Zm00001d010205	GRMZM2G429695	Putative patellin family protein  	 [source: RefGen_v3] 
chr1	156692527	156700371	2.0557290815388	0.0405983775240489	MSTRG.4093	Zm00001d030733	GRMZM2G446047	Protein TRM32	[source:homolog]
chr4	35888519	35889106	5.199440136377911	0.0406822547310773	MSTRG.28713	Zm00001d049576	GRMZM2G152655		
chr2	62901361	62902707	3.91431141949003	0.0410268748116359	MSTRG.15776	Zm00001d003856	GRMZM2G021059	Spermidine hydroxycinnamoyl transferase	[source:homolog]
chr1	61469733	61472568	2.62897400994255	0.0417576995899817	MSTRG.2202	Zm00001d029183	GRMZM2G009232	cytochrome P450 family 81 subfamily D polypeptide 8	[source:homolog]
chr4	144245000	144249858	2.26555473726683	0.0430442748141686	MSTRG.30774	Zm00001d051119	GRMZM2G047167	Putative RING zinc finger and VWF domain family protein  	 [source: RefGen_v3] 
chr1	47129592	47133166	2.08826382219174	0.0430765011244433	MSTRG.1901	Zm00001d028809	GRMZM2G010545	PLAC8 family protein	[source:homolog]
chr4	73314108	73315352	7.03913812224136	0.0433715442549052	MSTRG.29537	Zm00001d050200	GRMZM2G016145	 tcrr1;transfer cell response regulator1: basal endosperm transfer cell specific transcript; encoded protein is found other cells	 the conducting cells above the transfer layer
chr4	197134631	197138578	2.2150102199182204	0.0433959726573733	MSTRG.32617	Zm00001d052682	GRMZM2G059252	Protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB1 chloroplastic	[source:homolog]
chr3	27424320	27426229	3.83113053269744	0.0436100197228204	MSTRG.21928	Zm00001d040100	GRMZM2G177991		
chr8	64426029	64427618	2.33321807925319	0.0438287685512512	MSTRG.52219	Zm00001d009435	GRMZM2G119693	Transcription factor MYB86	[source:homolog]
chr8	103253391	103404391	6.02386515325414	0.043889049513926005	MSTRG.53764	Zm00001d010179	GRMZM2G055684	Putative subtilase family protein  	 [source: RefGen_v3] 
chr10	145976479	146226539	2.41094118950943	0.0439499998514248	MSTRG.13095	Zm00001d026457	GRMZM2G445616	DNA topoisomerase 2	[source:homolog]
chr2	25180799	25248590	4.90506331604916	0.0447248095459378	MSTRG.14629	Zm00001d002874	GRMZM2G157196	OSJNBa0038O10.24 protein;  protein	[source:homolog]
chr7	116166449	116167561	2.51693976424812	0.0447574514597778	MSTRG.48812	Zm00001d020460	GRMZM2G161315	Zinc-finger homeodomain protein 8	[source:homolog]
chr9	92039634	92157937	4.548535815643179	0.044759011969376004	MSTRG.58949	Zm00001d046489	GRMZM2G019586		
chr10	15093472	15098373	2.9394067373882504	0.044836739361603	MSTRG.9633	Zm00001d023680	GRMZM2G048175	Pollen Ole e 1 allergen and extensin family protein	[source:homolog]
chr6	137680378	137914594	5.01224423848384	0.0455218088655569	MSTRG.44631	Zm00001d037784	GRMZM2G031311	 sm1;salmon silks1: silks salmon color with P1-rr and P1-wr	 brown with P1-ww
chr1	210344522	210347163	7.703331151454611	0.0464665254557405	MSTRG.5718	Zm00001d032042	GRMZM2G092823	Cytochrome P450 CYP78A53  	 [source: RefGen_v3] 
chr4	89800432	89802254	5.458543819371231	0.0467315167796271	MSTRG.29874	Zm00001d050456	AC184794.2_FG003	Protein NRT1/ PTR FAMILY 1.2	[source:homolog]
chr10	131802257	131805095	2.5539774237542097	0.0476070327686746	MSTRG.12426	Zm00001d025862	GRMZM2G043887	L-allo-threonine aldolase%3B Putative threonine aldolase family protein  	 [source: RefGen_v3] 
chr2	230712493	231189467	6.620310050371901	0.0481843068584874	MSTRG.20331	Zm00001d007417	GRMZM2G166718	ATP-dependent DNA helicase  chloroplastic	[source:homolog]
chr4	50775492	50776550	2.33482950653568	0.0489385813806021	MSTRG.29118	Zm00001d049889	GRMZM2G156737	Putative AP2/EREBP transcription factor superfamily protein  	 [source: RefGen_v3] 
chr4	121899965	121901694	2.5218999105327997	0.0491923088738301	MSTRG.30336	Zm00001d050770	GRMZM2G435642		
