chr_name	start	end	value
chr6	13511332	13512095	-1.14091
chr6	13513032	13513307	-1.48038
chr6	13568589	13568810	-1.11979
chr6	13569481	13569672	-1.48011
chr6	13570164	13570341	-1.53437
chr6	13570673	13570914	-1.82551
chr6	13590755	13590998	-1.44603
chr6	13623655	13623928	-1.02225
chr6	13670051	13670278	-1.78145
chr6	14262220	14262269	-1.12411
chr6	14268709	14268901	-1.16321
chr6	14269429	14270046	-1.49917
chr6	14291117	14291336	-1.43009
chr6	14292100	14292285	-1.86624
chr6	14292384	14292563	-1.71395
chr6	14293132	14293543	-1.43018
chr6	14295752	14297922	-1.42237
chr6	14298367	14298556	-1.5383
chr6	14299655	14299704	-1.23569
chr6	14318791	14318889	-1.31479
chr6	14321000	14321764	-1.49711
chr6	14322352	14322671	-1.46297
chr6	14322809	14323752	-1.05218
chr6	14391491	14393126	-1.13764
chr6	14393485	14393717	-2.04705
chr6	14393884	14394117	-1.71929
chr6	14398249	14398429	-1.067
chr6	14461953	14462990	-1.08846
chr6	14463100	14463614	-1.36306
chr6	15323489	15323899	-1.67683
chr6	25411751	25412170	-1.34023
chr6	25424448	25424807	-1.3675
chr6	25445515	25445747	-1.33255
chr6	25446226	25446588	-2.12199
chr6	25466216	25466383	-1.07618
chr6	26334824	26335106	-1.66725
chr6	26539712	26540351	-1.13318
chr6	26776880	26777496	-1.26292
chr6	27354908	27355163	-1.56541
chr6	29611207	29611636	-1.17257
chr6	31468340	31468889	-0.99064
chr6	32659251	32659529	-2.49906
chr6	33980375	33980632	-1.1468
chr6	36490145	36490367	-1.52915
chr6	41496290	41496383	-1.11712
chr6	41500297	41501057	-1.57224
chr6	47054648	47055148	-1.15081
chr6	50107576	50107968	-1.81654
chr6	51706609	51707223	-1.42565
chr6	53611948	53612087	-1.17288
chr6	53880289	53881036	-1.13383
chr6	55170589	55171100	-1.12779
chr6	56475004	56475623	-1.10639
chr6	58860127	58860929	-1.03897
chr6	59030558	59030794	-1.13828
chr6	66009006	66009149	-1.17235
chr6	76872410	76873206	-1.81434
chr6	77683859	77684083	-1.14592
chr6	79693599	79694171	-1.62524
chr6	84002816	84003546	-1.39088
chr6	84135737	84136137	-1.56979
chr6	87557490	87557723	-1.03134
chr6	88054188	88054410	-1.45703
chr6	88676519	88676628	-1.01695
chr6	90899037	90899262	-1.03348
chr6	91323817	91323964	-1.01448
chr6	91329658	91330501	-1.67465
chr6	91421405	91422031	-1.12732
chr6	91637223	91637424	-1.86559
chr6	92312858	92313103	-1.48997
chr6	93136982	93137170	-1.00741
chr6	95843514	95843696	-1.49243
chr6	95984319	95984748	-1.22903
chr6	97491487	97491837	-1.37891
chr6	98499593	98499860	-1.02396
chr6	100744796	100745700	-1.33833
chr6	100803723	100804299	-1.23744
chr6	101157690	101158099	-1.01609
chr6	101247903	101248173	-1.14969
chr6	101867434	101867765	-1.74926
chr6	103893636	103894251	-1.45303
chr6	105533600	105534124	-1.49941
chr6	106904244	106904770	-1.13317
chr6	107818879	107819923	-2.01087
chr6	108077333	108077741	-1.18219
chr6	108106411	108106680	-1.13823
chr6	108511943	108512744	-1.19366
chr6	108578969	108579288	-1.13247
chr6	108974278	108974349	-1.46071
chr6	111936027	111936364	-1.14526
chr6	111936523	111936708	-2.01446
chr6	111964296	111964518	-1.46434
chr6	112992836	112993128	-1.05627
chr6	113000691	113001071	-1.21083
chr6	115070496	115071365	-1.23651
chr6	115075230	115075754	-1.15871
chr6	115447606	115447716	-1.04998
chr6	116263132	116263281	-1.4008
chr6	121724079	121724102	-1.30833
chr6	122450351	122451146	-1.11168
chr6	123791326	123792756	-1.34571
chr6	124698921	124699448	-1.12412
chr6	128245289	128246208	-1.03963
chr6	128852589	128852721	-1.35633
chr6	129308598	129308737	-1.29039
chr6	136292359	136292654	-1.05304
chr6	137683351	137685423	-1.22148
chr6	138379206	138379404	-2.10461
chr6	141750607	141751267	-0.990634
chr6	142269842	142270227	-1.51738
chr6	142999880	143000128	-1.06966
chr6	143245661	143246186	-1.06228
chr6	146675224	146677472	-1.1141
chr6	146877505	146877760	-1.0892
chr6	147223345	147223609	-1.6963
chr6	147494775	147495764	-1.31446
chr6	147575208	147575690	-1.25951
chr6	148937714	148938232	-1.2657
chr6	149196986	149197415	-1.86599
chr6	149198481	149198939	-1.09233
chr6	149247535	149247760	-1.4446
chr6	150719432	150719685	-1.19355
chr6	152609978	152611318	-1.0435
chr6	152695550	152695663	-1.02597
chr6	152762469	152763240	-1.07015
chr6	153206998	153207476	-1.07626
chr6	153338104	153338340	-1.06795
chr6	153896409	153896851	-1.08144
chr6	154564992	154565470	-1.00344
chr6	155324565	155325123	-1.06179
chr6	155699215	155699332	-2.31415
chr6	156199963	156201791	-1.02459
chr6	156290949	156291721	-1.44859
chr6	157400344	157402744	-4.83235
chr6	157756336	157756501	-1.24294
chr6	160347064	160347387	-2.14239
chr6	160354582	160354961	-1.92344
chr6	160609365	160609575	-1.47001
chr6	160948397	160948443	-1.01652
chr6	161000019	161000324	-2.05021
chr6	161282282	161282521	-2.31507
chr6	163972062	163972819	-1.25787
chr6	164342750	164343413	-1.01413
chr6	164867279	164867409	-1.36777
chr6	165821843	165823123	-1.08031
chr6	167903762	167904944	-1.17671
chr6	168831151	168831746	-1.09266
chr6	169318176	169318463	-1.18779
chr6	171229889	171230435	-1.05606
chr6	173416029	173416215	-1.00435
chr6	173495916	173496206	-1.44825
chr7	1101510	1102040	-2.03968
chr7	1241288	1245733	-1.80547
chr7	1245811	1246791	-1.65534
chr7	1247691	1248471	-1.68826
chr7	1249508	1250566	-1.73205
chr7	1250888	1251338	-1.16428
chr7	1977081	1977609	-1.26331
chr7	2270880	2271063	-1.05507
chr7	2661330	2661686	-1.46511
chr7	3127708	3127796	-0.998988
chr7	4990401	4990519	-1.02604
chr7	6475672	6475715	-1.66837
chr7	6731647	6732271	-2.05234
chr7	6732353	6732720	-1.50635
chr7	6927514	6928274	-1.13747
chr7	7450673	7451680	-1.84216
chr7	8690010	8690314	-1.09448
chr7	10085559	10085780	-0.990575
chr7	10085974	10087731	-1.14941
chr7	11773234	11773494	-1.01327
chr7	12166645	12167480	-1.0997
chr7	12807031	12807486	-2.00791
chr7	12946892	12947365	-1.48957
chr7	13727881	13729046	-1.26065
chr7	13928960	13929860	-2.95469
chr7	14952830	14953107	-1.02632
chr7	15022239	15022504	-1.22521
chr7	15493832	15494000	-1.00994
chr7	15928785	15929111	-1.14019
chr7	16044986	16045252	-1.51954
chr7	18405430	18406698	-1.1592
chr7	19540256	19540947	-1.33643
chr7	21079761	21080599	-1.85484
chr7	21087006	21087612	-1.68981
chr7	21375695	21376128	-1.46226
chr7	21623480	21623951	-1.36352
chr7	22123640	22123789	-1.28182
chr7	22573907	22574118	-0.993906
chr7	22920806	22921278	-2.24853
chr7	23589241	23589473	-3.18487
chr7	23645704	23645815	-1.65545
chr7	25228799	25230050	-1.28956
chr7	25586941	25587398	-1.34461
chr7	25643135	25643975	-1.60476
chr7	25775203	25775673	-2.67805
chr7	28253014	28253667	-1.16971
chr7	28310997	28311654	-1.09307
chr7	29121613	29122174	-2.05868
chr7	30456627	30457155	-2.33981
chr7	30733329	30733771	-1.11041
chr7	32972052	32972087	-1.2255
chr7	38071101	38071561	-2.09586
chr7	39730448	39730785	-1.01249
chr7	41110595	41111150	-1.21597
chr7	42952233	42952427	-1.0013
chr7	45246517	45247194	-1.06936
chr7	55568278	55568551	-1.10125
chr7	56630332	56630965	-0.99067
chr7	56631038	56631534	-1.25897
chr7	56652637	56652869	-1.46252
chr7	56662257	56662592	-1.07395
chr7	57901103	57901512	-1.41052
chr7	58242020	58242077	-1.31975
chr7	58521057	58521297	-1.35407
chr7	58803904	58804171	-1.7275
chr7	60909158	60910067	-1.0521
chr7	65206381	65206941	-1.86631
chr7	66411222	66411467	-1.23481
chr7	68183051	68183667	-1.01492
chr7	73556368	73556976	-1.48388
chr7	73814435	73814771	-1.04153
chr7	78911467	78911630	-0.997382
chr7	78971033	78971275	-3.27004
chr7	80598324	80598460	-1.20455
chr7	81823248	81823630	-1.02831
chr7	82725167	82725274	-1.10361
chr7	86387941	86388154	-1.06704
chr7	90175311	90176136	-1.01739
chr7	90458048	90458379	-1.08596
chr7	91690327	91690729	-0.997247
chr7	95313756	95314120	-1.20543
chr7	96901131	96901309	-1.07651
chr7	99231987	99232007	-1.10494
chr7	100799359	100799782	-1.14071
chr7	100838523	100838736	-1.2452
chr7	101491072	101492709	-1.18433
chr7	104036891	104037214	-1.223
chr7	104857410	104857632	-1.03716
chr7	107117979	107118253	-1.0337
chr7	110134369	110134557	-1.73019
chr7	111151374	111151785	-2.36748
chr7	111482840	111483512	-1.21668
chr7	112017971	112018102	-1.23362
chr7	112727518	112727759	-1.42609
chr7	113262218	113262877	-1.76467
chr7	113757704	113758683	-1.27727
chr7	114376308	114376620	-1.01519
chr7	117576996	117577472	-1.53731
chr7	117634236	117634719	-1.34027
chr7	118708062	118708599	-2.0599
chr7	119570451	119570523	-1.15095
chr7	119825663	119825854	-1.08934
chr7	120712743	120713087	-1.65472
chr7	122523775	122524502	-1.33554
chr7	123043746	123044197	-1.28447
chr7	123555667	123556086	-1.14438
chr7	124336875	124337346	-1.04373
chr7	125153133	125153569	-1.29158
chr7	125159434	125159594	-1.06304
chr7	125303309	125303435	-1.53497
chr7	125836391	125836503	-1.54525
chr7	126253842	126254189	-1.02108
chr7	127272989	127273248	-1.64202
chr7	127398614	127399204	-1.10132
chr7	127553168	127553513	-1.48287
chr7	127835071	127836822	-1.10105
chr7	127837972	127838756	-1.65989
chr7	127995374	127995590	-1.09019
chr7	129053638	129054761	-1.09714
chr7	129160067	129160489	-1.93407
chr7	129472823	129473871	-1.57626
chr7	129845528	129846256	-1.47405
chr7	131578430	131579035	-1.26972
chr7	134229559	134230071	-1.50264
chr7	134230988	134231620	-1.51274
chr7	134545892	134546103	-1.24966
chr7	139769357	139769523	-1.39372
chr7	139920468	139920934	-1.10612
chr7	143860893	143861768	-1.03909
chr7	144314262	144314739	-1.12602
chr7	145443855	145444143	-1.05867
chr7	145835395	145835575	-1.11143
chr7	145872653	145873716	-1.03106
chr7	146431144	146432664	-1.14388
chr7	146498406	146499758	-2.05823
chr7	146499904	146501597	-2.89263
chr7	146503710	146503958	-3.03166
chr7	146504173	146505386	-2.14059
chr7	146506797	146507995	-2.18979
chr7	146509253	146510663	-1.13484
chr7	147533317	147533799	-1.33599
chr7	147569557	147570067	-1.41121
chr7	147992300	147992419	-1.17506
chr7	148433808	148434372	-1.05567
chr7	149585398	149586314	-1.14917
chr7	149586418	149588691	-1.10202
chr7	149588774	149589224	-1.36259
chr7	149797361	149797698	-1.13941
chr7	152097619	152098284	-1.01974
chr7	153077991	153078286	-1.00486
chr7	153317239	153317465	-1.91511
chr7	153732753	153732905	-1.25768
chr7	155440898	155441450	-1.33471
chr7	155441639	155442167	-1.726
chr7	156226400	156226499	-1.13796
chr7	156780218	156781903	-1.64269
chr7	156783665	156785504	-1.68904
chr7	157810580	157810767	-1.0824
chr7	157873895	157874808	-1.38189
chr7	158177148	158178370	-1.19128
chr7	158669174	158669625	-1.56067
chr7	159519875	159520737	-1.0845
chr7	160045749	160047322	-1.72529
chr7	160628370	160629136	-1.04915
chr7	161122684	161122904	-1.9295
chr7	161130801	161131141	-1.32392
chr7	162206218	162206469	-1.17344
chr7	163522201	163522854	-1.38177
chr7	165004358	165004557	-1.19822
chr7	165341197	165342501	-1.11879
chr7	166435817	166436576	-1.02242
chr7	166833008	166833177	-1.2441
chr7	167916348	167916976	-1.44895
chr7	168160150	168162577	-1.08815
chr7	168933855	168934116	-1.20284
chr7	170019888	170020865	-1.40976
chr7	171458357	171458990	-1.66641
chr7	171461945	171462035	-2.83922
chr7	171695765	171696479	-1.2237
chr7	171737197	171737341	-1.51708
chr7	172369766	172370172	-1.15237
chr7	173023518	173023936	-2.45045
chr7	173070685	173071091	-2.25155
chr7	176161620	176162305	-1.21535
chr7	176254605	176254868	-1.035
chr7	176610916	176611273	-1.07222
chr7	177324041	177324504	-1.24228
chr7	177324628	177325355	-1.35367
chr7	177325447	177325856	-1.28168
chr7	177375417	177376560	-1.23992
chr7	178013877	178013973	-1.20351
chr7	178054066	178054302	-1.01665
chr7	178657549	178657745	-1.04194
chr7	178943705	178944482	-1.22505
chr7	179754355	179754490	-1.02662
chr7	179782673	179783032	-1.94926
chr7	179920762	179921025	-1.40966
chr7	180438893	180439023	-1.58107
chr8	90691	91222	-1.05414
chr8	433460	433776	-1.11881
chr8	3548897	3549333	-1.12511
chr8	4847071	4847402	-1.5086
chr8	5541126	5541799	-1.09471
chr8	6796382	6796982	-1.13026
chr8	7343891	7344775	-1.05952
chr8	7416649	7417063	-1.00413
chr8	7447440	7448096	-0.997538
chr8	7612918	7613452	-1.11809
chr8	8484214	8484382	-1.16139
chr8	10341080	10342184	-1.02877
chr8	11256491	11256942	-1.22363
chr8	12208896	12209419	-1.00565
chr8	13690657	13691752	-1.19931
chr8	14446293	14446760	-1.66441
chr8	14450250	14451296	-2.56323
chr8	14453466	14454410	-1.37221
chr8	14952102	14952502	-0.990769
chr8	14953051	14953217	-1.82235
chr8	16314502	16315322	-1.23685
chr8	18283338	18284090	-0.993467
chr8	19941021	19941590	-1.41941
chr8	23724378	23724729	-1.08184
chr8	23852260	23852450	-1.03419
chr8	27675863	27675882	-1.1075
chr8	28177527	28177742	-1.31632
chr8	28478253	28478928	-1.40601
chr8	29240103	29240522	-1.67491
chr8	30340405	30340648	-1.7785
chr8	31627002	31627331	-1.49358
chr8	32767483	32767768	-1.58969
chr8	33052029	33052221	-2.2575
chr8	33439414	33439606	-1.64722
chr8	33561118	33561281	-1.14091
chr8	33951203	33951668	-1.2461
chr8	34822190	34822696	-0.991675
chr8	35002040	35002162	-1.29154
chr8	35117893	35118290	-1.2825
chr8	35382080	35382399	-1.49865
chr8	35608177	35608975	-1.24176
chr8	35630833	35631425	-1.05057
chr8	37573724	37573969	-1.26108
chr8	38333416	38333710	-1.41057
chr8	38828758	38828925	-1.09523
chr8	38888535	38889230	-1.57033
chr8	38893798	38894410	-1.11295
chr8	41097121	41097542	-1.1071
chr8	41440101	41440723	-1.84327
chr8	41504406	41504761	-1.27461
chr8	41878644	41879005	-1.02315
chr8	41884429	41884666	-2.16648
chr8	45487608	45487803	-2.58932
chr8	45612576	45612919	-1.17643
chr8	47524697	47524765	-1.17119
chr8	47994427	47994848	-1.10745
chr8	51171473	51171919	-1.58934
chr8	53967544	53968034	-1.15835
chr8	55641507	55642579	-1.01944
chr8	59516108	59516710	-2.35021
chr8	62646479	62647154	-1.08182
chr8	63278252	63278728	-1.66772
chr8	63476811	63477855	-1.09043
chr8	64107739	64108306	-1.36776
chr8	65756992	65757393	-1.32632
chr8	65761311	65761507	-1.72594
chr8	66329785	66330482	-1.5053
chr8	67182623	67182678	-1.17107
chr8	67375152	67375410	-1.08288
chr8	68250482	68251047	-1.01014
chr8	69430775	69430877	-1.19883
chr8	70216043	70216907	-1.06313
chr8	73599002	73599180	-1.01488
chr8	73985047	73985247	-3.14739
chr8	76318454	76318863	-1.31108
chr8	76422338	76422961	-1.30476
chr8	78051490	78052317	-1.02693
chr8	78606027	78606414	-2.81708
chr8	79050219	79050623	-1.08902
chr8	80750289	80750789	-1.32713
chr8	81042800	81043165	-1.61388
chr8	81588187	81588716	-1.08236
chr8	81860142	81860404	-1.92102
chr8	81869035	81869855	-1.48693
chr8	82040985	82041433	-1.31977
chr8	82405252	82405518	-1.5789
chr8	82669863	82670498	-1.06578
chr8	83181234	83181382	-1.15505
chr8	83447638	83447812	-1.26438
chr8	84849430	84849920	-1.20903
chr8	85379597	85379842	-2.57711
chr8	85433994	85434438	-1.58316
chr8	85452884	85453345	-1.0082
chr8	85574554	85574967	-1.11169
chr8	85829767	85830063	-1.09799
chr8	88816639	88817014	-1.3036
chr8	88931328	88931466	-2.52899
chr8	90094791	90095381	-1.43206
chr8	90127115	90127332	-1.35712
chr8	90690826	90691335	-1.11136
chr8	92125572	92125710	-1.07779
chr8	92904895	92905284	-1.35773
chr8	92957925	92958371	-1.2018
chr8	93351284	93351769	-2.7038
chr8	93475127	93475538	-1.89704
chr8	93479893	93480397	-1.49721
chr8	93525922	93526162	-1.15541
chr8	93782324	93782856	-1.03374
chr8	95022966	95023300	-1.69505
chr8	95480382	95481266	-1.59573
chr8	96929117	96929693	-1.2469
chr8	97369166	97369861	-1.44017
chr8	97539207	97539434	-1.38464
chr8	97568761	97569226	-2.94473
chr8	97623580	97623823	-3.37464
chr8	98034456	98034872	-1.40304
chr8	98917482	98918106	-1.25124
chr8	99276973	99277192	-2.18355
chr8	102413160	102413490	-1.37107
chr8	103887449	103887798	-1.18425
chr8	104622479	104622775	-1.01881
chr8	105194187	105195343	-1.32083
chr8	105271153	105271659	-1.46215
chr8	107135382	107135684	-1.08634
chr8	108067826	108068098	-1.08848
chr8	108544626	108545137	-1.44972
chr8	110728225	110728611	-2.62854
chr8	110872168	110872680	-1.09523
chr8	111704504	111704971	-1.0353
chr8	111888319	111888817	-1.33761
chr8	112917630	112917968	-1.36102
chr8	113167172	113168631	-1.6505
chr8	113368725	113369056	-1.90574
chr8	113369196	113369713	-2.18875
chr8	118894860	118895233	-1.03793
chr8	120993062	120993816	-1.16624
chr8	121649240	121649655	-1.19299
chr8	124101274	124101900	-1.61141
chr8	124553400	124553429	-1.23828
chr8	126224695	126225215	-1.02666
chr8	126269525	126270385	-1.05553
chr8	126643177	126644490	-1.32186
chr8	126648074	126648447	-1.5143
chr8	126649846	126650261	-1.43519
chr8	126885655	126885886	-1.36346
chr8	126886132	126886656	-1.00489
chr8	126887632	126887936	-1.10962
chr8	127648543	127648769	-1.52437
chr8	127860852	127861212	-1.19769
chr8	128111526	128111699	-1.43847
chr8	131913966	131914243	-1.00768
chr8	133988160	133988637	-1.28176
chr8	134117517	134118273	-1.22545
chr8	135163207	135164234	-1.06865
chr8	136772037	136772653	-1.35649
chr8	136856531	136858138	-1.39073
chr8	136859959	136861161	-1.6912
chr8	137278218	137278460	-1.05827
chr8	137775737	137775951	-1.38103
chr8	137776489	137776974	-1.42905
chr8	138500095	138501097	-2.04266
chr8	138501294	138502712	-1.63484
chr8	139027991	139028445	-1.37651
chr8	139925712	139926138	-1.13851
chr8	143822710	143823210	-1.27448
chr8	145236709	145237685	-1.74095
chr8	147218283	147222793	-1.56773
chr8	149862788	149863273	-1.10088
chr8	150445012	150445780	-1.38182
chr8	151148348	151149107	-1.37662
chr8	152638050	152638674	-1.02209
chr8	152695213	152696110	-1.00424
chr8	152787511	152788167	-1.33655
chr8	153627742	153628152	-1.36952
chr8	154126316	154126929	-1.0151
chr8	154261850	154262627	-1.30989
chr8	156000562	156000921	-1.49671
chr8	157391468	157391669	-1.22521
chr8	157421812	157422309	-1.07792
chr8	157631913	157632269	-1.25179
chr8	157633507	157633669	-2.47829
chr8	159715569	159715970	-1.13052
chr8	160090362	160091337	-1.33103
chr8	161306251	161307166	-1.13817
chr8	161618261	161618719	-1.03271
chr8	162290747	162292570	-1.19375
chr8	162834536	162834994	-1.11044
chr8	163103261	163104072	-1.39228
chr8	163315068	163315914	-1.04667
chr8	163349163	163349403	-1.19471
chr8	164052421	164053215	-1.24874
chr8	164053536	164054632	-1.59362
chr8	164054724	164055562	-1.24872
chr8	164055679	164057107	-1.14038
chr8	164057223	164059242	-1.19435
chr8	164154559	164154849	-1.2573
chr8	164169031	164169860	-1.53942
chr8	165481529	165481738	-1.38161
chr8	167232270	167232803	-0.991943
chr8	167469783	167470122	-1.0094
chr8	167556378	167556941	-1.0948
chr8	167835510	167836349	-1.18836
chr8	168647321	168647789	-1.60706
chr8	169026388	169026696	-1.06497
chr8	171420263	171420488	-1.01077
chr8	171654877	171655454	-1.38963
chr8	172194162	172194864	-2.10428
chr8	172372026	172372427	-1.5025
chr8	172473704	172473943	-1.22473
chr8	174046845	174047104	-1.20119
chr8	174180003	174181840	-1.1051
chr8	174413131	174413430	-1.33172
chr8	174607751	174607778	-3.55404
chr8	175088488	175088988	-0.999983
chr8	176808519	176809280	-2.77422
chr8	177011100	177018801	-2.27528
chr8	177018878	177019321	-1.8051
chr8	177023150	177025872	-1.26128
chr8	177166630	177167119	-1.41962
chr8	177441314	177441521	-2.4036
chr8	177444229	177444485	-1.93247
chr8	177678746	177680064	-1.35827
chr8	178867398	178867577	-1.11326
chr8	178898630	178899066	-0.993262
chr8	179115854	179116017	-2.39608
chr8	179227912	179228551	-1.08062
chr8	180034498	180035148	-1.42397
chr8	180037713	180038175	-1.34771
chr9	4429	4648	-1.34701
chr9	7112	7231	-1.02624
chr9	8034	8327	-1.50275
chr9	1551752	1552048	-1.05011
chr9	1565282	1565815	-1.24117
chr9	1871714	1873115	-1.10159
chr9	5069426	5069812	-1.20853
chr9	5782960	5783416	-1.01806
chr9	5980910	5981798	-1.05636
chr9	6591268	6591541	-1.39972
chr9	7765057	7765462	-1.11656
chr9	7940252	7940805	-1.67601
chr9	12478513	12478713	-1.12634
chr9	14042812	14043005	-1.06254
chr9	15720914	15722173	-1.55195
chr9	17204507	17205195	-1.99204
chr9	19266321	19266609	-2.18994
chr9	20997375	20997775	-1.03825
chr9	21406793	21407024	-1.38976
chr9	23149794	23150015	-1.13288
chr9	24305214	24306103	-1.44496
chr9	25712892	25713407	-0.992246
chr9	30848994	30849169	-1.09964
chr9	34597261	34597556	-1.00189
chr9	36831907	36832283	-1.6495
chr9	37751278	37751399	-1.4215
chr9	38411515	38411692	-1.04216
chr9	39292070	39292227	-1.0248
chr9	43651564	43652054	-1.02515
chr9	44362679	44362809	-1.01088
chr9	54568011	54568498	-1.17575
chr9	56577021	56577245	-1.00617
chr9	57435942	57436240	-1.41977
chr9	57437432	57437552	-1.7312
chr9	57642420	57642619	-1.42058
chr9	59957121	59957550	-1.47072
chr9	61598332	61598454	-1.10762
chr9	63399736	63400657	-1.93577
chr9	65972782	65973226	-1.43305
chr9	66982289	66982517	-1.61488
chr9	68347614	68348314	-1.32446
chr9	68804671	68804692	-1.22486
chr9	69240176	69240373	-1.43168
chr9	72808145	72808254	-1.13614
chr9	74901917	74902470	-1.30408
chr9	79240591	79241420	-1.02157
chr9	82884800	82884824	-1.09288
chr9	86403119	86403450	-2.16957
chr9	88512098	88512758	-1.57514
chr9	88938678	88939260	-1.67785
chr9	91604372	91604939	-1.17294
chr9	95958506	95958587	-1.01286
chr9	95958673	95958897	-1.19461
chr9	95959127	95959479	-1.73684
chr9	97235363	97235839	-1.02329
chr9	98194825	98195239	-1.8032
chr9	100130704	100131758	-1.65747
chr9	103436298	103436496	-2.66519
chr9	103924125	103925571	-2.45496
chr9	105146337	105146916	-1.09845
chr9	106476446	106476942	-2.13561
chr9	108298104	108298370	-1.00181
chr9	111503612	111504164	-1.09362
chr9	111791844	111792174	-1.16464
chr9	112206821	112207545	-1.97748
chr9	112604726	112605113	-1.43134
chr9	113107815	113108257	-2.02311
chr9	116931527	116931845	-1.67875
chr9	117154988	117155225	-1.05022
chr9	117520559	117521272	-0.998501
chr9	117580717	117581098	-1.04185
chr9	118857877	118858165	-2.75102
chr9	120431384	120431635	-1.02015
chr9	120432303	120432446	-2.00889
chr9	120439715	120440013	-1.64252
chr9	121267583	121268022	-1.11319
chr9	121904109	121904344	-1.46989
chr9	124912900	124912985	-1.63749
chr9	125807602	125807813	-1.19881
chr9	126290246	126290746	-1.85016
chr9	126394911	126395301	-1.37261
chr9	126489477	126489689	-1.23076
chr9	128020110	128020690	-1.56272
chr9	129497187	129497989	-1.9063
chr9	130211242	130212263	-1.01363
chr9	133098581	133098899	-1.13446
chr9	133140207	133140725	-1.06578
chr9	133828592	133829205	-1.03987
chr9	134016036	134017795	-2.36817
chr9	134017889	134019038	-2.54688
chr9	134019136	134019945	-2.19623
chr9	134020372	134021341	-2.73917
chr9	134024451	134027855	-1.42676
chr9	134171702	134172430	-1.21758
chr9	137823858	137824586	-1.41398
chr9	137831616	137831937	-1.61861
chr9	138082015	138082282	-2.50834
chr9	138273489	138273844	-1.89825
chr9	138290981	138291479	-1.22795
chr9	138350553	138350837	-1.76852
chr9	139631262	139631588	-1.24569
chr9	141979626	141982148	-2.1556
chr9	142479802	142480072	-2.89461
chr9	143630073	143630702	-1.46371
chr9	143631253	143631786	-2.84779
chr9	143631873	143634439	-2.53783
chr9	143634591	143639038	-2.49019
chr9	143639219	143639993	-2.55289
chr9	143660034	143660582	-2.19805
chr9	144328660	144329229	-1.47
chr9	144763444	144764085	-1.34283
chr9	148952630	148953041	-1.54765
chr9	149104768	149105283	-1.98563
chr9	150650756	150651619	-1.94249
chr9	150652077	150652518	-2.29575
chr9	150654389	150655410	-2.35414
chr9	150658643	150659878	-2.01146
chr9	150665507	150665859	-1.9337
chr9	150666095	150666668	-2.16734
chr9	153136044	153136759	-1.58537
chr9	153399387	153399704	-1.03194
chr9	153445059	153445386	-1.18929
chr9	153882102	153882337	-2.11593
chr9	153897588	153898001	-1.09419
chr9	154837032	154837568	-1.22772
chr9	157686315	157686628	-1.15904
chr9	158814329	158814522	-1.15311
chr9	159731949	159732170	-1.52127
chr10	354913	354955	-1.27762
chr10	2564969	2565749	-1.33803
chr10	3858754	3859464	-1.0072
chr10	4040965	4041500	-1.06474
chr10	4335109	4335774	-1.0632
chr10	5017446	5018071	-1.02351
chr10	10417471	10418164	-2.27091
chr10	11438131	11438847	-1.33582
chr10	12403717	12404303	-1.91299
chr10	12474012	12474342	-1.09605
chr10	12504277	12504317	-1.58744
chr10	12729259	12729564	-1.01892
chr10	14450399	14451531	-1.80682
chr10	15280897	15281117	-1.41054
chr10	15580598	15581154	-1.03921
chr10	16868145	16869227	-1.60954
chr10	16869507	16869722	-1.40408
chr10	17139331	17139906	-2.34267
chr10	17350010	17351005	-1.6376
chr10	18628815	18629350	-2.08343
chr10	22877537	22877915	-2.13784
chr10	23660028	23660223	-3.25389
chr10	26911778	26912256	-1.28211
chr10	31670612	31670798	-1.03859
chr10	31671856	31672408	-1.63317
chr10	32285752	32286094	-1.42183
chr10	32287135	32287884	-1.30887
chr10	35843929	35844095	-1.21163
chr10	35976523	35977724	-1.00988
chr10	37885170	37885526	-2.31324
chr10	37895589	37895961	-1.59238
chr10	37896059	37896460	-1.3724
chr10	37896604	37897452	-1.00648
chr10	40370099	40370475	-1.14451
chr10	48843614	48843874	-1.05967
chr10	48844407	48844672	-1.3614
chr10	51067867	51068071	-1.64825
chr10	51319012	51319446	-1.96413
chr10	52013618	52013981	-1.111
chr10	52624661	52624684	-1.01942
chr10	52736667	52736954	-1.30487
chr10	53884204	53884609	-1.23228
chr10	56358591	56358727	-1.28721
chr10	56678115	56678314	-2.64282
chr10	56681121	56681525	-0.99048
chr10	59098158	59098420	-1.2834
chr10	60739675	60739899	-1.27958
chr10	61667641	61668139	-1.58433
chr10	63457695	63458466	-1.06962
chr10	64877724	64878285	-1.47015
chr10	65125302	65125618	-1.23144
chr10	68998813	68999271	-1.0822
chr10	69365559	69365749	-1.14298
chr10	69452224	69452473	-1.02674
chr10	69562452	69562774	-1.32869
chr10	72127158	72127376	-1.10612
chr10	74786801	74787255	-1.31587
chr10	76464438	76464729	-1.08379
chr10	76469146	76469727	-1.15115
chr10	78458301	78458502	-2.1479
chr10	79726999	79727351	-1.8152
chr10	80553378	80554436	-1.49208
chr10	80757941	80758045	-1.1484
chr10	81677746	81678054	-1.05512
chr10	82598777	82599250	-1.205
chr10	82659320	82659791	-1.28399
chr10	84948604	84949666	-1.34315
chr10	85877827	85878302	-2.02708
chr10	86306510	86306653	-1.07784
chr10	86791838	86792295	-1.3317
chr10	87218829	87219095	-1.05453
chr10	87219771	87220039	-1.13934
chr10	87311382	87311967	-1.151
