chr_name	start	end	log2FoldChange	padj	MSTRG_transcript_id	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr3	160130135	160131914	-2.97493202235877	2.61163179191763e-07	Zm00001d042308_T001	MSTRG.24637	Zm00001d042303	GRMZM2G092112	Beclin 1 protein%3B Beclin-1-like protein  	 [source: RefGen_v3] 
chr1	280143728	280163937	-2.9678846661521203	0.0306676858919132	MSTRG.7997.7	MSTRG.7997	Zm00001d033984	GRMZM2G056645	Protein SPIRRIG	[source:homolog]
chr5	4601112	4690759	-2.96743897352369	0.0208310763933936	MSTRG.36300.32	MSTRG.36300	Zm00001d013092	GRMZM2G007260	Ubiquitin-conjugating enzyme E2 2	[source:homolog]
chr4	240384805	240389794	-2.9648657371380196	0.006410693087855779	Zm00001d053747_T003	MSTRG.33959	Zm00001d053747	GRMZM2G037185	ubiquitin fusion degradation 1	[source:homolog]
chr4	40461795	40464311	-2.9632670553589797	0.0268398726822924	MSTRG.28802.2	MSTRG.28802	Zm00001d049692	GRMZM2G105387	Agamous-like MADS-box protein AGL12	[source:homolog]
chr2	17710877	17738862	-2.9601481212508	0.0319136225761216	Zm00001d002640_T002	MSTRG.14054	Zm00001d002640	GRMZM2G125585		
chr2	84495983	84510244	-2.95596063982067	0.028059764706457	Zm00001d004125_T012	MSTRG.16230	Zm00001d004125	GRMZM5G858094	 acc2;acetyl-CoA carboxylase2: graminicide (e.g.	 sethoxydim
chr1	124329726	124335605	-2.95454587864084	0.0405024279410464	MSTRG.3661.8	MSTRG.3661	Zm00001d030348	GRMZM2G152975	Alcohol dehydrogenase-like 3	[source:homolog]
chr3	189506206	189509978	-2.9514208046707497	0.0254843070334559	MSTRG.25802.1	MSTRG.25802	Zm00001d043113	GRMZM2G357399	ADP-ribosylation factor A1E	[source:homolog]
chr1	194689587	194691888	-2.95083675433564	0.000123662525194668	MSTRG.5231.9	MSTRG.5231	Zm00001d031569	GRMZM2G096585	Peptidyl-prolyl isomerase  	 [source: RefGen_v3] 
chr4	244585903	244597338	-2.95023292149297	0.00677016093493746	Zm00001d053984_T002	MSTRG.34187	Zm00001d053984	GRMZM2G324285	Anthranilate phosphoribosyltransferase	[source:homolog]
chr8	178302511	178308185	-2.94789611195807	0.00011215716662850401	Zm00001d012667_T004	MSTRG.57691	Zm00001d012667	GRMZM2G124047	Putative serine peptidase S28 family protein  	 [source: RefGen_v3] 
chr2	23462897	23472074	-2.9468155407787298	0.00103384333683612	MSTRG.14545.2	MSTRG.14545	Zm00001d002814	GRMZM2G109217	Polyprotein	[source:homolog]
chr10	131577810	131579681	-2.9465654434756803	0.0357848628865347	MSTRG.12423.1	MSTRG.12423	Zm00001d025857	GRMZM2G028883	60S ribosomal protein L14-1	[source:homolog]
chr5	46913682	46918623	-2.94535850796741	0.0189203337567308	Zm00001d014438_T003	MSTRG.35736	Zm00001d014438	GRMZM2G166771	" cdk8;cyclin dependent kinase8: encodes part of the ""CDK8"" module that mediates transcription initiation with RNA Polymerase II"	 [source: characterized gene (MaizeGDB_09082017)]
chr5	2467472	2481469	-2.94079319052643	0.000230567159423268	Zm00001d012969_T011	MSTRG.36164	Zm00001d012969	GRMZM2G002765	NEDD8-activating enzyme E1 regulatory subunit AXR1	[source:homolog]
chr2	43084830	43087036	-2.9360590496050203	0.0468692150435644	Zm00001d003400_T001	MSTRG.15248	Zm00001d003400	GRMZM2G103116	Microtubule motor  	 [source: RefGen_v3] 
chr9	97674582	97680959	-2.93230673998828	0.0157163348621614	Zm00001d046593_T001	MSTRG.59074	Zm00001d046593	AC211394.4_FG004	 acp1;acid phosphatase1: electrophoretic mobility; cytosolic; dimeric	 [source: characterized gene (MaizeGDB_09082017)]
chr3	196046162	196077538	-2.9284947456881802	0.0238294069947402	Zm00001d043312_T001	MSTRG.25676	Zm00001d043312	GRMZM2G071441	Ubiquitin carboxyl-terminal hydrolase 13	[source:homolog]
chr9	18798291	18800998	-2.92697343381669	0.0257726580941238	MSTRG.57159.7	MSTRG.57159	Zm00001d045313	GRMZM2G405203	F-box protein MAX2	[source:homolog]
chr10	128387230	128390970	-2.92623567654778	0.0114411790943501	Zm00001d025751_T003	MSTRG.12296	Zm00001d025751	GRMZM2G006216	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	[source:homolog]
chr3	138823691	138831392	-2.9170247537328797	0.0325509457868476	Zm00001d041803_T001	MSTRG.24038	Zm00001d041803	GRMZM2G358050	 trm2;thioredoxin M2:	 [source: characterized gene (MaizeGDB_09082017)]
chr4	243872583	243882769	-2.91642195542813	0.0017957041431106602	Zm00001d053935_T006	MSTRG.34142	Zm00001d053935	GRMZM2G133937	Probable phosphoinositide phosphatase SAC9	[source:homolog]
chr9	157554367	157560589	-2.90901970744745	0.0379769357590847	Zm00001d048510_T006	MSTRG.61967	Zm00001d048510	GRMZM2G393471	Zinc finger CCCH domain-containing protein 19	[source:homolog]
chr10	74862112	74958288	-2.9084360316480202	3.15334329731043e-05	MSTRG.10724.5	MSTRG.10724	Zm00001d024511	GRMZM2G099352	 rps3;ribosomal protein S3: cDNA clone contains SSR umc1179	 [source: characterized gene (MaizeGDB_09082017)]
chr9	141969583	141972602	-2.90824598970084	0.0038903798725021	MSTRG.60547.9	MSTRG.60547	Zm00001d047794	GRMZM2G166780	THO complex subunit 4B	[source:homolog]
chr2	53266869	53273745	-2.90725342436123	0.000992440092164284	Zm00001d003667_T001	MSTRG.15521	Zm00001d003667	GRMZM2G131202	 trm3;thioredoxin M3:	 [source: characterized gene (MaizeGDB_09082017)]
chr8	20773030	20776725	-2.90362257285635	0.0107110963400812	MSTRG.51362.2	MSTRG.51362	Zm00001d008799	GRMZM2G096904		
chr6	130722267	130850123	-2.90155798890168	0.0248782979189562	MSTRG.44437.5	MSTRG.44437	Zm00001d037590	GRMZM2G159369	 pdi7;protein disulfide isomerase7:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	62255456	62263760	-2.9004569090574597	0.00981365255314591	MSTRG.15732.7	MSTRG.15732	Zm00001d003848	GRMZM2G023946		
chr8	166013162	166018560	-2.90013502942527	0.00739843131275008	MSTRG.55880.2	MSTRG.55880	Zm00001d011990	GRMZM2G145204	cobalt ion binding	[source:homolog]
chr7	23214194	23218781	-2.8968899724718398	0.0157286737974604	MSTRG.47079.4	MSTRG.47079	Zm00001d019233	GRMZM2G431900	Vacuolar protein sorting-associated protein 2 homolog 1	[source:homolog]
chr4	225850592	225868163	-2.8928603588656903	0.0070260538413454	MSTRG.33445.6	MSTRG.33445	Zm00001d053316	GRMZM2G147026	Casein kinase I isoform delta-like%3B Putative casein kinase family protein  	 [source: RefGen_v3] 
chr3	233922475	233927310	-2.88647894858588	0.0155769348809423	Zm00001d044646_T038	MSTRG.27428	Zm00001d044646	GRMZM2G037001	 gfa1;glucosamine fructose-6-phosphate aminotransferase1: endosperm cDNA 5C01G05 (uaz309) similar to rate limiting enzyme of hexosamine synthesis	 [source: characterized gene (MaizeGDB_09082017)]
chr5	218238477	218242413	-2.87927266162251	0.00141944088692793	Zm00001d018309_T010	MSTRG.41778	Zm00001d018309	GRMZM2G110185	 mss1;MSS1 homolog: leaf cDNA csu834 similar to human protease	 [source: characterized gene (MaizeGDB_09082017)]
chr2	44953548	44954798	-2.87748808724307	2.3332384037545203e-10	Zm00001d003457_T001	MSTRG.15179	Zm00001d003457	GRMZM2G018275	PLAT domain-containing protein 3	[source:homolog]
chr2	29448852	29541489	-2.8728171706390295	2.57686047904207e-08	MSTRG.14689.2	MSTRG.14689	Zm00001d003016	GRMZM2G441347	 pal2;phenylalanine ammonia lyase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	43088493	43092367	-2.8715469193330097	1.652051714223e-13	Zm00001d003401_T004	MSTRG.15240	Zm00001d003401	GRMZM2G102499	14-3-3-like protein GF14-6  	 [source: RefGen_v3] 
chr2	134453814	134457995	-2.8710254488955	0.010114126248218001	Zm00001d004731_T002	MSTRG.17167	Zm00001d004731	GRMZM2G118800	Aldehyde dehydrogenase  	 [source: RefGen_v3] 
chr2	50474496	50483633	-2.86768661774733	0.0390834327729662	MSTRG.15441.5	MSTRG.15441	Zm00001d003616	GRMZM2G323844	Zinc finger CCCH domain-containing protein 28	[source:homolog]
chr1	257223780	257231995	-2.86204782232206	0.0204098005622515	Zm00001d033278_T006	MSTRG.7206	Zm00001d033278	GRMZM2G355771	Protein NETWORKED 1A	[source:homolog]
chr4	166783549	166789489	-2.85669394715263	0.004031141639954471	Zm00001d051688_T010	MSTRG.31489	Zm00001d051688	GRMZM2G010937	 fim1;fimbrin homolog1: sequence similar to Arabidopsis fim1	 flourescently labelled by Cell Genomics Proejct
chr5	222621113	222631121	-2.85641359919067	1.47238434604749e-08	MSTRG.40728.4	MSTRG.40728	Zm00001d018535	GRMZM5G842058	 brk1;brick1: Involved in formation of epidermal cell lobes as well as for properly polarized divisions of stomatal subsidiary mother cells.	 [source: characterized gene (MaizeGDB_09082017)]
chr2	163303610	163463910	-2.8561383495792096	0.0140623177795448	MSTRG.17759.2	MSTRG.17759	Zm00001d005200	GRMZM2G139900	40S ribosomal protein S12  	 [source: RefGen_v3] 
chr2	208170893	208196652	-2.84901999408279	0.0241012622955047	Zm00001d006438_T035	MSTRG.19224	Zm00001d006438	GRMZM2G076730	Regulator of nonsense transcripts 1 homolog	[source:homolog]
chr2	178195810	178206466	-2.84534933786956	0.00181265624157169	Zm00001d005546_T002	MSTRG.18165	Zm00001d005546	GRMZM2G106213	 agp1;ADP glucose pyrophosphorylase small subunit embryo 1: embryo cDNA that hybridizes to endosperm transcripts	 distinct from sh2 and bt2 but most similar to the bt2 gene product
chr4	195062244	195067864	-2.8435465319219797	0.009147611963456091	Zm00001d052621_T009	MSTRG.32442	Zm00001d052621	GRMZM2G091433	 ca5p9;CCAAT-HAP5-transcription factor 59: Locus designated and assigned to a transcription factor family by the GRASSIUS project (Yilmaz et al 2009) 	 which also provided the mappings to the B73_Reference Genome sequence v2 gene models.
chr2	67607589	67665383	-2.8423490307230597	0.00931460964812182	MSTRG.15853.1	MSTRG.15853	Zm00001d003917	GRMZM2G025294	RNA polymerase III RPC4	[source:homolog]
chr1	216280294	216286285	-2.84099528627664	0.0494515270318327	Zm00001d032188_T001	MSTRG.5902	Zm00001d032188	GRMZM2G108600	Probable mannan synthase 7	[source:homolog]
chr3	211901764	211913623	-2.8387189186278796	1.187509776093e-11	Zm00001d043845_T001	MSTRG.26544	Zm00001d043845	GRMZM2G085078	Glutamate synthase 1 [NADH] chloroplastic	[source:homolog]
chr5	210385310	210389117	-2.83871370791304	0.0457611162170927	Zm00001d017937_T001	MSTRG.40534	Zm00001d017937	GRMZM2G042027	S-adenosylmethionine carrier 1 chloroplastic/mitochondrial	[source:homolog]
chr10	135741683	135750266	-2.83322911464581	0.0452727340832934	Zm00001d026000_T003	MSTRG.12457	Zm00001d026000	GRMZM2G063972	DNAJ heat shock N-terminal domain-containing protein	[source:homolog]
chr8	19075774	19084941	-2.8322996435040597	0.0238187552613773	MSTRG.51377.3	MSTRG.51377	Zm00001d008757	GRMZM2G336815	Proteasome component (PCI) domain protein	[source:homolog]
chr10	134081639	134107717	-2.83132609770945	6.44807429744756e-10	MSTRG.12548.6	MSTRG.12548	Zm00001d025932	GRMZM2G116538	Remorin  	 [source: RefGen_v3] 
chr3	206708910	206749100	-2.82904572039809	0.0491523759629458	MSTRG.26306.10	MSTRG.26306	Zm00001d043667	GRMZM2G113319	Myosin family protein with Dil domain	[source:homolog]
chr9	108339487	108344029	-2.82790194269126	0.0013465029204711698	MSTRG.59376.12	MSTRG.59376	Zm00001d046850	GRMZM2G100822	GDSL esterase/lipase 	[source:homolog]
chr5	93927355	93959801	-2.82428362402048	0.0010100939454259	Zm00001d015499_T004	MSTRG.37562	Zm00001d015499	GRMZM2G174785	Protein RRC1	[source:homolog]
chr5	20375130	20391823	-2.8227987708748996	0.0397453001892579	Zm00001d013796_T033	MSTRG.34726	Zm00001d013796	GRMZM2G301405	 dcl105;dicer-like 105:	 [source: characterized gene (MaizeGDB_09082017)]
chr8	114332612	114338028	-2.81996570091002	0.030113893683377	MSTRG.54044.3	MSTRG.54044	Zm00001d010421	GRMZM2G416308	Proline-rich receptor-like protein kinase PERK1	[source:homolog]
chr6	159734306	159738603	-2.81962008752115	0.0353309708007171	Zm00001d038547_T001	MSTRG.45672	Zm00001d038558	GRMZM2G440968	 psei3;cystatin3:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	55894819	55896266	-2.81639791527776	4.18816673346119e-10	Zm00001d003712_T001	MSTRG.15563	Zm00001d003712	GRMZM5G806182	 aasr3;abscisic acid stress ripening3:	 [source: characterized gene (MaizeGDB_09082017)]
chr3	171277704	171281309	-2.8112666939866098	0.000636984304731912	Zm00001d042540_T005	MSTRG.24902	Zm00001d042541	GRMZM2G156861	 lox2;lipoxygenase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	48477382	48491185	-2.80760105041165	3.39033952491482e-05	Zm00001d003572_T004	MSTRG.15400	Zm00001d003572	GRMZM2G147158	Calmodulin-binding protein 60 C	[source:homolog]
chr9	110415166	110418645	-2.8072466735066097	0.00633977538504481	MSTRG.59443.5	MSTRG.59443	Zm00001d046916	GRMZM2G055273	CASP-like protein 10  	 [source: RefGen_v3] 
chr2	33774188	33778056	-2.80685421400573	1.04464008486775e-11	Zm00001d003148_T001	MSTRG.14935	Zm00001d003148	GRMZM2G457697	Enhancer of rudimentary homolog  	 [source: RefGen_v3] 
chr10	133760551	133780715	-2.80629553228509	0.0288776523202878	MSTRG.12536.12	MSTRG.12536	Zm00001d025919	GRMZM2G468693	Aldolase-type TIM barrel family protein	[source:homolog]
chr3	228214896	228222664	-2.800823183815	0.0493896848567303	Zm00001d044442_T025	MSTRG.27252	Zm00001d044443	GRMZM2G143139	ABC transporter G family member 40	[source:homolog]
chr10	138349113	138351956	-2.7972110050328998	0.000289213345628423	MSTRG.12761.1	MSTRG.12761	Zm00001d026096	GRMZM2G010290	Dof zinc finger protein DOF2.5	[source:homolog]
chr5	58999624	59015973	-2.7939564169302304	0.00475448291313555	Zm00001d014685_T009	MSTRG.36568	Zm00001d014685	GRMZM2G168886	Anaphase-promoting complex subunit 2	[source:homolog]
chr5	209534609	209545278	-2.7918686365466	0.0012496006832807699	Zm00001d017883_T019	MSTRG.40454	Zm00001d017883	GRMZM2G029186	Enhancer of mRNA-decapping protein 4	[source:homolog]
chr4	238153226	238159523	-2.7881606996584507	0.0460787710480499	MSTRG.33829.6	MSTRG.33829	Zm00001d053648	GRMZM5G876160	Sec14p-like phosphatidylinositol transfer family protein	[source:homolog]
chr3	213742292	213756288	-2.7874901871443396	3.59151646797514e-05	Zm00001d043915_T002	MSTRG.26588	Zm00001d043915	GRMZM2G159357	Homeobox-DDT domain protein RLT1	[source:homolog]
chr3	221429513	221440402	-2.7864043593261303	0.0306962389818413	MSTRG.26916.1	MSTRG.26916	Zm00001d044188	GRMZM2G053047	glycosyl transferase family 1 protein	[source:homolog]
chr1	38904666	38914660	-2.78576163035837	0.0141048321804306	Zm00001d028546_T036	MSTRG.1458	Zm00001d028546	GRMZM2G012319	SH3 domain-containing protein	[source:homolog]
chr2	145115145	145119360	-2.77240550733236	0.0135633924614105	Zm00001d004857_T004	MSTRG.17317	Zm00001d004857	GRMZM5G821024	Transcription factor VIP1	[source:homolog]
chr3	155486749	155497682	-2.77124544707811	0.00275542269300811	Zm00001d042189_T010	MSTRG.24471	Zm00001d042189	GRMZM2G396550	Potassium transporter 3	[source:homolog]
chr3	171279914	171281078	-2.77105233431219	0.000116578026441293	Zm00001d042540_T015	MSTRG.24902	Zm00001d042541	GRMZM2G156861	 lox2;lipoxygenase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr6	163110510	163225247	-2.75991481688127	1.3083465212735202e-06	MSTRG.45878.3	MSTRG.45878	Zm00001d038706	GRMZM2G411293		
chr9	158405066	158454914	-2.7564971510246004	0.043495550983631004	Zm00001d048546_T047	MSTRG.61184	Zm00001d048546	GRMZM5G827026	transcription regulators	[source:homolog]
chr2	10172075	10174446	-2.75480169453798	0.0412794560668502	MSTRG.14248.6	MSTRG.14248	Zm00001d002317	GRMZM2G007453	 apo1;accumulation of photosystem one1: plastid splicing in Arabidopsis ortholog	 apo1
chr1	73565439	73575667	-2.7535878754436203	0.0057796889234377	MSTRG.2585.5	MSTRG.2585	Zm00001d029504	GRMZM2G135834		
chr4	207905531	207929332	-2.74911365947824	0.0153553663461689	MSTRG.32978.1	MSTRG.32978	Zm00001d052992	GRMZM2G308064	Disease resistance protein RPM1	[source:homolog]
chr7	179902304	180187976	-2.74843286156349	0.0018930685708631	MSTRG.53383.16	MSTRG.53383	Zm00001d022557	GRMZM2G050108	 nas5;nicotianamine synthase5: function inferred from sequence similarity	 [source: characterized gene (MaizeGDB_09082017)]
chr7	72859297	72879550	-2.7479656865272	2.08667741281369e-08	Zm00001d019881_T002	MSTRG.48006	Zm00001d019881	GRMZM2G312110	Auxin transport protein BIG	[source:homolog]
chr8	161475214	161477513	-2.7458885306746	0.0033295280688764198	Zm00001d011782_T002	MSTRG.55674	Zm00001d011782	GRMZM2G168375	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	[source:homolog]
chr1	301813493	301817649	-2.7427523849526603	0.000633559048860432	Zm00001d034773_T005	MSTRG.8769	Zm00001d034773	GRMZM2G113250	Elongation factor 2  	 [source: RefGen_v3] 
chr5	76842069	76852838	-2.74051828347117	3.2932690240548996e-10	Zm00001d015138_T002	MSTRG.37063	Zm00001d015138	GRMZM2G017229		
chr3	171422008	171425413	-2.7404216076553194	0.00413946821504157	MSTRG.24902.27	MSTRG.24902	Zm00001d042541	GRMZM2G156861	 lox2;lipoxygenase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr3	7812566	7818610	-2.74012769521256	0.000274228082383615	MSTRG.21353.3	MSTRG.21353	Zm00001d039547	GRMZM2G048012	 gts1;Glutamine--tRNA ligase cytoplasmic1:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	38437219	38439671	-2.73915140052103	1.15545693891022e-07	Zm00001d003271_T001	MSTRG.15077	Zm00001d003271	GRMZM2G022413	Peptide methionine sulfoxide reductase  	 [source: RefGen_v3] 
chr2	117221394	117487994	-2.7367726200711804	0.00195486684612289	MSTRG.16803.1	MSTRG.16803	Zm00001d004543	GRMZM2G479125	Rhomboid-like protein 19	[source:homolog]
chr10	122637949	122641587	-2.73566015822564	7.76324299124502e-10	Zm00001d025571_T001	MSTRG.12077	Zm00001d025571	GRMZM2G381267		
chr6	108327646	108338061	-2.73507044714334	0.0002335194769607	Zm00001d036986_T004	MSTRG.43781	Zm00001d036986	GRMZM2G029506	ABC transporter G family member 29	[source:homolog]
chr2	150751734	150757090	-2.7344100873232597	0.0406315071566131	Zm00001d004960_T006	MSTRG.17459	Zm00001d004960	GRMZM2G537291	2-isopropylmalate synthase 1 chloroplastic	[source:homolog]
chr5	13584321	13587168	-2.7330615049725697	0.00719645847907495	Zm00001d013524_T001	MSTRG.34515	Zm00001d013524	GRMZM2G076276	Polygalacturonate 4-alpha-galacturonosyltransferase	[source:homolog]
chr1	208357417	208456857	-2.72930127253981	0.008018528988053	MSTRG.5653.2	MSTRG.5653	Zm00001d031975	GRMZM2G149414	Fb14  	 [source: RefGen_v3] 
chr2	170014419	170017570	-2.7286299703222903	0.000517143852433714	MSTRG.17913.9	MSTRG.17913	Zm00001d005338	GRMZM2G103345	Single-stranded nucleic acid binding R3H protein	[source:homolog]
chr2	132209575	132244275	-2.72792388035854	0.00638902250355306	MSTRG.17066.2	MSTRG.17066	Zm00001d004702	GRMZM2G082330	Signal peptide peptidase-like 3	[source:homolog]
chr5	208016862	208023339	-2.7200196077092897	0.00859106405270038	Zm00001d017830_T004	MSTRG.40392	Zm00001d017830	GRMZM2G123371	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha 2	[source:homolog]
chr7	13735680	13737518	-2.71347368936531	0.0039398861978271705	Zm00001d019036_T074	MSTRG.46853	Zm00001d019036	GRMZM5G884407	2-methoxy-6-polyprenyl-14-benzoquinol methylase mitochondrial	[source:homolog]
chr10	65777184	65792002	-2.7127765919425295	0.0338190522780587	MSTRG.10510.8	MSTRG.10510	Zm00001d024342	GRMZM2G159002	26S proteasome non-ATPase regulatory subunit 1 homolog B	[source:homolog]
chr5	925345	928518	-2.71147864893533	0.0271037525851897	Zm00001d012823_T001	MSTRG.36004	Zm00001d012823	GRMZM2G384339	Heat stress transcription factor A-1a	[source:homolog]
chr1	32602665	32606555	-2.71078636174191	0.0214543905161208	MSTRG.1223.2	MSTRG.1223	Zm00001d028375	GRMZM2G099528	B-cell receptor-associated 31-like	[source:homolog]
chr5	82359400	82370416	-2.7107690826128104	7.424022585667959e-11	Zm00001d015272_T004	MSTRG.37248	Zm00001d015272	GRMZM2G024612		
chr5	170975449	170982518	-2.7099530087784798	0.00011287629699006001	Zm00001d016640_T012	MSTRG.39015	Zm00001d016640	GRMZM2G136296	TUDOR-SN protein 1	[source:homolog]
chr1	100614014	100647253	-2.70975080728803	2.83937642209599e-05	Zm00001d030026_T005	MSTRG.3265	Zm00001d030026	GRMZM2G001895	DnaJ homolog subfamily C GRV2	[source:homolog]
chr2	161924935	161932580	-2.7042475804830803	0.0312070880060346	Zm00001d005164_T015	MSTRG.17712	Zm00001d005164	GRMZM2G365035	Calcium-dependent protein kinase 28	[source:homolog]
chr8	84947953	84951111	-2.7041234395055	7.30914684843109e-09	MSTRG.52755.6	MSTRG.52755	Zm00001d009848	GRMZM2G104025	60S ribosomal protein L18-3	[source:homolog]
chr2	85736310	85737686	-2.70329898189789	0.0020700781042631198	Zm00001d004138_T001	MSTRG.16176	Zm00001d004138	GRMZM2G085086	Heavy metal-associated isoprenylated plant protein 27	[source:homolog]
chr2	175506213	175511775	-2.7021124365361	1.2064066946885699e-11	Zm00001d005478_T008	MSTRG.18074	Zm00001d005478	GRMZM2G082580	Cellulose synthase A catalytic subunit 5 [UDP-forming]	[source:homolog]
chr10	144198522	144208441	-2.70006936035482	9.5395502784415e-05	Zm00001d026359_T008	MSTRG.12996	Zm00001d026359	GRMZM2G148594		
chr1	281226731	281232212	-2.69693305365017	6.361182189083051e-05	Zm00001d034015_T002	MSTRG.8012	Zm00001d034015	GRMZM2G017186	 exg1;exoglucanase1: genomic and cDNA clones; role in cell wall expansion	 [source: characterized gene (MaizeGDB_09082017)]
chr7	8344730	8353346	-2.6945638662823903	4.7612237322460697e-07	Zm00001d018884_T020	MSTRG.46682	Zm00001d018884	GRMZM2G074479	Ubiquitin-conjugating enzyme E2 2	[source:homolog]
chr2	160874424	160889813	-2.6907652257711696	0.0296350854517969	Zm00001d005144_T010	MSTRG.17677	Zm00001d005144	GRMZM2G057910	NAD-dependent dyhydrogenase%2C Gfo/Idh/MocA family  	 [source: RefGen_v3] 
chr7	112328680	112337673	-2.6892487362467	0.00477382560321869	Zm00001d020414_T001	MSTRG.48760	Zm00001d020414	GRMZM2G066876	Putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1C	[source:homolog]
chr6	116090349	116126949	-2.68711541964185	1.4997727184874698e-05	MSTRG.43974.24	MSTRG.43974	Zm00001d037208	GRMZM2G417750		
chr1	280899989	280910014	-2.68276424094002	0.00307031296037692	Zm00001d034004_T005	MSTRG.8001	Zm00001d034004	GRMZM2G173852	Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein	[source:homolog]
chr1	295609948	295612560	-2.68247707392013	0.0445141772586234	MSTRG.8594.8	MSTRG.8594	Zm00001d034522	GRMZM2G047223	plant adhesion molecule 1	[source:homolog]
chr1	82827141	82831219	-2.68147288761812	0.0402400602137006	Zm00001d029688_T002	MSTRG.2901	Zm00001d029686	GRMZM2G430039	Subtilisin-like protease  	 [source: RefGen_v3] 
chr10	130718189	130720311	-2.68022899019175	0.00502686593604529	MSTRG.12350.1	MSTRG.12350	Zm00001d025822	GRMZM2G109668	OSJNBa0043L24.15 protein;  protein	[source:homolog]
chr2	27520572	27523808	-2.68016351569329	7.83882494495061e-07	Zm00001d002939_T001	MSTRG.14753	Zm00001d002939	GRMZM2G123122	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein	[source:homolog]
chr2	38268766	38273207	-2.6727107452939998	0.0035455241986004295	Zm00001d003262_T001	MSTRG.15067	Zm00001d003262	GRMZM2G063262	Steroid nuclear receptor ligand-binding	[source:homolog]
chr2	174563818	174573561	-2.67204766441757	0.000330413343442612	Zm00001d005450_T002	MSTRG.18038	Zm00001d005450	GRMZM2G001668	PTI1-like tyrosine-protein kinase 3	[source:homolog]
chr1	151466311	151472280	-2.6698342943221296	0.00614272797181063	Zm00001d030659_T023	MSTRG.4126	Zm00001d030659	GRMZM2G424181	modifier of snc1	[source:homolog]
chr1	222836493	222841357	-2.66879448693531	0.0320071433763757	MSTRG.6070.31	MSTRG.6070	Zm00001d032334	GRMZM2G127396	Probable phospholipid-transporting ATPase 8	[source:homolog]
chr6	170405737	170413399	-2.6682084594173703	0.0069825890949462704	Zm00001d039120_T001	MSTRG.46195	Zm00001d039120	GRMZM2G438895	auxin-like 1 protein	[source:homolog]
chr2	160527706	160580942	-2.66705879215134	0.0427627155138878	MSTRG.17667.3	MSTRG.17667	Zm00001d005137	GRMZM2G013936	Protein ENHANCED DOWNY MILDEW 2	[source:homolog]
chr2	16872365	16894707	-2.661124719084	0.0071971318940355295	Zm00001d002617_T026	MSTRG.14096	Zm00001d002617	GRMZM2G161913	Protein CTR9 homolog	[source:homolog]
chr7	38302798	38307962	-2.65969178808536	0.0232196579372626	Zm00001d019507_T043	MSTRG.47459	Zm00001d019507	GRMZM2G025231	Cellulose synthase-7  	 [source: RefGen_v3] 
chr4	234504439	234513853	-2.65860586700898	0.0192404317833572	Zm00001d053565_T013	MSTRG.33730	Zm00001d053565	GRMZM2G069631	Serine/threonine protein phosphatase 2A 55 kDa regulatory subunit B beta isoform	[source:homolog]
chr1	168022017	168035600	-2.65766118433614	0.0358494130887802	MSTRG.4373.22	MSTRG.4373	Zm00001d030935	AC205730.3_FG002		
chr6	148044375	148054129	-2.6573183389491297	0.00110097693115564	Zm00001d038104_T010	MSTRG.45064	Zm00001d038104	GRMZM2G308707	Mannosylglycoprotein endo-beta-mannosidase	[source:homolog]
chr1	280700255	280706277	-2.6566170402151097	0.00618517275170175	Zm00001d034000_T005	MSTRG.7946	Zm00001d034000	GRMZM2G472171		
chr3	149521488	149533234	-2.6545109114084	0.00154744262282387	Zm00001d042066_T013	MSTRG.24282	Zm00001d042066	GRMZM2G156019	glycoside hydrolase family 2 protein	[source:homolog]
chr7	177212840	177223260	-2.65126289617716	0.000646558526418917	Zm00001d022417_T002	MSTRG.53246	Zm00001d022417	GRMZM2G128176	DNA binding;zinc ion binding;DNA binding	[source:homolog]
chr1	72889642	72891769	-2.65005236396583	0.0351492035651698	MSTRG.2567.2	MSTRG.2567	Zm00001d029490	GRMZM2G341269	E3 ubiquitin-protein ligase BRE1-like 2	[source:homolog]
chr7	5842353	5847009	-2.6465659331271603	0.0481242659915861	MSTRG.46612.2	MSTRG.46612	Zm00001d018810	GRMZM2G129246	 go1;glycolate oxidase1: seedling lethal necrotic unless supplied high CO2; photorespiration.	 [source: characterized gene (MaizeGDB_09082017)]
chr8	96816376	96821045	-2.64397921219189	9.322973814461429e-05	Zm00001d010047_T004	MSTRG.53606	Zm00001d010047	GRMZM2G006661	WPP domain-interacting tail-anchored protein 1	[source:homolog]
chr1	298991483	299194856	-2.64107825787484	0.0290901854728803	MSTRG.8740.1	MSTRG.8740	Zm00001d034662	GRMZM2G068117	Protein kinase APK1A chloroplastic	[source:homolog]
