chr_name	start	end	CNV
chr9	34000001	35000000	-0.1948859006003207
chr9	118000001	119000000	-0.19370781301324205
chr9	18000001	19000000	-0.1934300969736434
chr9	98000001	99000000	-0.19313657903582865
chr3	111000001	112000000	-0.19227003010732102
chr3	25000001	26000000	-0.19208828615303958
chr6	116000001	117000000	-0.19186968525354228
chr8	33000001	34000000	-0.1913921402929485
chr5	197000001	198000000	-0.1911016233053082
chr3	69000001	70000000	-0.1898879062598666
chr1	88000001	89000000	-0.18909205429509685
chr2	125000001	126000000	-0.1890768487656685
chr5	174000001	175000000	-0.18882288419648036
chr3	143000001	144000000	-0.1884949033622863
chr5	38000001	39000000	-0.18784607132867623
chr2	174000001	175000000	-0.18776427252118014
chr9	73000001	74000000	-0.18724335968544764
chr3	128000001	129000000	-0.18586508988524356
chr10	97000001	98000000	-0.18478208329337362
chr3	109000001	110000000	-0.1840036828148898
chr2	155000001	156000000	-0.18395069578059364
chr6	90000001	91000000	-0.1837188347372792
chr2	230000001	231000000	-0.1823342988201744
chr7	110000001	111000000	-0.18204722519245664
chr7	4000001	5000000	-0.1818022598933613
chr3	131000001	132000000	-0.18153311287036916
chr8	41000001	42000000	-0.1813847860692652
chr3	89000001	90000000	-0.18125407100334276
chr8	22000001	23000000	-0.18125259957743878
chr1	107000001	108000000	-0.18085189349146977
chr2	234000001	235000000	-0.18081657562652828
chr10	86000001	87000000	-0.18058114474126785
chr5	172000001	173000000	-0.18055200736920116
chr10	95000001	96000000	-0.17844544281220387
chr10	41000001	42000000	-0.17822983457979502
chr6	41000001	42000000	-0.17699108872502312
chr6	6000001	7000000	-0.17674926175344924
chr5	206000001	207000000	-0.1764680400556138
chr2	133000001	134000000	-0.1759566875150513
chr10	119000001	120000000	-0.17564654675387614
chr2	59000001	60000000	-0.1749794226689365
chr3	21000001	22000000	-0.17459651471714457
chr9	2000001	3000000	-0.17443095176390694
chr2	197000001	198000000	-0.17434829177981584
chr10	64000001	65000000	-0.17351986802461308
chr10	80000001	81000000	-0.17152288511874522
chr1	105000001	106000000	-0.17140934967810403
chr10	121000001	122000000	-0.17071792008275458
chr1	102000001	103000000	-0.17017124676800285
chr10	72000001	73000000	-0.1698323250584603
chr3	87000001	88000000	-0.16960197860420073
chr3	132000001	133000000	-0.16924854870452852
chr7	6000001	7000000	-0.16914747907802544
chr5	63000001	64000000	-0.16751703430733464
chr5	183000001	184000000	-0.1675135951711598
chr10	39000001	40000000	-0.16744472019509568
chr7	45000001	46000000	-0.1673714570519623
chr2	50000001	51000000	-0.16714161491686816
chr10	42000001	43000000	-0.16700676586197188
chr7	23000001	24000000	-0.16674032826751028
chr2	65000001	66000000	-0.16641372883254593
chr10	11000001	12000000	-0.16626999106131532
chr1	71000001	72000000	-0.16616127623314506
chr9	40000001	41000000	-0.16614562815640685
chr1	118000001	119000000	-0.1661269879596027
chr2	105000001	106000000	-0.16456167523841655
chr6	86000001	87000000	-0.16400758241465296
chr3	23000001	24000000	-0.16368924477769067
chr2	63000001	64000000	-0.16209389254835704
chr2	153000001	154000000	-0.16151045906831607
chr6	19000001	20000000	-0.16123710034079897
chr10	63000001	64000000	-0.16098073625927728
chr9	107000001	108000000	-0.1607790051016148
chr10	65000001	66000000	-0.16038820276899118
chr10	38000001	39000000	-0.16036716351854705
chr10	34000001	35000000	-0.16033051122968048
chr9	32000001	33000000	-0.15974345744927101
chr1	168000001	169000000	-0.15948182451531273
chr7	16000001	17000000	-0.15937241158814128
chr2	45000001	46000000	-0.15870919126617572
chr2	67000001	68000000	-0.1586930134502696
chr9	38000001	39000000	-0.1585245498041132
chr6	145000001	146000000	-0.15839469647607793
chr2	80000001	81000000	-0.15753655191826157
chr5	169000001	170000000	-0.15736134734683135
chr2	233000001	234000000	-0.15676573226223833
chr3	138000001	139000000	-0.1566279545956791
chr9	116000001	117000000	-0.1558790292818059
chr1	96000001	97000000	-0.15587760761957498
chr6	77000001	78000000	-0.15560312286563743
chr10	112000001	113000000	-0.15506139336381383
chr2	241000001	242000000	-0.15503304315894142
chr5	88000001	89000000	-0.1548684764721534
chr2	113000001	114000000	-0.15485143820034053
chr7	116000001	117000000	-0.15472310831650604
chr1	73000001	74000000	-0.15423890240755353
chr2	53000001	54000000	-0.15404580330212608
chr3	91000001	92000000	-0.1532118944840706
chr2	203000001	204000000	-0.15317939978265996
chr8	13000001	14000000	-0.15213383078271867
chr9	13000001	14000000	-0.15194890363106386
chr6	98000001	99000000	-0.15185118244939777
chr5	163000001	164000000	-0.15163737733635552
chr1	158000001	159000000	-0.15120138218241946
chr6	88000001	89000000	-0.1507794000575453
chr3	27000001	28000000	-0.15066981952390282
chr2	211000001	212000000	-0.15011126201059904
chr6	94000001	95000000	-0.14980952347865503
chr8	35000001	36000000	-0.14924535671169362
chr9	35000001	36000000	-0.14916033156383426
chr5	33000001	34000000	-0.14906280707639444
chr10	84000001	85000000	-0.1489551420101188
chr7	94000001	95000000	-0.14853240425002798
chr2	150000001	151000000	-0.14784120524976782
chr1	97000001	98000000	-0.14782634681523935
chr5	194000001	195000000	-0.14760739045809687
chr2	72000001	73000000	-0.14738901939272375
chr9	26000001	27000000	-0.14715738193173272
chr3	37000001	38000000	-0.1469949211746926
chr5	161000001	162000000	-0.14663301553409963
chr10	13000001	14000000	-0.14628677834238335
chr2	124000001	125000000	-0.14569268614120326
chr7	106000001	107000000	-0.14563452035997287
chr10	73000001	74000000	-0.14522100134031038
chr3	126000001	127000000	-0.14490326367866288
chr2	169000001	170000000	-0.1437594844639103
chr9	110000001	111000000	-0.14300685800526758
chr3	41000001	42000000	-0.14267150527501782
chr6	21000001	22000000	-0.14251513767815585
chr2	220000001	221000000	-0.14125983445561516
chr4	126000001	127000000	-0.14090718596321697
chr7	8000001	9000000	-0.1407020280031575
chr3	82000001	83000000	-0.1406868548388498
chr4	204000001	205000000	-0.14051415682544482
chr6	123000001	124000000	-0.1395226600382789
chr3	6000001	7000000	-0.1394167644661068
chr2	195000001	196000000	-0.13924819220857299
chr6	142000001	143000000	-0.1388367050949856
chr3	85000001	86000000	-0.13879377121860048
chr7	13000001	14000000	-0.13874998012387485
chr7	107000001	108000000	-0.13807179211623988
chr8	21000001	22000000	-0.13783394076849564
chr2	46000001	47000000	-0.13732718641016822
chr6	154000001	155000000	-0.13722303296184882
chr1	70000001	71000000	-0.13721890528207836
chr2	192000001	193000000	-0.13674371002840452
chr9	28000001	29000000	-0.13654586035098928
chr3	29000001	30000000	-0.1362258708011709
chr3	208000001	209000000	-0.13612490747483513
chr3	212000001	213000000	-0.13582594738512666
chr2	219000001	220000000	-0.13544671519918441
chr2	145000001	146000000	-0.13491771450566686
chr7	119000001	120000000	-0.13471027746275496
chr2	82000001	83000000	-0.13461804783229592
chr10	68000001	69000000	-0.13454265171988203
chr9	31000001	32000000	-0.13444854672664
chr5	156000001	157000000	-0.13388438597834473
chr3	19000001	20000000	-0.1336862402962839
chr5	71000001	72000000	-0.13327068899579567
chr4	2000001	3000000	-0.13263283497560663
chr3	39000001	40000000	-0.13242899491347349
chr3	13000001	14000000	-0.13223862048463117
chr10	78000001	79000000	-0.13160224507991458
chr5	24000001	25000000	-0.13159525065432096
chr2	213000001	214000000	-0.13159474095001913
chr8	57000001	58000000	-0.1310230980611259
chr9	146000001	147000000	-0.13098248695559256
chr2	176000001	177000000	-0.130970351714616
chr6	7000001	8000000	-0.13071163304348832
chr3	124000001	125000000	-0.13044355648892003
chr10	43000001	44000000	-0.1296547966365913
chr9	93000001	94000000	-0.12960917739182215
chr10	69000001	70000000	-0.12945810052778517
chr2	196000001	197000000	-0.1292720538568368
chr10	29000001	30000000	-0.12829520219694557
chr10	24000001	25000000	-0.12812848488314518
chr3	65000001	66000000	-0.12807530268692313
chr2	177000001	178000000	-0.12763504860272418
chr9	94000001	95000000	-0.12763199797485436
chr7	81000001	82000000	-0.12736979890308797
chr5	76000001	77000000	-0.12713112366213142
chr10	126000001	127000000	-0.1267000735345253
chr8	6000001	7000000	-0.12662069177441637
chr5	148000001	149000000	-0.12632822024077986
chr6	85000001	86000000	-0.12620926140871286
chr10	81000001	82000000	-0.1258955601616303
chr3	88000001	89000000	-0.1258787150297746
chr2	161000001	162000000	-0.12517388546532213
chr2	147000001	148000000	-0.12474804502543359
chr3	28000001	29000000	-0.12423845543673592
chr5	171000001	172000000	-0.12371913586881769
chr5	143000001	144000000	-0.12344698213886297
chr9	22000001	23000000	-0.12343570375751305
chr6	163000001	164000000	-0.12307445559170686
chr2	58000001	59000000	-0.12307138395434711
chr2	141000001	142000000	-0.12288236357635217
chr3	230000001	231000000	-0.12285202075488642
chr6	120000001	121000000	-0.12265361736799084
chr7	53000001	54000000	-0.12245173434574601
chr6	100000001	101000000	-0.12229447525361727
chr10	99000001	100000000	-0.12200787825852408
chr9	45000001	46000000	-0.12192073353006974
chr9	151000001	152000000	-0.1218130224939556
chr1	121000001	122000000	-0.12181267870812279
chr8	19000001	20000000	-0.12180600786636606
chr5	15000001	16000000	-0.12025061245403175
chr8	24000001	25000000	-0.1200150749311178
chr2	240000001	241000000	-0.11907056412842025
chr9	4000001	5000000	-0.11897418771676722
chr5	180000001	181000000	-0.11863608532251096
chr7	10000001	11000000	-0.11855647957595
chr6	36000001	37000000	-0.11825809422913777
chr9	143000001	144000000	-0.11824174126105179
chr5	22000001	23000000	-0.11810015012853216
chr1	113000001	114000000	-0.11790876386617427
chr8	40000001	41000000	-0.11764653906073813
chr5	21000001	22000000	-0.11716358338481575
chr5	30000001	31000000	-0.11686122759824806
chr7	109000001	110000000	-0.11682877955212063
chr3	9000001	10000000	-0.11661834763841077
chr10	40000001	41000000	-0.11651429667220427
chr5	178000001	179000000	-0.11646859604398187
chr5	176000001	177000000	-0.11638650589896035
chr6	162000001	163000000	-0.1163754233287407
chr10	15000001	16000000	-0.11623898480913726
chr7	130000001	131000000	-0.11617138021963354
chr3	99000001	100000000	-0.11575621472863046
chr9	108000001	109000000	-0.11519933921963874
chr3	56000001	57000000	-0.11474038519594751
chr4	131000001	132000000	-0.11454668262526603
chr6	2000001	3000000	-0.11446757083419078
chr2	104000001	105000000	-0.11422623654736937
chr5	154000001	155000000	-0.11421260414945199
chr2	175000001	176000000	-0.11420330358625969
chr7	1000001	2000000	-0.11418358849563463
chr9	3000001	4000000	-0.1134203552773897
chr5	41000001	42000000	-0.1128563538502857
chr5	64000001	65000000	-0.11273032493500935
chr3	115000001	116000000	-0.11262330798379906
chr10	14000001	15000000	-0.11253401354512582
chr1	119000001	120000000	-0.11251526176008476
chr7	36000001	37000000	-0.11219190219332714
chr10	140000001	141000000	-0.1121859251612525
chr9	142000001	143000000	-0.11188106699486199
chr2	180000001	181000000	-0.111546820353348
chr5	168000001	169000000	-0.11112754673344126
chr2	136000001	137000000	-0.11087321711171658
chr5	34000001	35000000	-0.11072981119673553
chr3	144000001	145000000	-0.11059737828421962
chr9	138000001	139000000	-0.11032165370127382
chr3	11000001	12000000	-0.11007050783604909
chr6	43000001	44000000	-0.10972153906690242
chr7	7000001	8000000	-0.10960468880233953
chr5	195000001	196000000	-0.10950405145866983
chr2	222000001	223000000	-0.10950050584241969
chr2	202000001	203000000	-0.1094806089955858
chr10	113000001	114000000	-0.10932532387282934
chr2	144000001	145000000	-0.1088009859945686
chr9	82000001	83000000	-0.10859467786986604
chr2	138000001	139000000	-0.10848168591119892
chr10	1	1000000	-0.10836625252649472
chr5	47000001	48000000	-0.10820369840961688
chr10	48000001	49000000	-0.10810136355295458
chr3	136000001	137000000	-0.1073035188105628
chr2	221000001	222000000	-0.10717869660768939
chr9	101000001	102000000	-0.10698472007622122
chr3	58000001	59000000	-0.10652480364895839
chr2	116000001	117000000	-0.10645115812264656
chr5	90000001	91000000	-0.10639203473861117
chr7	18000001	19000000	-0.1059155475960558
chr3	215000001	216000000	-0.10550277929556026
chr3	123000001	124000000	-0.10519457903729627
chr5	16000001	17000000	-0.10507133179758797
chr9	53000001	54000000	-0.10471060653444689
chr2	214000001	215000000	-0.10468549742387709
chr7	115000001	116000000	-0.10461056826791813
chr10	28000001	29000000	-0.1044823741786003
chr6	119000001	120000000	-0.10395975595706455
chr6	5000001	6000000	-0.10387642639316853
chr3	59000001	60000000	-0.10376515519629335
chr9	23000001	24000000	-0.10351400021980511
chr3	81000001	82000000	-0.10322026312413832
chr4	1000001	2000000	-0.1025005609115032
chr2	183000001	184000000	-0.10244103231980856
chr10	44000001	45000000	-0.10243977851761055
chr9	129000001	130000000	-0.102166320789395
chr3	96000001	97000000	-0.10199207042817889
chr9	25000001	26000000	-0.10191681034376267
chr5	62000001	63000000	-0.1016626370384109
chr5	185000001	186000000	-0.10150562938044691
chr5	42000001	43000000	-0.10128245652793762
chr7	126000001	127000000	-0.10060631162092694
chr1	175000001	176000000	-0.10058061719644029
chr10	137000001	138000000	-0.10049148187318126
chr2	194000001	195000000	-0.10036067135331894
chr8	27000001	28000000	-0.10033261732508983
chr6	4000001	5000000	-0.10029381290999649
chr10	93000001	94000000	-0.1002531738257596
chr2	223000001	224000000	-0.10016259736594076
chr10	23000001	24000000	-0.09996939019675367
chr7	54000001	55000000	-0.09963291009382103
chr6	26000001	27000000	-0.09914761450239164
chr9	148000001	149000000	-0.09905255904065008
chr7	47000001	48000000	-0.09901739241715023
chr8	72000001	73000000	-0.09899481660281517
chr10	21000001	22000000	-0.09830330764835425
chr9	122000001	123000000	-0.09817870651500321
chr4	217000001	218000000	-0.09813437213220189
chr3	12000001	13000000	-0.09804669802560968
chr3	137000001	138000000	-0.09800394191280841
chr5	20000001	21000000	-0.09781269023624684
chr3	38000001	39000000	-0.09777087277408311
chr10	12000001	13000000	-0.09769479283456575
chr3	7000001	8000000	-0.09732884913016583
chr10	19000001	20000000	-0.09724426732865107
chr10	127000001	128000000	-0.09710627974158728
chr8	12000001	13000000	-0.09682137483108667
chr2	156000001	157000000	-0.0965139451847395
chr5	85000001	86000000	-0.09649568197591436
chr3	118000001	119000000	-0.09604460705140036
chr6	95000001	96000000	-0.09575178848508988
chr3	5000001	6000000	-0.09563171927230331
chr2	47000001	48000000	-0.09555746156300922
chr1	93000001	94000000	-0.09554645383785336
chr5	127000001	128000000	-0.09540943156881605
chr4	219000001	220000000	-0.09478933750076711
chr5	187000001	188000000	-0.09463500320834492
chr10	136000001	137000000	-0.09458387482387019
chr5	175000001	176000000	-0.09418183379474017
chr1	142000001	143000000	-0.09387888533484177
chr10	70000001	71000000	-0.09387390827704782
chr9	123000001	124000000	-0.09371674062348867
chr10	26000001	27000000	-0.09360054136210211
chr5	95000001	96000000	-0.0932212933854233
chr7	35000001	36000000	-0.0928542653681895
chr3	24000001	25000000	-0.0927193600773736
chr10	118000001	119000000	-0.09234959276075756
chr9	52000001	53000000	-0.09223348356400701
chr2	149000001	150000000	-0.09217928755247469
chr9	16000001	17000000	-0.0921516505234982
chr8	23000001	24000000	-0.09208185442646721
chr8	67000001	68000000	-0.09196130527464205
chr5	151000001	152000000	-0.09191331753647194
chr8	75000001	76000000	-0.09187388403205295
chr2	132000001	133000000	-0.0914268170138375
chr5	8000001	9000000	-0.09079890545719654
chr1	72000001	73000000	-0.09000854728972355
chr9	24000001	25000000	-0.08969773519954065
chr2	186000001	187000000	-0.08958968445627861
chr3	31000001	32000000	-0.08913168202826534
chr4	43000001	44000000	-0.08837915313855463
chr3	218000001	219000000	-0.08808244823984987
chr9	147000001	148000000	-0.0878054739914029
chr7	111000001	112000000	-0.087192688762371
chr7	1	1000000	-0.08686767127045751
chr6	117000001	118000000	-0.086626014975058
chr9	92000001	93000000	-0.08584378100364659
chr6	96000001	97000000	-0.08576767519217265
chr5	199000001	200000000	-0.08563101817786248
chr5	55000001	56000000	-0.08551746907024901
chr2	70000001	71000000	-0.08541333800390427
chr8	45000001	46000000	-0.08538305673227602
chr6	164000001	165000000	-0.0850336864033032
chr8	73000001	74000000	-0.08481688507493734
chr6	30000001	31000000	-0.0844683722909966
chr5	86000001	87000000	-0.08420418773099793
chr7	114000001	115000000	-0.08404801104489494
chr1	68000001	69000000	-0.08366436133862137
chr5	177000001	178000000	-0.08323616821576207
chr5	204000001	205000000	-0.08302481343825302
chr3	64000001	65000000	-0.08282279780837963
chr3	104000001	105000000	-0.0827471743331023
chr3	10000001	11000000	-0.08269118617954126
chr5	80000001	81000000	-0.08223534986953981
chr8	1000001	2000000	-0.08222993095076296
chr10	123000001	124000000	-0.08213220833711767
chr2	239000001	240000000	-0.0821037070595194
chr5	173000001	174000000	-0.08195907738571649
chr3	3000001	4000000	-0.08182240884617063
chr1	115000001	116000000	-0.08157068152174557
chr9	136000001	137000000	-0.08146426734698438
chr4	243000001	244000000	-0.08099383149203347
chr5	65000001	66000000	-0.08016741272012284
chr2	42000001	43000000	-0.08001280315789412
chr3	100000001	101000000	-0.07986966987908575
chr5	19000001	20000000	-0.079636834637631
chr10	55000001	56000000	-0.0791245531614645
chr10	134000001	135000000	-0.0790942184331525
chr6	110000001	111000000	-0.07901406829401626
chr6	89000001	90000000	-0.07896789675804482
chr10	22000001	23000000	-0.07885465600202025
chr6	25000001	26000000	-0.07878335566303768
chr10	138000001	139000000	-0.07868565292136757
chr1	106000001	107000000	-0.07866763000959998
chr6	46000001	47000000	-0.07836625057091734
chr10	58000001	59000000	-0.07823771482999188
chr5	144000001	145000000	-0.0775571875575088
chr6	81000001	82000000	-0.07728039081198806
chr4	159000001	160000000	-0.07717738830221679
chr2	167000001	168000000	-0.07707079013404343
chr2	1	1000000	-0.07693146586674136
chr9	9000001	10000000	-0.07692616194012651
chr7	3000001	4000000	-0.07652771636808225
chr5	68000001	69000000	-0.07645838073184917
chr2	110000001	111000000	-0.07631989589942827
chr9	96000001	97000000	-0.07614622529025249
chr8	65000001	66000000	-0.07611579799312344
chr9	39000001	40000000	-0.07609441569723537
chr3	133000001	134000000	-0.07591296675746648
chr5	51000001	52000000	-0.07563234383804075
chr4	201000001	202000000	-0.0750628491278441
chr6	135000001	136000000	-0.07492120825328397
chr4	240000001	241000000	-0.07393382189574899
chr9	109000001	110000000	-0.07367723379205554
chr9	6000001	7000000	-0.07346439034672853
chr5	184000001	185000000	-0.0731911870591629
chr9	19000001	20000000	-0.07311013182457952
chr5	170000001	171000000	-0.07267334170193111
chr1	170000001	171000000	-0.07260030258588866
chr4	194000001	195000000	-0.0722826237075587
chr1	126000001	127000000	-0.07201744819364596
chr3	135000001	136000000	-0.07197643470290807
chr4	239000001	240000000	-0.07186208928167233
chr2	226000001	227000000	-0.07174174779992966
chr7	85000001	86000000	-0.07166620032248558
chr5	179000001	180000000	-0.07138093591728828
chr10	116000001	117000000	-0.07131165543916822
chr10	83000001	84000000	-0.07115604816299342
chr5	2000001	3000000	-0.07083177886894494
chr7	176000001	177000000	-0.07081507890560293
chr6	97000001	98000000	-0.07080456140699476
chr7	87000001	88000000	-0.07044986460931477
chr4	137000001	138000000	-0.07030737926157907
chr3	221000001	222000000	-0.07000680589080878
chr9	141000001	142000000	-0.06974837672204476
chr6	59000001	60000000	-0.06967845843405347
chr9	134000001	135000000	-0.06954159782802907
chr3	147000001	148000000	-0.0690045602322334
chr6	76000001	77000000	-0.06876629802374153
chr4	197000001	198000000	-0.06871280393876536
chr3	142000001	143000000	-0.06866214193338302
chr9	124000001	125000000	-0.06861820533558721
chr10	88000001	89000000	-0.0684045638931511
chr5	93000001	94000000	-0.06834976793473128
chr3	119000001	120000000	-0.06832954114528994
chr6	99000001	100000000	-0.06832270465593114
chr3	223000001	224000000	-0.06831638628313248
chr3	219000001	220000000	-0.06796071574642146
chr4	141000001	142000000	-0.06787623837238888
chr10	90000001	91000000	-0.0672445475266349
chr3	45000001	46000000	-0.0671080642115439
chr7	134000001	135000000	-0.06703797225529554
chr8	28000001	29000000	-0.0668311001613682
chr2	188000001	189000000	-0.06661397772521843
chr4	205000001	206000000	-0.06611383170789818
chr2	218000001	219000000	-0.06606245967399248
chr3	102000001	103000000	-0.06590529049229663
chr3	48000001	49000000	-0.06572899447465977
chr2	8000001	9000000	-0.06561497779841197
chr3	16000001	17000000	-0.06526522016518298
chr7	49000001	50000000	-0.06504218464644525
chr3	107000001	108000000	-0.06502086397274542
chr6	107000001	108000000	-0.06483331236806422
chr2	163000001	164000000	-0.0639727868381881
chr7	102000001	103000000	-0.06378044810351835
chr5	60000001	61000000	-0.06350154405762205
chr2	217000001	218000000	-0.06325475956834496
chr2	66000001	67000000	-0.06282956969125986
chr2	229000001	230000000	-0.06221154610806265
chr4	13000001	14000000	-0.06218513470387628
chr9	132000001	133000000	-0.06168219024047508
chr4	173000001	174000000	-0.06160857094501584
chr7	101000001	102000000	-0.06140517358997098
chr9	145000001	146000000	-0.06075905934546179
chr2	190000001	191000000	-0.060732194511383376
chr3	97000001	98000000	-0.06064966879764066
chr7	31000001	32000000	-0.06060549557112026
chr7	2000001	3000000	-0.06060321686905628
chr5	12000001	13000000	-0.06056166372439214
chr5	142000001	143000000	-0.060350798984976355
chr9	15000001	16000000	-0.06027751159178475
chr8	25000001	26000000	-0.06006003456493345
chr10	18000001	19000000	-0.05983019683409816
chr4	143000001	144000000	-0.059610407093440745
chr5	36000001	37000000	-0.05943532282862945
chr1	166000001	167000000	-0.05943326997611284
chr9	135000001	136000000	-0.05940372981949616
chr10	66000001	67000000	-0.059387037594577564
chr5	5000001	6000000	-0.05937833188704035
chr8	63000001	64000000	-0.059142694157455114
chr6	105000001	106000000	-0.05900048249525959
chr8	30000001	31000000	-0.05888624566804353
chr3	17000001	18000000	-0.05885956445960982
chr3	231000001	232000000	-0.05872009294072947
chr5	75000001	76000000	-0.058710231236611364
chr3	228000001	229000000	-0.05830557333335828
chr6	74000001	75000000	-0.058238091812861444
chr4	195000001	196000000	-0.058029772690024774
chr3	229000001	230000000	-0.05795926735632763
chr7	29000001	30000000	-0.05756536296761616
chr10	135000001	136000000	-0.05751034207127292
chr7	44000001	45000000	-0.057496838088646016
chr5	58000001	59000000	-0.057459758899786696
chr9	8000001	9000000	-0.05740254644379488
chr1	114000001	115000000	-0.057381408930169645
chr5	208000001	209000000	-0.05731194330346927
chr1	82000001	83000000	-0.05717689921319762
chr7	104000001	105000000	-0.05701711246701523
chr6	125000001	126000000	-0.05669211591402258
chr5	150000001	151000000	-0.056573620547926036
chr5	17000001	18000000	-0.056503262855867084
chr4	230000001	231000000	-0.05605745558003801
chr6	148000001	149000000	-0.05591884406367548
chr3	8000001	9000000	-0.05591218160969852
chr4	229000001	230000000	-0.055815876031181946
chr7	77000001	78000000	-0.05549993492108975
chr2	140000001	141000000	-0.05546615886970605
chr6	73000001	74000000	-0.05534515943484061
chr7	9000001	10000000	-0.055324567731404435
chr3	148000001	149000000	-0.055271016586953735
chr2	7000001	8000000	-0.055255754957207415
chr1	104000001	105000000	-0.05518128918415857
chr1	160000001	161000000	-0.05512740011200106
chr3	68000001	69000000	-0.05509254686166673
chr2	69000001	70000000	-0.05478353669862542
chr6	118000001	119000000	-0.054743683790045246
chr7	28000001	29000000	-0.05437380632077421
chr2	94000001	95000000	-0.054201318658679346
chr10	122000001	123000000	-0.05416392862868406
chr9	106000001	107000000	-0.05413355850869049
chr6	9000001	10000000	-0.053916679869732684
chr8	7000001	8000000	-0.053866430702298365
chr2	68000001	69000000	-0.05377876879276126
chr6	8000001	9000000	-0.053658431873867235
chr9	7000001	8000000	-0.05348948297625985
chr5	32000001	33000000	-0.05288845931217858
chr9	70000001	71000000	-0.05285524792646194
chr1	157000001	158000000	-0.0524464776711893
chr3	122000001	123000000	-0.05178839105892083
chr9	128000001	129000000	-0.05155426252166156
chr9	51000001	52000000	-0.05126831347466092
chr5	158000001	159000000	-0.0511703203516121
chr8	4000001	5000000	-0.05029316250910695
chr4	233000001	234000000	-0.05024419486119135
chr5	205000001	206000000	-0.05020745845237618
chr6	114000001	115000000	-0.05002710996006076
chr10	10000001	11000000	-0.04984684747999294
chr6	158000001	159000000	-0.04963632968537838
chr6	32000001	33000000	-0.04931958684571376
chr9	29000001	30000000	-0.049203177001531345
chr4	244000001	245000000	-0.04897694655983228
chr6	92000001	93000000	-0.04851630155114209
chr5	209000001	210000000	-0.04827586724866972
chr5	186000001	187000000	-0.048204747277021634
chr7	19000001	20000000	-0.04767365979845606
chr2	243000001	244000000	-0.047530470316757244
chr1	69000001	70000000	-0.04749303956251468
chr5	198000001	199000000	-0.04713423474386564
chr5	100000001	101000000	-0.04711573716631997
chr2	5000001	6000000	-0.04703592878956996
chr5	56000001	57000000	-0.04691116317185699
chr4	42000001	43000000	-0.04691106927809469
chr4	181000001	182000000	-0.046702750461344304
chr5	53000001	54000000	-0.04626858856638612
chr8	16000001	17000000	-0.04616775486882493
chr9	152000001	153000000	-0.04612515192286799
chr7	95000001	96000000	-0.04593664632367037
chr6	115000001	116000000	-0.04505707686850066
chr2	102000001	103000000	-0.04501217658955037
chr3	214000001	215000000	-0.044938571792725604
chr2	54000001	55000000	-0.04489411052795281
chr7	5000001	6000000	-0.04477249070146916
chr2	187000001	188000000	-0.04467666841690261
chr5	7000001	8000000	-0.044390671727183015
chr8	32000001	33000000	-0.04438942125224453
chr4	163000001	164000000	-0.0443222929445776
chr6	112000001	113000000	-0.04311170037360301
chr1	109000001	110000000	-0.04284498917516512
chr7	34000001	35000000	-0.042843316477643514
chr10	139000001	140000000	-0.04245345103537478
chr6	146000001	147000000	-0.041729746054334556
chr7	125000001	126000000	-0.04110602027890434
chr5	201000001	202000000	-0.0410214354072434
chr8	62000001	63000000	-0.04085586323725374
chr2	129000001	130000000	-0.040787997570503276
chr4	191000001	192000000	-0.040739568145200175
chr2	210000001	211000000	-0.04071835578681499
chr6	165000001	166000000	-0.04056441971262025
chr1	149000001	150000000	-0.04041434204794852
chr3	224000001	225000000	-0.040313984178371766
chr2	117000001	118000000	-0.04006387468186007
chr5	69000001	70000000	-0.03985560928231747
chr8	64000001	65000000	-0.03944086484112187
chr9	121000001	122000000	-0.03933653761284886
chr4	139000001	140000000	-0.03915603677577201
chr3	4000001	5000000	-0.03895905948343177
chr9	44000001	45000000	-0.0387616570769543
chr8	39000001	40000000	-0.03857888616854673
chr7	113000001	114000000	-0.038539726579252934
chr5	43000001	44000000	-0.03852234200341408
chr2	134000001	135000000	-0.03822507631978678
chr7	30000001	31000000	-0.037696155753032076
chr3	42000001	43000000	-0.03737860020558279
chr3	129000001	130000000	-0.037307967279489505
chr2	9000001	10000000	-0.036198955461481774
chr9	105000001	106000000	-0.03585530742909448
chr3	2000001	3000000	-0.03564676506856295
chr2	231000001	232000000	-0.03564432803155067
chr6	141000001	142000000	-0.03563974085290465
chr9	37000001	38000000	-0.03502744719719423
chr4	95000001	96000000	-0.03494907257757029
chr10	125000001	126000000	-0.034837080538478074
chr7	127000001	128000000	-0.03474982095221262
chr5	27000001	28000000	-0.03429078212187684
chr8	20000001	21000000	-0.034282509463376944
chr6	31000001	32000000	-0.03407396091776908
chr10	128000001	129000000	-0.033996847080164955
chr1	120000001	121000000	-0.03367855331784964
chr5	189000001	190000000	-0.03341765458140568
chr9	10000001	11000000	-0.03320868551941577
chr2	81000001	82000000	-0.03269028534451582
chr10	100000001	101000000	-0.03238508207049509
chr9	125000001	126000000	-0.032014777074655026
chr3	14000001	15000000	-0.03199716339901781
chr7	48000001	49000000	-0.03184293971146755
chr2	165000001	166000000	-0.031223463226277934
chr8	5000001	6000000	-0.030956126735217533
chr3	140000001	141000000	-0.030791850067560782
chr6	131000001	132000000	-0.03078296371025714
chr10	31000001	32000000	-0.030772169575258683
chr1	123000001	124000000	-0.0307323068448197
chr4	200000001	201000000	-0.030625710990553907
chr5	207000001	208000000	-0.030622709172441094
chr4	146000001	147000000	-0.030554571644344906
chr2	189000001	190000000	-0.030382641420429304
chr2	97000001	98000000	-0.030047601203378013
