chr_name	start	end	log2FoldChange	padj	MSTRG_exon_id	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr1	63848853	63848912	17.28625923	0.008241561	MSTRG.2239:E4	MSTRG.2239	Zm00001d029250	GRMZM2G109271	Succinate dehydrogenase [ubiquinone] flavoprotein subunit 1 mitochondrial	[source:homolog]
chr1	63848853	63848912	17.28625923	0.008241561	MSTRG.2239:E4	MSTRG.2239	Zm00001d029251	GRMZM2G109221		
chr1	63848853	63848912	17.28625923	0.008241561	MSTRG.2239:E4	MSTRG.2239	Zm00001d029254	GRMZM2G109201	Solute carrier family 2%2C facilitated glucose transporter member 8  	 [source: RefGen_v3] 
chr1	63834993	63835052	18.79180867	5.429999999999999e-16	MSTRG.2239:E3	MSTRG.2239	Zm00001d029250	GRMZM2G109271	Succinate dehydrogenase [ubiquinone] flavoprotein subunit 1 mitochondrial	[source:homolog]
chr1	63834993	63835052	18.79180867	5.429999999999999e-16	MSTRG.2239:E3	MSTRG.2239	Zm00001d029251	GRMZM2G109221		
chr1	63834993	63835052	18.79180867	5.429999999999999e-16	MSTRG.2239:E3	MSTRG.2239	Zm00001d029254	GRMZM2G109201	Solute carrier family 2%2C facilitated glucose transporter member 8  	 [source: RefGen_v3] 
chr3	161552863	161554840	5.383241922000001	2.79e-20	MSTRG.24631:E1	MSTRG.24631	Zm00001d042331	GRMZM2G022159	exocyst subunit exo70 family protein F1	[source:homolog]
chr2	106628660	106628982	5.40008951	9.7e-05	MSTRG.16528:E1	MSTRG.16528	Zm00001d004366	GRMZM2G334336	UDP-glycosyltransferase 74B1	[source:homolog]
chr1	221083988	221084721	5.590157433	0.000640168	MSTRG.6024:E2	MSTRG.6024	Zm00001d032300	GRMZM2G149553	Major facilitator superfamily protein	[source:homolog]
chr10	138275263	138275276	5.655035911000001	1.1099999999999996e-83	MSTRG.12743:E5	MSTRG.12743	Zm00001d026084	GRMZM5G845601	IQ-domain 23	[source:homolog]
chr10	117003502	117003711	5.920063179	7.829999999999999e-21	MSTRG.11867:E19	MSTRG.11867	Zm00001d025398	GRMZM2G050647	Exocyst complex component SEC5A	[source:homolog]
chr10	117004151	117004716	15.24667957	0.005074435	MSTRG.11867:E20	MSTRG.11867	Zm00001d025398	GRMZM2G050647	Exocyst complex component SEC5A	[source:homolog]
chr2	50139732	50139829	5.971890811000001	1.45e-20	MSTRG.15437:E12	MSTRG.15437	Zm00001d003613	GRMZM2G053019	Protein TIC 40 chloroplastic	[source:homolog]
chr10	99815796	99816642	6.014179544	2.33e-33	MSTRG.11365:E1	MSTRG.11365	Zm00001d025016	GRMZM2G177203	Thioredoxin superfamily protein	[source:homolog]
chr10	99815796	99816642	6.014179544	2.33e-33	MSTRG.11365:E1	MSTRG.11365	Zm00001d025016	GRMZM5G823696	Thioredoxin superfamily protein	[source:homolog]
chr1	98383901	98384060	6.14863149	7.31e-09	MSTRG.3188:E6	MSTRG.3188	Zm00001d029997	GRMZM2G050961	chloroplast chaperonin 10	[source:homolog]
chr8	57978245	57978279	6.312071981	1.8600000000000002e-07	MSTRG.52151:E13	MSTRG.52151	Zm00001d009351	GRMZM2G364369	Phytanoyl-CoA dioxygenase	[source:homolog]
chr4	243907192	243907378	6.435855795	0.000291016	MSTRG.34146:E10	MSTRG.34146	Zm00001d053941	GRMZM5G818155	3-isopropylmalate dehydratase large subunit	[source:homolog]
chr2	143653877	143654509	6.802248594	0.004574088	MSTRG.17295:E6	MSTRG.17295	Zm00001d004841	GRMZM2G132968	60S ribosomal protein L3-1	[source:homolog]
chr6	163896315	163896434	6.949144383999999	1.6300000000000002e-19	MSTRG.45700:E2	MSTRG.45700	Zm00001d038753	GRMZM2G101282	Ubiquitin domain-containing protein	[source:homolog]
chr2	60758113	60758223	7.653974676	1.2099999999999995e-143	MSTRG.15706:E10	MSTRG.15706	Zm00001d003817	GRMZM2G073054	Starch branching enzyme IIa  	 [source: RefGen_v3] 
chr1	284442474	284442988	7.970898054	3.8e-15	MSTRG.8165:E2	MSTRG.8165	Zm00001d034118	GRMZM2G105185	Tryptophan N-monooxygenase 2	[source:homolog]
chr7	6732857	6733751	8.322964362999999	6.91e-13	MSTRG.46559:E3	MSTRG.46559	Zm00001d018830	GRMZM2G406170	 burp9;BURP domain-containing protein-RD22-like9:	 [source: characterized gene (MaizeGDB_09082017)]
chr7	6732857	6733751	46.67794522	4.549999999999999e-50	MSTRG.46559:E4	MSTRG.46559	Zm00001d018830	GRMZM2G406170	 burp9;BURP domain-containing protein-RD22-like9:	 [source: characterized gene (MaizeGDB_09082017)]
chr1	207529274	207529592	9.513456862	1.2999999999999994e-264	MSTRG.5607:E3	MSTRG.5607	Zm00001d031940	GRMZM2G058402	F1F0-ATPase inhibitor protein	[source:homolog]
chr3	153856218	153856222	12.04966707	0.009100464	MSTRG.24429:E3	MSTRG.24429	Zm00001d042150	GRMZM2G170689	S-formylglutathione hydrolase	[source:homolog]
chr2	163002820	163003513	12.64843935	7.38e-06	MSTRG.17746:E3	MSTRG.17746	Zm00001d005188	GRMZM2G152438	Cytochrome b5 domain-containing protein RLF	[source:homolog]
chr2	5034857	5034991	13.07889158	0.009317173	MSTRG.13397:E9	MSTRG.13397	Zm00001d002053	GRMZM2G082097	Small RNA degrading nuclease 3	[source:homolog]
chr3	2750537	2750934	13.190335300000001	1.86e-06	MSTRG.21102:E2	MSTRG.21102	Zm00001d039374	GRMZM2G386590	RING-H2 finger protein ATL3	[source:homolog]
chr2	122453237	122453363	13.65616156	0.007641731999999999	MSTRG.16929:E1	MSTRG.16929	Zm00001d004621	GRMZM2G034389	Peptide transporter PTR2  	 [source: RefGen_v3] 
chr9	8474980	8475039	13.81670019	2.34e-06	MSTRG.56617:E3	MSTRG.56617	Zm00001d044969	GRMZM2G371870	Protein REVEILLE 8	[source:homolog]
chr10	114053125	114053290	13.97092732	0.003945177	MSTRG.11742:E2	MSTRG.11742	Zm00001d025310	GRMZM2G368047	Putative RING zinc finger domain superfamily protein  	 [source: RefGen_v3] 
chr10	114053125	114053290	13.97092732	0.003945177	MSTRG.11742:E2	MSTRG.11742	Zm00001d025323	GRMZM2G443509	Probable protein phosphatase 2C 40	[source:homolog]
chr2	42148757	42149665	14.29982437	7.81e-06	MSTRG.15223:E1	MSTRG.15223	Zm00001d003378	GRMZM2G042443	 mop1;mediator of paramutation1: recessive changes B' phenotype to dark	 similar to B1-I
chr2	42150148	42150298	17.85054707	1.01e-15	MSTRG.15223:E2	MSTRG.15223	Zm00001d003378	GRMZM2G042443	 mop1;mediator of paramutation1: recessive changes B' phenotype to dark	 similar to B1-I
chr2	183370696	183370823	14.47881846	0.009479356	MSTRG.18330:E5	MSTRG.18330	Zm00001d005687	GRMZM2G527891	 trps5;trehalose-6-phosphate synthase5:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	183370480	183370600	15.17294723	3.79e-05	MSTRG.18330:E4	MSTRG.18330	Zm00001d005687	GRMZM2G527891	 trps5;trehalose-6-phosphate synthase5:	 [source: characterized gene (MaizeGDB_09082017)]
chr3	183077263	183077345	14.69283137	1e-09	MSTRG.25377:E9	MSTRG.25377	Zm00001d042888	GRMZM2G373685		
chr6	171041056	171041316	15.00492043	0.005387008	MSTRG.46273:E1	MSTRG.46273	Zm00001d039147	GRMZM2G158998	Phox-associated domain;Phox-like;Sorting nexin C-terminal	[source:homolog]
chr5	178197625	178198137	15.21515853	0.000110327	MSTRG.39258:E6	MSTRG.39258	Zm00001d016841	GRMZM5G836353	monooxygenase 1	[source:homolog]
chr5	178197625	178198137	15.21515853	0.000110327	MSTRG.39258:E6	MSTRG.39258	Zm00001d016854	GRMZM2G113325	Ferrochelatase  	 [source: RefGen_v3] 
chr1	272614811	272615018	15.60282266	0.009915338000000001	MSTRG.7691:E9	MSTRG.7691	Zm00001d033741	GRMZM2G022787		
chr5	183471628	183471709	15.64990827	0.0005801609999999999	MSTRG.39459:E5	MSTRG.39459	Zm00001d017042	GRMZM2G172900	Serine/threonine-protein kinase Nek4  	 [source: RefGen_v3] 
chr1	195292517	195292999	15.74456207	0.000653404	MSTRG.5131:E3	MSTRG.5131	Zm00001d031580	GRMZM2G703858	RPM1-interacting protein 4	[source:homolog]
chr5	2175795	2175879	15.81712446	0.007938315	MSTRG.36126:E5	MSTRG.36126	Zm00001d012931	GRMZM2G121826	Protein kinase protein with tetratricopeptide repeat domain	[source:homolog]
chr10	22626376	22626478	15.94117825	0.000136518	MSTRG.9812:E5	MSTRG.9812	Zm00001d023807	GRMZM2G404377	MIF4G domain-containing protein / MA3 domain-containing protein	[source:homolog]
chr10	131476807	131477155	16.6616315	3.45e-06	MSTRG.12414:E7	MSTRG.12414	Zm00001d025846	GRMZM5G810727	Beta-glucosidase 47	[source:homolog]
chr2	172134562	172134567	16.73929721	6.31e-08	MSTRG.17959:E4	MSTRG.17959	Zm00001d005392	GRMZM2G352855	Lecithin-cholesterol acyltransferase-like 1	[source:homolog]
chr5	197368338	197368813	16.95166295	0.0023685439999999998	MSTRG.40012:E7	MSTRG.40012	Zm00001d017487	GRMZM2G157990		
chr1	17552338	17552420	17.12003964	0.00401387	MSTRG.731:E15	MSTRG.731	Zm00001d027916	GRMZM2G097434	Phosphoinositide phosphatase SAC2	[source:homolog]
chr5	2469075	2469160	17.46018615	2.06e-06	MSTRG.36164:E4	MSTRG.36164	Zm00001d012969	GRMZM2G002765	NEDD8-activating enzyme E1 regulatory subunit AXR1	[source:homolog]
chr5	204196713	204196931	17.56992732	6.65e-05	MSTRG.40235:E9	MSTRG.40235	Zm00001d017685	GRMZM2G112626	Chaperone DnaJ-domain superfamily protein	[source:homolog]
chr5	204196713	204196976	18.36170841	1.44e-08	MSTRG.40235:E10	MSTRG.40235	Zm00001d017685	GRMZM2G112626	Chaperone DnaJ-domain superfamily protein	[source:homolog]
chr10	128578423	128578751	17.93986745	2.2e-11	MSTRG.12304:E7	MSTRG.12304	Zm00001d025762	GRMZM2G070255		
chr10	128577739	128577837	18.48092856	4.06e-18	MSTRG.12304:E6	MSTRG.12304	Zm00001d025762	GRMZM2G070255		
chr5	197037867	197038255	18.05380072	0.003968107	MSTRG.39997:E3	MSTRG.39997	Zm00001d017477	GRMZM2G041839	Ethylene-responsive transcription factor ERF035	[source:homolog]
chr10	83965686	83966354	19.58717312	6.419999999999999e-18	MSTRG.11007:E14	MSTRG.11007	Zm00001d024698	GRMZM2G148924	Polycomb group protein FIE2  	 [source: RefGen_v3] 
chr4	71006623	71008128	20.20956899	1.93e-28	MSTRG.29514:E3	MSTRG.29514	Zm00001d050178	GRMZM2G133394	Eukaryotic aspartyl protease family protein	[source:homolog]
chr4	70770562	70770666	20.47454836	4.85e-12	MSTRG.29514:E1	MSTRG.29514	Zm00001d050178	GRMZM2G133394	Eukaryotic aspartyl protease family protein	[source:homolog]
chr1	84143968	84145038	20.56925105	4.88e-08	MSTRG.3001:E5	MSTRG.3001	Zm00001d029722	GRMZM2G125304		
chr10	96589353	96589471	21.3131451	8.89e-39	MSTRG.11296:E6	MSTRG.11296	Zm00001d024952	GRMZM5G858454	 aco2;aconitase2: electrophoretic mobility	 [source: characterized gene (MaizeGDB_09082017)]
chr2	231181817	231181978		1.0699999999999999e-10	MSTRG.20331:E8	MSTRG.20331	Zm00001d007417	GRMZM2G166718	ATP-dependent DNA helicase  chloroplastic	[source:homolog]
chr5	209364407	209364499		8.809999999999999e-09	MSTRG.40441:E7	MSTRG.40441	Zm00001d017874	GRMZM2G150172	LORELEI-LIKE-GPI ANCHORED PROTEIN 3	[source:homolog]
chr5	209364407	209364499		8.809999999999999e-09	MSTRG.40441:E7	MSTRG.40441	Zm00001d017876	GRMZM2G452580	Phosphatidylinositol/phosphatidylcholine transfer protein SFH13	[source:homolog]
chr5	209364629	209364727		0.000267483	MSTRG.40441:E8	MSTRG.40441	Zm00001d017874	GRMZM2G150172	LORELEI-LIKE-GPI ANCHORED PROTEIN 3	[source:homolog]
chr5	209364629	209364727		0.000267483	MSTRG.40441:E8	MSTRG.40441	Zm00001d017876	GRMZM2G452580	Phosphatidylinositol/phosphatidylcholine transfer protein SFH13	[source:homolog]
chr5	209364802	209364851		7.49e-12	MSTRG.40441:E9	MSTRG.40441	Zm00001d017874	GRMZM2G150172	LORELEI-LIKE-GPI ANCHORED PROTEIN 3	[source:homolog]
chr5	209364802	209364851		7.49e-12	MSTRG.40441:E9	MSTRG.40441	Zm00001d017876	GRMZM2G452580	Phosphatidylinositol/phosphatidylcholine transfer protein SFH13	[source:homolog]
chr6	93695142	93695478		2.49e-05	MSTRG.43271:E2	MSTRG.43271	Zm00001d036583	GRMZM2G362726	BEACH domain-containing protein C2	[source:homolog]
chr6	93695667	93695855		0.006255504	MSTRG.43271:E3	MSTRG.43271	Zm00001d036583	GRMZM2G362726	BEACH domain-containing protein C2	[source:homolog]
chr6	93709366	93709478		0.004461263	MSTRG.43271:E8	MSTRG.43271	Zm00001d036583	GRMZM2G362726	BEACH domain-containing protein C2	[source:homolog]
chr7	42067101	42067327		1.83e-07	MSTRG.47505:E15	MSTRG.47505	Zm00001d019552	GRMZM2G146463	Alpha-galactosidase  	 [source: RefGen_v3] 
chr7	42067101	42067327		1.83e-07	MSTRG.47505:E15	MSTRG.47505	Zm00001d019553	GRMZM2G146331	DNA-directed RNA polymerases I%2C II%2C and III 7.3 kDa polypeptide  	 [source: RefGen_v3] 
chr8	176802976	176803135		6.05e-17	MSTRG.57606:E2	MSTRG.57606	Zm00001d012571	GRMZM2G091006	DNA-(apurinic or apyrimidinic site) lyase chloroplastic	[source:homolog]
chr8	176802976	176803135		6.05e-17	MSTRG.57606:E2	MSTRG.57606	Zm00001d012572	AC194405.3_FG009	 al9;aleurone9: aleurone specific cDNA	 unknown function
chr8	176804752	176804799		9.210000000000002e-16	MSTRG.57606:E4	MSTRG.57606	Zm00001d012571	GRMZM2G091006	DNA-(apurinic or apyrimidinic site) lyase chloroplastic	[source:homolog]
chr8	176804752	176804799		9.210000000000002e-16	MSTRG.57606:E4	MSTRG.57606	Zm00001d012572	AC194405.3_FG009	 al9;aleurone9: aleurone specific cDNA	 unknown function
chr8	176806242	176806492		6.599999999999999e-40	MSTRG.57606:E7	MSTRG.57606	Zm00001d012571	GRMZM2G091006	DNA-(apurinic or apyrimidinic site) lyase chloroplastic	[source:homolog]
chr8	176806242	176806492		6.599999999999999e-40	MSTRG.57606:E7	MSTRG.57606	Zm00001d012572	AC194405.3_FG009	 al9;aleurone9: aleurone specific cDNA	 unknown function
chr8	176806594	176806830		2.83e-18	MSTRG.57606:E8	MSTRG.57606	Zm00001d012571	GRMZM2G091006	DNA-(apurinic or apyrimidinic site) lyase chloroplastic	[source:homolog]
chr8	176806594	176806830		2.83e-18	MSTRG.57606:E8	MSTRG.57606	Zm00001d012572	AC194405.3_FG009	 al9;aleurone9: aleurone specific cDNA	 unknown function
chr8	176807183	176807262		1.01e-30	MSTRG.57606:E9	MSTRG.57606	Zm00001d012571	GRMZM2G091006	DNA-(apurinic or apyrimidinic site) lyase chloroplastic	[source:homolog]
chr8	176807183	176807262		1.01e-30	MSTRG.57606:E9	MSTRG.57606	Zm00001d012572	AC194405.3_FG009	 al9;aleurone9: aleurone specific cDNA	 unknown function
chr8	176807347	176807447		1.28e-28	MSTRG.57606:E10	MSTRG.57606	Zm00001d012571	GRMZM2G091006	DNA-(apurinic or apyrimidinic site) lyase chloroplastic	[source:homolog]
chr8	176807347	176807447		1.28e-28	MSTRG.57606:E10	MSTRG.57606	Zm00001d012572	AC194405.3_FG009	 al9;aleurone9: aleurone specific cDNA	 unknown function
chr8	176808248	176808827		8.55e-24	MSTRG.57606:E12	MSTRG.57606	Zm00001d012571	GRMZM2G091006	DNA-(apurinic or apyrimidinic site) lyase chloroplastic	[source:homolog]
chr8	176808248	176808827		8.55e-24	MSTRG.57606:E12	MSTRG.57606	Zm00001d012572	AC194405.3_FG009	 al9;aleurone9: aleurone specific cDNA	 unknown function
chr8	176812685	176812692		9.97e-31	MSTRG.57606:E13	MSTRG.57606	Zm00001d012571	GRMZM2G091006	DNA-(apurinic or apyrimidinic site) lyase chloroplastic	[source:homolog]
chr8	176812685	176812692		9.97e-31	MSTRG.57606:E13	MSTRG.57606	Zm00001d012572	AC194405.3_FG009	 al9;aleurone9: aleurone specific cDNA	 unknown function
