chr_name	start	end	log2FoldChange	padj	MSTRG_transcript_id	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr2	50120906	50141133	3.4882770374770997	2.4950598517166397e-05	MSTRG.15437.2	MSTRG.15437	Zm00001d003613	GRMZM2G053019	Protein TIC 40 chloroplastic	[source:homolog]
chr6	142513503	142521090	3.49099018729156	3.08589368289625e-05	Zm00001d037932_T008	MSTRG.44859	Zm00001d037932	GRMZM2G325804	Transducin/WD40 repeat-like superfamily protein	[source:homolog]
chr6	171614957	171616918	3.49583576710088	0.0248933551021277	MSTRG.46293.5	MSTRG.46293	Zm00001d039166	GRMZM2G113355	Plant cysteine oxidase 2	[source:homolog]
chr8	140853366	140855648	3.49698478217666	0.0048276671086263205	Zm00001d011152_T064	MSTRG.54902	Zm00001d011152	GRMZM5G876518	40S ribosomal protein S4-3	[source:homolog]
chr9	132740017	132744737	3.49725997537294	0.0045369502942239895	Zm00001d047498_T013	MSTRG.60169	Zm00001d047498	GRMZM2G436092	Serine/arginine-rich-splicing factor SR34	[source:homolog]
chr2	30712433	30716196	3.4991664103316302	0.00020174315121526998	Zm00001d003059_T003	MSTRG.14724	Zm00001d003058	GRMZM2G147256	Probable low-specificity L-threonine aldolase 1	[source:homolog]
chr9	134030584	134034475	3.5023530977956896	0.000625136380985834	Zm00001d047534_T005	MSTRG.60226	Zm00001d047534	GRMZM2G006178	ABC transporter E family member 2	[source:homolog]
chr3	170807464	170808550	3.50450753728352	4.50048772064561e-07	Zm00001d042525_T006	MSTRG.24875	Zm00001d042525	GRMZM5G815894	 rpl5a;60S ribosomal protein L5-1 homolog a: endosperm cDNA 5C05D11 (uaz189)	 similar to ribosomal protein
chr7	97213229	97256693	3.5125149126957798	0.00875311793303241	MSTRG.48448.6	MSTRG.48448	Zm00001d020171	GRMZM2G011526	Leucine-rich repeat (LRR) family protein	[source:homolog]
chr5	219225701	219235220	3.5127151001516896	2.63614105944837e-09	Zm00001d018365_T017	MSTRG.41847	Zm00001d018365	GRMZM2G420432	AUGMIN subunit 8	[source:homolog]
chr5	169943684	169949554	3.52191374980348	4.5621784461669e-05	Zm00001d016606_T039	MSTRG.38985	Zm00001d016606	GRMZM5G814700	Protein MEI2-like 1	[source:homolog]
chr8	88820375	88824486	3.5351696465396203	7.31500663682617e-12	Zm00001d009908_T010	MSTRG.52821	Zm00001d009908	GRMZM2G007404	UDP-glucuronic acid decarboxylase 4	[source:homolog]
chr7	179783750	179784620	3.54504228709162	0.0005713608454924981	Zm00001d022546_T004	MSTRG.53384	Zm00001d022546	GRMZM2G430600	INVOLVED IN: 10-formyltetrahydrofolate biosynthetic process folic acid and derivative biosynthetic process; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Serine hydrolase (InterPro:IPR005645); BE /.../bidopsis thaliana protein match is: alpha/beta-Hydrolases superfamily protein (TAIR:AT5G65400.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).	[source:homolog]
chr3	92259641	92264445	3.5504954258893697	0.0100076441593081	MSTRG.23134.38	MSTRG.23134	Zm00001d041035	GRMZM2G014805	Ubiquitin carboxyl-terminal hydrolase 13	[source:homolog]
chr9	40484777	40494193	3.5514823779669302	0.0370086220702427	Zm00001d045808_T037	MSTRG.58036	Zm00001d045808	GRMZM2G076303	WW domain-containing protein	[source:homolog]
chr1	275938940	275955443	3.5542836225068504	0.00107771049650323	MSTRG.7836.7	MSTRG.7836	Zm00001d033855	GRMZM2G149576	Sulfite exporter TauE/SafE family protein	[source:homolog]
chr2	16872365	16895026	3.55974209330809	0.000310708692062891	Zm00001d002617_T028	MSTRG.14096	Zm00001d002617	GRMZM2G161913	Protein CTR9 homolog	[source:homolog]
chr1	290327838	290471904	3.5686674220012997	0.000597213050426238	MSTRG.8386.2	MSTRG.8386	Zm00001d034356	GRMZM2G308687	 gst5;glutathione transferase5: cDNA	 safener-induced; high activity with fluorodifen herbicide
chr1	213393755	213513229	3.5691433797620498	0.00246312397820444	MSTRG.5811.2	MSTRG.5811	Zm00001d032114	GRMZM2G073814	D-3-phosphoglycerate dehydrogenase 2 chloroplastic	[source:homolog]
chr1	203118599	203127662	3.5708585158731605	6.376698983020901e-08	Zm00001d031832_T010	MSTRG.5481	Zm00001d031832	GRMZM2G136443	Ubiquitin carboxyl-terminal hydrolase 17	[source:homolog]
chr5	4461365	4476455	3.5788604745829	0.0211613286256866	Zm00001d013083_T013	MSTRG.36300	Zm00001d013092	GRMZM2G007260	Ubiquitin-conjugating enzyme E2 2	[source:homolog]
chr2	159749303	159770188	3.5858192613036	0.0025144220334446	Zm00001d005127_T013	MSTRG.17607	Zm00001d005127	GRMZM2G021299	E3 ubiquitin-protein ligase UPL1	[source:homolog]
chr7	171740869	171751616	3.59410284082713	0.00436106528970919	Zm00001d022176_T004	MSTRG.52977	Zm00001d022176	GRMZM5G855311	ATP-dependent RNA helicase DEAH12 chloroplastic	[source:homolog]
chr1	194267193	194270128	3.59723191262349	0.000147543365090828	Zm00001d031560_T004	MSTRG.5221	Zm00001d031560	AC197246.3_FG003	60S ribosomal protein L32  	 [source: RefGen_v3] 
chr7	88878848	88893492	3.5993026475530296	0.0319136225761216	Zm00001d020053_T003	MSTRG.48292	Zm00001d020053	GRMZM2G126832	Probable protein phosphatase 2C 8	[source:homolog]
chr2	221288814	221293528	3.5999793197375096	0.0492219841520516	Zm00001d007065_T025	MSTRG.19964	Zm00001d007065	GRMZM2G059015	Nuclear pore complex protein NUP98A	[source:homolog]
chr10	4211944	4213486	3.60448004754089	0.00078351883826932	Zm00001d023372_T004	MSTRG.9369	Zm00001d023372	GRMZM2G022318	Putative heavy metal transport/detoxification superfamily protein  	 [source: RefGen_v3] 
chr3	209228491	209231664	3.6118730052293904	0.0069858293056251795	MSTRG.26410.17	MSTRG.26410	Zm00001d043762	GRMZM5G833207	ABC transporter B family member 9	[source:homolog]
chr10	80554057	80554704	3.6144958283229305	0.0212679386299587	MSTRG.10844.2	MSTRG.10844	Zm00001d024620	GRMZM2G123411		
chr4	186586623	186590233	3.61817234737887	0.00902187365194258	MSTRG.32207.6	MSTRG.32207	Zm00001d052306	GRMZM2G091632	Leucine-rich repeat protein kinase family protein	[source:homolog]
chr1	42229599	42370322	3.6183733837561	0.0130971769348189	MSTRG.1589.2	MSTRG.1589	Zm00001d028662	GRMZM2G044237	Arginine biosynthesis bifunctional protein ArgJ%2C chloroplastic Glutamate N-acetyltransferase Amino-acid acetyltransferase Arginine biosynthesis bifunctional protein ArgJ alpha chain Arginine biosynthesis bifunctional protein ArgJ beta chain 	 [source: RefGen_v3] 
chr1	145543927	145545337	3.6291260033085098	1.37610043530691e-06	Zm00001d030577_T001	MSTRG.3928	Zm00001d030577	GRMZM2G093020	Light-inducible protein CPRF-2  	 [source: RefGen_v3] 
chr4	44843681	44845797	3.63040082475054	0.0420204236321015	Zm00001d049790_T005	MSTRG.29016	Zm00001d049790	GRMZM2G155931	60S ribosomal protein L32  	 [source: RefGen_v3] 
chr6	115072399	115075022	3.6396904588043704	2.19909341266292e-06	MSTRG.43948.6	MSTRG.43948	Zm00001d037188	GRMZM2G100114	Protein kinase superfamily protein	[source:homolog]
chr4	240634028	240644815	3.6419287438826	0.0176296828010943	MSTRG.33976.17	MSTRG.33976	Zm00001d053761	GRMZM2G020986	Putative STRUBBELIG family receptor protein kinase  	 [source: RefGen_v3] 
chr10	127153368	127159969	3.6465760287043305	0.00063036265388967	MSTRG.12235.1	MSTRG.12235	Zm00001d025713	GRMZM2G359735	Elongator complex protein 3	[source:homolog]
chr9	100126450	100131671	3.64782431755702	4.0451805333150695e-08	Zm00001d046642_T004	MSTRG.59138	Zm00001d046642	GRMZM2G028413	GDSL esterase/lipase 	[source:homolog]
chr3	49896213	49899739	3.6492659503047205	0.0238595702992277	Zm00001d040562_T022	MSTRG.22500	Zm00001d040562	GRMZM2G119894	ABC transporter B family member 21	[source:homolog]
chr5	2173588	2178343	3.6520544330228	0.0414617926839519	Zm00001d012931_T004	MSTRG.36126	Zm00001d012931	GRMZM2G121826	Protein kinase protein with tetratricopeptide repeat domain	[source:homolog]
chr1	297799649	297803579	3.6536840701558195	0.00314713880439473	MSTRG.8692.16	MSTRG.8692	Zm00001d034610	GRMZM2G031523	P-loop containing nucleoside triphosphate hydrolases superfamily protein	[source:homolog]
chr7	156488962	156503944	3.66153597330979	0.00023570896363986002	Zm00001d021574_T003	MSTRG.50119	Zm00001d021574	GRMZM2G025242	Protein LAZ1	[source:homolog]
chr1	205429784	205441391	3.66538887487935	9.77611986883533e-06	Zm00001d031891_T011	MSTRG.5554	Zm00001d031891	GRMZM2G389233	Peptidase M1 family protein	[source:homolog]
chr9	154473757	154480229	3.66986707225783	0.0297566315665255	MSTRG.61774.4	MSTRG.61774	Zm00001d048320	GRMZM2G178916	Pentatricopeptide repeat-containing protein  mitochondrial	[source:homolog]
chr1	7401558	7403097	3.67093920123319	7.159495461433291e-16	Zm00001d027524_T001	MSTRG.182	Zm00001d027524	GRMZM2G099454	Basic endochitinase B	[source:homolog]
chr10	148186160	148191916	3.6714947934721405	0.0310517582079502	Zm00001d026568_T006	MSTRG.13234	Zm00001d026568	GRMZM2G164563	Pentatricopeptide repeat-containing protein 	[source:homolog]
chr1	1067813	1073269	3.6736436865981	0.0048795628180049	MSTRG.50.2	MSTRG.50	Zm00001d027271	GRMZM2G052586	50S ribosomal protein L35  	 [source: RefGen_v3] 
chr1	284867580	284872052	3.6765859564906003	0.0468692150435644	MSTRG.8185.6	MSTRG.8185	Zm00001d034139	GRMZM2G307252	SecY protein transport family protein	[source:homolog]
chr10	50392427	50394713	3.67935150353412	0.0149136254844199	Zm00001d024155_T001	MSTRG.10258	Zm00001d024155	GRMZM2G062585	(DL)-glycerol-3-phosphatase 2	[source:homolog]
chr1	153744362	153747806	3.69144436651474	4.80257743434491e-06	Zm00001d030694_T006	MSTRG.4073	Zm00001d030694	GRMZM2G138419	Thaumatin-like protein  	 [source: RefGen_v3] 
chr2	30087852	30210789	3.69287538276851	0.007179103248515141	MSTRG.14827.4	MSTRG.14827	Zm00001d003045	GRMZM5G882852	Beta-glucosidase 47	[source:homolog]
chr5	204304741	204307057	3.6955837243565397	0.0251729947083462	Zm00001d017686_T004	MSTRG.40238	Zm00001d017686	GRMZM2G120076	Ubiquitin carboxyl-terminal hydrolase 20	[source:homolog]
chr1	207636751	207639711	3.6988025220688097	0.00295669155954275	Zm00001d031942_T004	MSTRG.5601	Zm00001d031942	GRMZM2G167836	Vesicle-associated membrane protein 727	[source:homolog]
chr3	172910202	172914949	3.6992848749396803	0.00184528532047028	MSTRG.24953.3	MSTRG.24953	Zm00001d042590	GRMZM2G125531	KH domain-containing protein /At1g09670	[source:homolog]
chr10	23650618	23756751	3.7107155303257002	0.010114126248218001	MSTRG.9834.3	MSTRG.9834	Zm00001d023830	GRMZM2G036427	Fiber protein Fb19  	 [source: RefGen_v3] 
chr9	55668282	55690194	3.7166037609378098	0.0436014283397076	Zm00001d046020_T007	MSTRG.58327	Zm00001d046020	GRMZM2G077844	Putative VHS/GAT domain containing family protein  	 [source: RefGen_v3] 
chr10	137257366	137260181	3.71837912577703	0.0009195219176649911	MSTRG.12712.5	MSTRG.12712	Zm00001d026056	GRMZM2G152135	 hyd3;hydroxylase3: beta-carotene hydroxylase	 [source: characterized gene (MaizeGDB_09082017)]
chr1	257869630	257874871	3.72117596687429	0.0419787473033282	Zm00001d033294_T001	MSTRG.7228	Zm00001d033294	GRMZM2G338693	IND1(iron-sulfur protein required for NADH dehydrogenase)-like	[source:homolog]
chr8	3994767	3997971	3.73175187408182	0.0364587072547497	MSTRG.50825.8	MSTRG.50825	Zm00001d008284	GRMZM2G467059	26S proteasome non-ATPase regulatory subunit 14 homolog	[source:homolog]
chr6	140352634	140388721	3.73478056509161	0.00807076552853032	MSTRG.44768.32	MSTRG.44768	Zm00001d037867	GRMZM2G439950		
chr9	6587251	6589339	3.7400474240222996	0.0109449544793478	Zm00001d044895_T001	MSTRG.56661	Zm00001d044895	GRMZM5G874756	ATPase%2C coupled to transmembrane movement of substance  	 [source: RefGen_v3] 
chr2	171219759	171225833	3.74729525048153	2.00591495459298e-09	Zm00001d005372_T012	MSTRG.17945	Zm00001d005372	GRMZM2G018356	Calcineurin-like metallo-phosphoesterase superfamily protein	[source:homolog]
chr2	70551021	70558380	3.7473019972819	0.0180121933956409	Zm00001d003939_T016	MSTRG.15893	Zm00001d003939	GRMZM2G358051	Probable metal-nicotianamine transporter YSL6	[source:homolog]
chr5	2772181	2774554	3.7485307191527597	3.0309328503988105e-05	MSTRG.36176.4	MSTRG.36176	Zm00001d012983	GRMZM2G406974	Protein trichome birefringence-like 34	[source:homolog]
chr7	81036917	81060370	3.75344493645306	0.007678339263781041	MSTRG.48140.34	MSTRG.48140	Zm00001d019968	GRMZM2G110548	Enhancer of polycomb-like transcription factor protein	[source:homolog]
chr8	99793919	99797741	3.7541421766874397	0.0361260896634068	Zm00001d010115_T003	MSTRG.53677	Zm00001d010115	GRMZM2G142919	Probable anion transporter 3 chloroplastic	[source:homolog]
chr8	82341614	82345747	3.75559637239262	4.9241619208641296e-05	MSTRG.52710.6	MSTRG.52710	Zm00001d009808	GRMZM2G028885	Probable galacturonosyltransferase 7	[source:homolog]
chr3	1000176	1014295	3.7585262802853	0.0262688936546158	MSTRG.20994.11	MSTRG.20994	Zm00001d039284	GRMZM2G123540	Glycosyltransferase-like KOBITO 1	[source:homolog]
chr1	3131047	3132692	3.76306154026918	0.016605575612419	Zm00001d027334_T025	MSTRG.339	Zm00001d027333	GRMZM2G137236	AP-2 complex subunit alpha-2	[source:homolog]
chr3	138024311	138029781	3.76389137084823	5.21817043958658e-06	Zm00001d041785_T009	MSTRG.24013	Zm00001d041785	GRMZM2G143354	 cop1;coatomer protein1:	 [source: characterized gene (MaizeGDB_09082017)]
chr8	176802144	176812692	3.76999343352629	2.6410304368130603e-05	MSTRG.57606.1	MSTRG.57606	Zm00001d012571	GRMZM2G091006	DNA-(apurinic or apyrimidinic site) lyase chloroplastic	[source:homolog]
chr8	171064807	171164429	3.7737984399271802	0.0390122951197595	MSTRG.56194.5	MSTRG.56194	Zm00001d012254	GRMZM2G033649	Putative patellin family protein  	 [source: RefGen_v3] 
chr10	128021610	128026641	3.7780620628384196	0.00989497074204733	Zm00001d025739_T007	MSTRG.12282	Zm00001d025739	GRMZM2G179097		
chr6	165712635	165730147	3.78292621816568	0.0289192150991628	Zm00001d038845_T012	MSTRG.45932	Zm00001d038845	GRMZM2G476843	Myosin family protein with Dil domain	[source:homolog]
chr10	52321351	52329434	3.78931053383725	0.0270940424183483	Zm00001d024169_T003	MSTRG.10290	Zm00001d024169	GRMZM2G137715	Acyl-CoA N-acyltransferases (NAT) superfamily protein	[source:homolog]
chr1	145543740	145545603	3.79256350640042	0.0223770034376519	MSTRG.3928.4	MSTRG.3928	Zm00001d030577	GRMZM2G093020	Light-inducible protein CPRF-2  	 [source: RefGen_v3] 
chr10	129829729	129851965	3.8024772956407595	0.0330144836279819	MSTRG.12333.25	MSTRG.12333	Zm00001d025795	GRMZM2G071264	Trafficking protein particle complex II-specific subunit 120 homolog	[source:homolog]
chr4	206846467	206851302	3.80336363928222	6.26087068399593e-05	Zm00001d052974_T022	MSTRG.32948	Zm00001d052974	GRMZM2G118082	ETO1-like protein 1	[source:homolog]
chr7	177477381	177489860	3.82451424855662	0.0006110598196128559	Zm00001d022429_T026	MSTRG.53258	Zm00001d022429	GRMZM2G106790	Mediator of RNA polymerase II transcription subunit 33A	[source:homolog]
chr3	47223813	47240442	3.8268204950360696	0.00216084157061102	Zm00001d040503_T001	MSTRG.22424	Zm00001d040503	GRMZM2G011101	Retrovirus-related Pol polyprotein LINE-1	[source:homolog]
chr7	180837006	180839581	3.84116601834005	0.0007268577660937111	MSTRG.53451.7	MSTRG.53451	Zm00001d022600	GRMZM2G420910	Eukaryotic aspartyl protease family protein	[source:homolog]
chr1	239121679	239145173	3.8433386370436096	0.0350951515928216	Zm00001d032815_T018	MSTRG.6661	Zm00001d032815	GRMZM2G115646	glutamate-ammonia ligases;catalytics;glutamate-ammonia ligases	[source:homolog]
chr2	183363896	183370827	3.84704775528623	0.0422670037303623	Zm00001d005687_T006	MSTRG.18330	Zm00001d005687	GRMZM2G527891	 trps5;trehalose-6-phosphate synthase5:	 [source: characterized gene (MaizeGDB_09082017)]
chr5	2183788	2186232	3.85004377799704	0.0121314186277983	MSTRG.36128.1	MSTRG.36128	Zm00001d012932	GRMZM2G121840	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	[source:homolog]
chr9	115977908	115980076	3.8590543641628505	0.0256150099391227	Zm00001d047030_T018	MSTRG.59609	Zm00001d047030	GRMZM5G812289	BAH domain ;TFIIS helical bundle-like domain	[source:homolog]
chr1	5518907	5522939	3.8591739748025202	0.00182118141135645	Zm00001d027448_T011	MSTRG.463	Zm00001d027448	GRMZM2G176558	DUF21 domain-containing protein 	[source:homolog]
chr2	12492830	12496031	3.8630835613660004	0.00194838204496865	Zm00001d002429_T004	MSTRG.14379	Zm00001d002429	GRMZM2G041223	Putative growth-regulating factor 6  	 [source: RefGen_v3] 
chr2	10157520	10160711	3.87164404554054	8.73932574294104e-06	Zm00001d002316_T001	MSTRG.14247	Zm00001d002316	GRMZM2G007791	 ago2a;argonaute2a:	 [source: characterized gene (MaizeGDB_09082017)]
chr8	113369055	113369757	3.87822533933021	0.0375535190917442	MSTRG.54035.2	MSTRG.54035	Zm00001d010409	GRMZM2G150134	Peroxidase 29	[source:homolog]
chr10	23585478	23677364	3.8786934320305	0.0012048951537506698	MSTRG.9836.8	MSTRG.9836	Zm00001d023825	GRMZM2G058612	F-box family protein	[source:homolog]
chr1	28226145	28234249	3.8867968040881	0.0234566873014706	Zm00001d028261_T016	MSTRG.1106	Zm00001d028261	GRMZM2G128613	Protein VAC14 homolog	[source:homolog]
chr4	189981731	189986928	3.8893895898139603	0.00015223574487013898	Zm00001d052435_T005	MSTRG.32464	Zm00001d052435	GRMZM2G336448	Probable peptide/nitrate transporter 	[source:homolog]
chr8	147387391	147396132	3.9005772568367703	0.0014124845667131901	Zm00001d011347_T005	MSTRG.55105	Zm00001d011347	GRMZM2G005304	Autophagy 7%3B Autophagy-related 7  	 [source: RefGen_v3] 
chr3	897637	901853	3.90502104558296	0.0416524867682495	Zm00001d039272_T002	MSTRG.20997	Zm00001d039272	GRMZM2G148723	WPP domain-interacting tail-anchored protein 1	[source:homolog]
chr9	157574434	157587606	3.90565580557495	0.00228902182320517	Zm00001d048511_T012	MSTRG.61969	Zm00001d048511	GRMZM2G700148	AP-2 complex subunit alpha-2	[source:homolog]
chr1	135198928	135245564	3.90625072549027	0.0114738637156722	MSTRG.3820.4	MSTRG.3820	Zm00001d030471	GRMZM2G019673	Alpha-L-fucosidase 2	[source:homolog]
chr8	143159959	143162224	3.9143362924247302	0.0021306319907928397	MSTRG.54972.5	MSTRG.54972	Zm00001d011213	AC196426.3_FG007	Protein ROOT HAIR DEFECTIVE 3	[source:homolog]
chr1	55463623	55483990	3.9163830660952597	2.25797503699122e-07	MSTRG.1953.9	MSTRG.1953	Zm00001d029034	GRMZM2G032936	ABC transporter B family member 25 mitochondrial	[source:homolog]
chr2	238996277	239001432	3.9305392644984702	0.028191348400507008	Zm00001d007757_T002	MSTRG.20699	Zm00001d007757	GRMZM2G035807	DEAD-box ATP-dependent RNA helicase 52	[source:homolog]
chr7	179782700	179784561	3.93096892085933	0.0030857063363820604	Zm00001d022546_T002	MSTRG.53384	Zm00001d022546	GRMZM2G430600	INVOLVED IN: 10-formyltetrahydrofolate biosynthetic process folic acid and derivative biosynthetic process; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Serine hydrolase (InterPro:IPR005645); BE /.../bidopsis thaliana protein match is: alpha/beta-Hydrolases superfamily protein (TAIR:AT5G65400.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).	[source:homolog]
chr8	138093754	138100789	3.93401770147563	0.00028425807394261897	Zm00001d011075_T038	MSTRG.54833	Zm00001d011075	GRMZM2G414007	Leukotriene A-4 hydrolase homolog	[source:homolog]
chr1	193753388	193766058	3.9347859494714905	0.0209823410639108	Zm00001d031542_T001	MSTRG.5200	Zm00001d031542	GRMZM2G132780	Serrate RNA effector molecule	[source:homolog]
chr9	147322002	147331266	3.93568958538817	0.0236716057943123	MSTRG.60770.3	MSTRG.60770	Zm00001d047989	GRMZM2G177982	Erythronate-4-phosphate dehydrogenase family protein	[source:homolog]
chr5	939535	943194	3.93873925749883	0.000832935413772189	MSTRG.36019.5	MSTRG.36019	Zm00001d012827	GRMZM2G083546	ADP-ribosylation factor GTPase-activating protein AGD10	[source:homolog]
chr5	218838004	218841201	3.93889701276619	0.00125216419940112	MSTRG.41821.7	MSTRG.41821	Zm00001d018339	GRMZM2G005791	Cyclic nucleotide-gated ion channel 17	[source:homolog]
chr2	157726036	157732233	3.9418591074392	0.0345679476772733	Zm00001d005085_T005	MSTRG.17650	Zm00001d005085	GRMZM5G800842	Ubiquitin-activating enzyme E1 2	[source:homolog]
chr7	161994452	161999194	3.95154103953792	1.14945659859574e-11	Zm00001d021741_T090	MSTRG.50314	Zm00001d021741	GRMZM2G153162	Eukaryotic translation initiation factor 4G	[source:homolog]
chr2	35417990	35422405	3.9523275199067003	4.777747395322971e-07	Zm00001d003200_T003	MSTRG.14998	Zm00001d003200	GRMZM2G057113	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	[source:homolog]
chr4	122461057	122466912	3.9546459890745096	0.0008071150351456889	MSTRG.30352.25	MSTRG.30352	Zm00001d050781	GRMZM2G137413	Auxin response factor 1	[source:homolog]
chr2	24289892	24291225	3.9617110652584704	0.000611824669519732	MSTRG.14593.12	MSTRG.14593	Zm00001d002842	GRMZM2G122937	Remorin family protein	[source:homolog]
chr6	2915088	2917042	3.96808613684704	0.0312070880060346	MSTRG.40870.3	MSTRG.40870	Zm00001d035039	GRMZM2G057509	Core-2/I-branching beta-16-N-acetylglucosaminyltransferase family protein	[source:homolog]
chr8	132970984	132973384	3.97112283555477	1.9372814838555197e-06	MSTRG.54615.6	MSTRG.54615	Zm00001d010907	GRMZM2G171781	Putative MYB DNA-binding domain superfamily protein  	 [source: RefGen_v3] 
chr4	32830018	32833033	3.97319780352087	1.30280161440047e-11	Zm00001d049510_T004	MSTRG.28675	Zm00001d049510	GRMZM2G122277	Putative cellulose synthase-like family protein  	 [source: RefGen_v3] 
chr4	28008912	28016694	3.9807264938405496	0.00114633638963184	MSTRG.28465.3	MSTRG.28465	Zm00001d049369	GRMZM2G106673	B3 domain-containing protein 	[source:homolog]
chr3	11471850	11472899	3.98165501198551	0.0420437255961083	Zm00001d039669_T001	MSTRG.21293	Zm00001d039669	GRMZM2G054509	Cytosolic sulfotransferase 17	[source:homolog]
chr8	54220616	54233083	3.99847559698371	0.0042433617533055605	Zm00001d009312_T001	MSTRG.52097	Zm00001d009312	AC235535.1_FG001	Putative chromatin-remodeling factor family  	 [source: RefGen_v3] 
chr5	64070532	64072372	4.0056879472195295	0.0386705605553534	MSTRG.36800.1	MSTRG.36800	Zm00001d014814	GRMZM2G128807	Transcription factor bHLH93	[source:homolog]
chr4	28203715	28207597	4.00605456752836	0.000437619841789638	MSTRG.28472.20	MSTRG.28472	Zm00001d049376	GRMZM2G377369	Methyl-CpG-binding domain-containing protein 13	[source:homolog]
chr2	171684094	171685002	4.02384873211213	0.018953749805291	Zm00001d005381_T001	MSTRG.17956	Zm00001d005381	GRMZM2G087728		
chr1	202456510	202461428	4.02844714451217	0.0431069080189558	Zm00001d031807_T005	MSTRG.5455	Zm00001d031807	GRMZM2G442763		
chr8	65782410	65783537	4.03480300871575	0.0392768654717103	Zm00001d009468_T001	MSTRG.52284	Zm00001d009468	GRMZM2G159592	Putative AP2/EREBP transcription factor superfamily protein  	 [source: RefGen_v3] 
chr10	2352030	2356262	4.0390675962798	0.0328042919885684	MSTRG.9199.11	MSTRG.9199	Zm00001d023299	GRMZM5G822449	Zinc finger CCCH domain-containing protein 46	[source:homolog]
chr10	144198502	144207198	4.04216320941362	0.047721057901845	Zm00001d026359_T005	MSTRG.12996	Zm00001d026359	GRMZM2G148594		
chr8	92226600	92230073	4.0490251672230695	0.0036463122340748702	MSTRG.52871.4	MSTRG.52871	Zm00001d009954	GRMZM2G002130	BEST Arabidopsis thaliana protein match is: copper ion binding (TAIR:AT4G32610.1); Has 43784 Blast hits to 26928 proteins in 1799 species: Archae - 86; Bacteria - 6347; Metazoa - 15971; Fungi - 5398; Plants - 1931; Viruses - 259; Other Eukaryotes -  /.../(source: NCBI BLink).	[source:homolog]
chr4	245960072	245963340	4.04999528033344	0.0008430369734633969	Zm00001d054076_T040	MSTRG.34282	Zm00001d054076	GRMZM2G163277	Protein transport protein SEC16B homolog	[source:homolog]
chr2	71150963	71157527	4.0614770221987095	5.17067568375552e-05	MSTRG.15912.4	MSTRG.15912	Zm00001d003947	GRMZM2G142863	2-oxoglutarate dehydrogenase E1 component	[source:homolog]
chr4	209718328	209719988	4.06463725798353	0.0478126843388514	MSTRG.33029.6	MSTRG.33029	Zm00001d053022	GRMZM2G317652	Transcription factor GTE12	[source:homolog]
chr4	183208252	183222574	4.06548253341084	7.86642782157008e-14	MSTRG.32114.2	MSTRG.32114	Zm00001d052206	GRMZM2G149422	Protein EXORDIUM	[source:homolog]
chr5	126816000	126819514	4.06851746938229	1.82506423188381e-07	Zm00001d015856_T019	MSTRG.38060	Zm00001d015856	GRMZM2G063851	 cts1;citrate synthase1: leaf cDNA csu324	 [source: characterized gene (MaizeGDB_09082017)]
chr1	70817727	70826334	4.07126910932127	0.0007680887530111361	MSTRG.2505.13	MSTRG.2505	Zm00001d029443	GRMZM2G111208	1-phosphatidylinositol-3-phosphate 5-kinase FAB1B	[source:homolog]
chr10	95666009	95669098	4.07337453487172	0.000691407888986229	MSTRG.11261.2	MSTRG.11261	Zm00001d024935	GRMZM2G174736		
chr3	158936772	158988815	4.07397950027261	3.23088074244862e-05	MSTRG.24603.2	MSTRG.24603	Zm00001d042285	AC203535.4_FG007		
chr2	84505153	84510168	4.08134789460478	0.0257386012411465	Zm00001d004125_T183	MSTRG.16230	Zm00001d004125	GRMZM5G858094	 acc2;acetyl-CoA carboxylase2: graminicide (e.g.	 sethoxydim
chr10	146241809	146439160	4.08466366080612	8.37652683964097e-06	MSTRG.13108.2	MSTRG.13108	Zm00001d026458	GRMZM2G073465	Cysteine protease 1  	 [source: RefGen_v3] 
chr5	211742129	211742884	4.0904709433224395	0.0414981693395999	Zm00001d018003_T001	MSTRG.40481	Zm00001d018003	GRMZM5G812088		
chr10	690391	699416	4.09102474084303	6.17054932876447e-06	Zm00001d023218_T123	MSTRG.9099	Zm00001d023218	GRMZM2G057576	Putative clathrin heavy chain family protein  	 [source: RefGen_v3] 
chr2	30143297	30148910	4.095049204258141	3.75240469041577e-06	MSTRG.14827.16	MSTRG.14827	Zm00001d003045	GRMZM5G882852	Beta-glucosidase 47	[source:homolog]
chr3	120171712	120179849	4.09738669152795	0.000125784689363512	MSTRG.23621.5	MSTRG.23621	Zm00001d041443	GRMZM2G701688	Protein NETWORKED 1A	[source:homolog]
